id	date	day	beep	positive_affect	negative_affect	urgency	er_no_try	er_accept	er_advice	er_reappraisal	er_problem_solving	er_introspection	er_exp_suppress	er_emo_suppress	er_distraction	effectiveness	social_context	er_number_strategies	alone
5007	2017-02-21T20:54:32.510020	6	NA	20	77	91	0	0	1	0	1	0	0	0	0	22	Romantic partner/close friend	2	0
5007	2017-02-22T12:48:50.216140	7	NA	68	28	31	0	0	1	0	1	0	0	0	0	72	Classmate/coworker	2	0
5007	2017-02-23T13:30:32.651650	8	NA	26	88	92	0	0	1	0	1	0	0	0	1	67	Romantic partner/close friend	3	0
5007	2017-02-26T13:25:05.116749	11	NA	42	90	100	0	1	1	0	1	0	0	1	1	41	Family member	5	0
5007	2017-02-26T19:09:09.789534	11	NA	75	26	64	0	0	1	0	1	0	1	0	0	53	Romantic partner/close friend	3	0
5007	2017-02-27T19:58:32.630382	12	NA	68	27	51	0	0	1	0	1	1	0	0	0	48	Acquaintance/stranger	3	0
5007	2017-02-28T11:43:06.292288	13	NA	27	90	92	0	1	1	0	1	0	0	0	0	34	I am alone	3	1
5007	2017-02-28T19:24:49.175122	13	NA	32	68	100	0	0	1	0	1	0	0	0	0	49	Acquaintance/stranger	2	0
5008	2017-02-16T19:12:42.548192	1	NA	56	37	58	0	1	0	0	0	1	0	0	1	54	Romantic partner/close friend	3	0
5008	2017-02-17T11:07:12.509371	2	NA	26	92	97	0	1	1	0	0	1	0	0	0	58	Romantic partner/close friend	3	0
5008	2017-02-17T16:20:10.520744	2	NA	42	32	40	0	1	1	0	0	0	0	0	0	55	Romantic partner/close friend	2	0
5008	2017-02-18T17:22:22.929593	3	NA	79	44	32	0	0	0	0	0	0	0	0	1	43	Romantic partner/close friend	1	0
5008	2017-02-19T12:26:39.302791	4	NA	50	53	65	0	0	1	0	0	1	0	0	0	76	Romantic partner/close friend	2	0
5008	2017-02-19T14:50:19.876447	4	NA	28	64	71	0	0	0	0	0	1	0	0	1	47	I am alone	2	1
5008	2017-02-19T15:20:57.695274	4	NA	65	61	64	0	0	1	0	0	0	0	0	1	55	Romantic partner/close friend	2	0
5008	2017-02-19T18:45:05.755592	4	NA	22	65	74	1	0	1	0	0	0	0	0	0	42	Romantic partner/close friend	1	0
5008	2017-02-19T21:01:05.494756	4	NA	46	46	62	1	0	0	0	0	1	0	0	0	43	Other; Meeting	1	0
5008	2017-02-22T16:06:27.331953	7	NA	36	52	79	1	0	1	0	0	0	0	0	0	60	I am alone	1	1
5008	2017-02-22T20:08:47.044356	7	NA	26	68	42	1	0	1	0	0	0	0	0	0	62	Romantic partner/close friend	1	0
5008	2017-02-23T17:15:54.233906	8	NA	49	43	61	1	0	1	0	0	0	0	0	0	63	I am alone	1	1
5008	2017-02-23T19:35:18.379432	8	NA	46	67	58	1	0	1	0	0	0	0	0	0	44	Romantic partner/close friend	1	0
5008	2017-02-24T12:47:39.429085	9	NA	30	68	78	0	0	1	0	0	1	0	0	0	44	Family member	2	0
5008	2017-02-25T17:15:26.450613	10	NA	35	66	89	0	0	0	0	0	1	0	0	0	28	I am alone	1	1
5008	2017-02-25T19:14:54.896899	10	NA	33	67	81	1	0	1	0	0	0	0	0	0	54	Romantic partner/close friend	1	0
5008	2017-02-26T11:56:53.640311	11	NA	30	69	83	1	0	1	0	0	0	0	0	0	63	I am alone	1	1
5008	2017-02-26T20:49:45.076415	11	NA	39	32	45	1	0	1	0	0	0	0	0	0	64	Romantic partner/close friend	1	0
5008	2017-03-01T09:57:00.220312	14	NA	65	43	33	0	0	1	0	0	1	0	0	0	68	Classmate/coworker	2	0
5010	2017-04-08T14:07:30.846730	2	NA	32	59	57	0	0	0	0	0	0	0	0	1	49	I am alone	1	1
5010	2017-04-10T11:08:54.256055	4	NA	88	19	5	0	0	0	0	0	0	0	1	0	64	I am alone	1	1
5010	2017-04-10T20:50:34.987945	4	NA	99	6	5	0	0	0	0	0	1	0	0	0	79	Romantic partner/close friend	1	0
5010	2017-04-11T11:19:23.372421	5	NA	81	3	8	0	0	0	1	0	0	0	0	0	89	Classmate/coworker	1	0
5010	2017-04-11T13:12:16.337426	5	NA	74	30	36	0	0	0	0	0	0	0	1	1	27	Classmate/coworker	2	0
5010	2017-04-11T17:34:38.652592	5	NA	71	27	38	0	0	0	0	0	0	0	1	0	81	I am alone	1	1
5010	2017-04-14T11:24:11.650922	8	NA	54	31	58	0	0	0	0	0	0	0	1	0	26	I am alone	1	1
5010	2017-04-14T17:13:45.208758	8	NA	68	17	55	0	0	0	1	0	0	0	0	0	70	Classmate/coworker	1	0
5010	2017-04-17T13:25:26.173336	11	NA	67	28	42	0	0	0	0	1	0	0	0	0	27	Classmate/coworker	1	0
5010	2017-04-18T11:44:41.513036	12	NA	72	8	30	0	0	0	0	1	0	0	0	0	84	I am alone	1	1
5010	2017-04-18T13:27:04.885579	12	NA	62	61	73	0	1	0	0	0	0	1	0	0	33	Classmate/coworker	2	0
5010	2017-04-18T20:45:33.100781	12	NA	64	20	61	0	0	0	0	0	0	0	0	1	54	Classmate/coworker	1	0
5010	2017-04-19T11:04:52.393984	13	NA	94	18	42	0	0	0	1	0	0	0	0	0	72	Classmate/coworker	1	0
5010	2017-04-19T13:06:06.439110	13	NA	72	19	39	0	0	0	1	0	0	0	0	0	75	Classmate/coworker	1	0
5010	2017-04-20T14:21:10.115601	14	NA	91	15	18	0	0	0	1	0	0	0	0	0	55	Classmate/coworker	1	0
5010	2017-04-21T11:00:39.593770	15	NA	67	15	29	0	0	0	1	0	0	0	0	1	77	Romantic partner/close friend	2	0
5010	2017-04-23T14:50:45.633234	17	NA	58	39	82	0	0	0	0	1	0	0	0	0	34	I am alone	1	1
5010	2017-04-23T16:14:25.184838	17	NA	48	64	80	0	0	0	0	1	0	0	0	0	29	I am alone	1	1
5010	2017-04-24T10:45:28.878015	18	NA	62	60	63	0	0	0	0	0	0	0	0	1	39	I am alone	1	1
5010	2017-04-24T11:07:07.029932	18	NA	60	38	70	0	0	0	0	0	0	0	1	0	31	I am alone	1	1
5011	2017-04-07T13:14:15.475548	1	NA	67	35	58	0	0	0	0	0	0	0	1	0	53	Classmate/coworker	1	0
5011	2017-04-08T09:49:54.898616	2	NA	77	4	8	0	0	1	0	0	0	0	0	0	99	Romantic partner/close friend	1	0
5011	2017-04-08T11:25:58.398206	2	NA	93	9	10	0	0	1	0	0	0	0	0	0	47	Romantic partner/close friend	1	0
5011	2017-04-08T14:28:09.691097	2	NA	89	4	3	0	0	1	0	0	0	0	0	0	100	Romantic partner/close friend	1	0
5011	2017-04-09T10:11:34.246395	3	NA	84	18	39	0	0	0	0	1	0	0	0	0	63	Romantic partner/close friend	1	0
5011	2017-04-09T12:12:01.016294	3	NA	84	16	39	0	0	0	0	1	0	0	0	0	83	I am alone	1	1
5011	2017-04-09T16:32:44.546200	3	NA	100	10	5	0	0	0	0	0	1	0	0	0	99	Romantic partner/close friend	1	0
5011	2017-04-09T19:44:34.967658	3	NA	66	24	53	0	0	0	0	0	1	0	0	0	59	Romantic partner/close friend	1	0
5011	2017-04-10T12:13:14.525738	4	NA	95	7	1	0	0	0	1	0	0	0	0	0	50	I am alone	1	1
5011	2017-04-10T13:32:00.815011	4	NA	100	15	26	0	0	0	0	1	0	0	0	0	73	Classmate/coworker	1	0
5011	2017-04-11T19:49:16.325660	5	NA	100	21	35	0	0	0	0	1	0	0	0	0	60	Romantic partner/close friend	1	0
5011	2017-04-12T14:41:13.149600	6	NA	72	37	68	0	0	0	0	1	0	0	0	0	49	Classmate/coworker	1	0
5011	2017-04-12T16:37:08.186631	6	NA	67	37	65	0	1	0	0	1	0	0	0	0	94	Romantic partner/close friend	2	0
5011	2017-04-12T17:18:02.495326	6	NA	93	23	30	0	0	1	0	1	0	0	0	0	91	Romantic partner/close friend	2	0
5011	2017-04-13T10:45:53.708328	7	NA	86	35	65	0	1	0	0	0	1	0	0	0	55	Classmate/coworker	2	0
5011	2017-04-13T12:18:14.299890	7	NA	64	37	80	0	0	0	0	0	1	0	1	1	60	I am alone	3	1
5011	2017-04-13T13:06:13.384980	7	NA	68	37	83	0	0	0	0	0	0	0	0	1	64	Classmate/coworker	1	0
5011	2017-04-13T17:44:17.445662	7	NA	59	40	75	0	1	0	0	0	0	0	0	0	53	I am alone	1	1
5011	2017-04-14T10:38:39.219562	8	NA	71	33	50	0	0	0	0	1	0	0	0	0	58	Classmate/coworker	1	0
5011	2017-04-15T14:15:26.862938	9	NA	93	8	10	0	1	0	0	0	1	0	0	0	88	Romantic partner/close friend	2	0
5011	2017-04-16T11:18:18.639053	10	NA	94	13	22	0	0	0	0	0	1	0	0	0	53	I am alone	1	1
5011	2017-04-16T16:36:45.282075	10	NA	61	27	56	0	0	0	0	1	0	0	0	0	63	I am alone	1	1
5011	2017-04-16T20:12:06.854429	10	NA	73	27	69	0	0	0	0	1	0	0	0	0	69	Romantic partner/close friend	1	0
5011	2017-04-17T15:36:56.672640	11	NA	86	19	26	0	0	0	0	1	0	0	0	0	47	Romantic partner/close friend	1	0
5011	2017-04-19T17:15:36.990006	13	NA	71	28	66	0	0	1	0	0	1	0	0	0	52	I am alone	2	1
5011	2017-04-21T18:49:46.132869	15	NA	76	22	17	0	0	0	0	1	0	0	0	0	63	I am alone	1	1
5011	2017-04-24T15:58:09.531114	18	NA	77	32	56	0	0	0	0	1	0	0	0	0	62	Romantic partner/close friend	1	0
5012	2017-04-07T16:22:01.211991	1	NA	69	45	28	0	0	0	0	1	0	1	0	1	52	I am alone	3	1
5012	2017-04-07T18:16:51.721319	1	NA	52	46	44	0	0	0	0	0	0	0	1	1	48	I am alone	2	1
5012	2017-04-09T16:45:16.734209	3	NA	68	36	21	0	0	0	0	1	0	0	0	0	52	Classmate/coworker	1	0
5012	2017-04-12T16:00:12.149724	6	NA	65	31	28	0	0	0	0	1	0	0	0	0	44	I am alone	1	1
5013	2017-04-10T19:30:29.074490	1	NA	100	1	1	0	1	0	0	0	0	0	0	1	100	Other; Team	2	0
5013	2017-04-11T20:11:25.147443	2	NA	80	18	44	0	0	0	0	0	0	0	1	0	86	Other; Library	1	0
5013	2017-04-12T11:41:23.689203	3	NA	72	29	39	0	0	0	0	0	1	0	0	0	83	Classmate/coworker	1	0
5014	2017-04-11T12:02:44.262665	1	NA	63	58	58	0	0	0	0	1	0	0	0	1	56	Acquaintance/stranger	2	0
5014	2017-04-11T15:16:36.396892	1	NA	65	37	36	0	0	0	0	0	0	0	0	1	66	I am alone	1	1
5014	2017-04-12T10:42:10.055824	2	NA	68	38	67	0	0	0	0	1	0	0	0	0	62	I am alone	1	1
5014	2017-04-12T12:55:00.665222	2	NA	60	57	39	0	0	0	0	1	1	0	0	0	51	Family member	2	0
5014	2017-04-12T17:56:22.936290	2	NA	69	37	72	0	0	0	0	0	1	0	0	0	60	Classmate/coworker	1	0
5014	2017-04-13T10:51:58.778281	3	NA	75	32	31	0	0	0	0	0	1	0	0	0	57	Romantic partner/close friend	1	0
5014	2017-04-13T12:06:40.866384	3	NA	71	42	64	0	0	0	0	0	1	0	0	0	64	Classmate/coworker	1	0
5014	2017-04-13T19:03:20.002177	3	NA	64	32	31	0	0	0	0	0	1	0	0	0	52	I am alone	1	1
5014	2017-04-14T16:38:51.452892	4	NA	68	54	43	0	0	0	0	0	1	0	0	0	64	Romantic partner/close friend	1	0
5014	2017-04-14T19:37:15.110984	4	NA	66	57	63	0	0	0	0	0	1	0	0	0	58	Classmate/coworker	1	0
5014	2017-04-15T20:44:12.586581	5	NA	69	50	7	0	0	1	0	0	0	0	0	0	67	Romantic partner/close friend	1	0
5014	2017-04-16T15:02:10.434642	6	NA	62	40	44	0	0	0	0	0	1	0	0	0	58	Family member	1	0
5014	2017-04-16T17:44:00.645433	6	NA	55	46	68	0	0	0	0	0	0	1	0	0	60	I am alone	1	1
5014	2017-04-17T13:32:50.822976	7	NA	66	37	57	0	0	0	0	0	0	0	1	0	58	Classmate/coworker	1	0
5014	2017-04-17T15:51:06.512254	7	NA	68	62	52	0	0	0	0	0	1	0	0	0	53	Romantic partner/close friend	1	0
5014	2017-04-17T18:11:51.397607	7	NA	57	55	62	0	0	0	0	0	0	0	0	1	51	Classmate/coworker	1	0
5014	2017-04-18T11:50:28.967726	8	NA	53	40	49	0	0	0	1	0	0	0	0	0	49	Classmate/coworker	1	0
5014	2017-04-18T13:52:37.076706	8	NA	58	52	48	0	0	0	0	0	0	0	1	0	60	I am alone	1	1
5014	2017-04-18T17:59:21.917920	8	NA	58	59	60	0	0	0	0	0	1	0	0	0	62	I am alone	1	1
5014	2017-04-18T19:57:32.669197	8	NA	64	53	58	0	0	1	0	0	0	0	0	0	58	Romantic partner/close friend	1	0
5014	2017-04-19T11:28:59.097527	9	NA	53	53	54	0	0	0	0	0	1	0	0	0	57	I am alone	1	1
5014	2017-04-19T13:28:56.894970	9	NA	59	63	63	0	1	0	0	0	0	0	0	0	55	I am alone	1	1
5014	2017-04-20T21:10:36.830981	10	NA	78	65	63	0	0	0	0	0	1	0	0	0	47	I am alone	1	1
5014	2017-04-21T15:46:09.966993	11	NA	72	50	67	0	0	0	0	0	1	0	0	0	73	I am alone	1	1
5014	2017-04-21T19:28:33.480811	11	NA	70	30	66	0	0	1	0	0	0	0	0	0	67	I am alone	1	1
5014	2017-04-22T20:48:39.236701	12	NA	77	55	65	0	0	0	0	0	0	0	1	0	70	I am alone	1	1
5014	2017-04-24T13:39:35.189079	14	NA	65	63	45	0	0	0	0	0	1	0	0	0	51	Acquaintance/stranger	1	0
5014	2017-04-24T20:14:31.813277	14	NA	73	46	63	0	0	0	0	0	0	0	1	0	61	Family member	1	0
5015	2017-04-12T16:21:22.785872	1	NA	1	100	38	0	0	0	1	0	0	0	0	0	48	Classmate/coworker	1	0
5015	2017-04-12T17:20:35.363966	1	NA	29	28	33	0	0	0	0	0	0	0	0	1	74	I am alone	1	1
5015	2017-04-25T13:16:30.524571	14	NA	38	60	87	0	1	0	0	0	0	0	0	0	58	I am alone	1	1
5016	2017-04-11T14:50:10.804749	1	NA	71	18	15	0	1	1	1	1	0	0	1	0	55	Acquaintance/stranger	5	0
5016	2017-04-11T16:24:59.611829	1	NA	68	38	22	0	0	0	0	1	0	0	0	0	71	Other; Coworker	1	0
5016	2017-04-12T20:36:52.954617	2	NA	42	72	69	0	0	0	1	1	0	0	0	0	63	Romantic partner/close friend	2	0
5016	2017-04-14T12:07:20.207201	4	NA	81	21	18	0	0	1	0	0	1	0	0	0	74	Acquaintance/stranger	2	0
5016	2017-04-14T16:05:14.213587	4	NA	81	16	11	0	0	0	0	0	1	0	0	0	77	Romantic partner/close friend	1	0
5016	2017-04-15T11:44:56.478072	5	NA	87	15	3	1	0	0	0	0	1	0	0	0	100	Romantic partner/close friend	1	0
5016	2017-04-15T14:02:51.061696	5	NA	98	6	3	0	0	0	0	0	1	0	0	0	96	Family member	1	0
5016	2017-04-15T15:35:45.131320	5	NA	100	12	5	1	0	0	0	0	1	0	0	0	47	Family member	1	0
5016	2017-04-20T21:05:16.674968	10	NA	68	28	51	0	0	0	1	0	0	0	0	0	63	Other; Dog	1	0
5016	2017-04-21T11:16:17.385762	11	NA	72	19	10	0	0	0	0	1	0	0	0	0	60	Romantic partner/close friend	1	0
5016	2017-04-21T13:38:37.452291	11	NA	79	21	19	0	0	1	0	0	1	0	0	0	60	Classmate/coworker	2	0
5016	2017-04-24T13:04:35.270159	14	NA	77	29	21	0	0	0	0	0	1	0	0	0	63	Classmate/coworker	1	0
5017	2017-04-14T17:22:09.523287	3	NA	97	2	6	0	1	0	0	1	0	0	0	0	50	Romantic partner/close friend	2	0
5018	2017-04-11T17:10:15.261801	1	NA	59	12	36	0	0	0	0	1	0	0	0	0	52	I am alone	1	1
5018	2017-04-12T11:11:49.559124	2	NA	51	53	45	0	1	0	0	0	0	0	0	0	61	Classmate/coworker	1	0
5018	2017-04-12T15:39:16.306406	2	NA	59	38	30	0	1	0	0	0	0	0	0	0	63	I am alone	1	1
5018	2017-04-12T19:24:53.830108	2	NA	71	32	31	0	1	0	0	1	0	0	0	0	68	I am alone	2	1
5018	2017-04-13T12:58:19.140630	3	NA	68	31	29	0	0	0	1	0	1	0	0	0	74	Classmate/coworker	2	0
5018	2017-04-13T13:20:26.236129	3	NA	64	32	33	0	0	0	0	0	0	0	1	0	54	Classmate/coworker	1	0
5018	2017-04-13T16:45:29.032958	3	NA	84	15	13	0	1	1	0	0	1	0	0	0	73	Other; Friends	3	0
5018	2017-04-13T20:05:57.602690	3	NA	76	14	32	0	1	0	0	0	1	0	0	0	65	Other; Friends	2	0
5018	2017-04-14T12:33:54.325499	4	NA	71	7	48	0	0	1	0	1	1	0	0	0	66	I am alone	3	1
5018	2017-04-14T18:44:20.587888	4	NA	79	13	32	0	0	0	0	0	1	0	0	0	70	Other; Friends	1	0
5018	2017-04-14T19:50:41.751244	4	NA	84	8	22	0	1	0	0	0	1	0	0	0	69	Other; Friends	2	0
5018	2017-04-15T12:21:51.952961	5	NA	85	17	21	0	0	0	0	0	1	0	0	0	64	Family member	1	0
5018	2017-04-16T14:26:22.455024	6	NA	93	2	35	0	0	0	0	0	1	0	0	0	66	Family member	1	0
5018	2017-04-16T18:42:54.869888	6	NA	79	12	33	0	0	0	0	0	1	0	0	0	75	I am alone	1	1
5018	2017-04-16T20:02:52.354687	6	NA	85	16	32	0	0	0	0	0	1	0	0	0	71	I am alone	1	1
5018	2017-04-17T10:40:05.746750	7	NA	68	24	28	0	0	0	0	0	1	0	0	0	72	I am alone	1	1
5018	2017-04-17T17:09:29.603045	7	NA	81	17	24	0	0	0	0	0	1	0	0	0	77	Classmate/coworker	1	0
5018	2017-04-17T19:18:28.060380	7	NA	80	10	9	0	0	0	0	0	1	0	0	0	70	I am alone	1	1
5018	2017-04-18T20:10:27.535691	8	NA	84	14	15	0	0	0	1	0	1	0	0	0	84	I am alone	2	1
5018	2017-04-19T13:13:21.185597	9	NA	76	16	18	0	0	0	1	1	1	0	0	0	91	I am alone	3	1
5018	2017-04-19T15:28:54.450552	9	NA	83	13	17	0	0	0	0	0	1	0	0	0	78	I am alone	1	1
5018	2017-04-19T17:24:50.351689	9	NA	81	13	17	0	0	0	0	0	1	0	0	0	62	I am alone	1	1
5018	2017-04-20T10:41:58.256501	10	NA	63	22	48	0	0	0	0	0	1	0	0	0	64	Classmate/coworker	1	0
5018	2017-04-20T19:24:10.958121	10	NA	76	23	14	0	0	0	0	1	1	0	0	0	64	Romantic partner/close friend	2	0
5018	2017-04-22T13:01:08.939131	12	NA	84	19	26	0	0	0	0	0	1	0	0	0	79	Family member	1	0
5018	2017-04-23T19:02:03.568926	13	NA	76	23	43	0	1	0	0	0	1	0	0	0	64	I am alone	2	1
5018	2017-04-24T12:42:43.938673	14	NA	53	50	67	0	0	0	0	1	1	0	0	0	63	I am alone	2	1
5018	2017-04-25T11:54:28.728379	15	NA	81	21	52	0	0	0	0	0	1	0	0	0	62	Classmate/coworker	1	0
5019	2017-04-12T17:23:22.844825	1	NA	64	23	14	0	0	0	0	1	0	0	0	0	49	I am alone	1	1
5019	2017-04-13T12:52:30.748538	2	NA	28	60	32	0	1	0	0	0	0	0	0	1	51	Classmate/coworker	2	0
5019	2017-04-13T15:09:45.803137	2	NA	28	80	30	0	0	0	0	0	0	0	1	0	33	I am alone	1	1
5019	2017-04-19T11:46:50.510575	8	NA	50	46	68	0	0	0	0	1	0	0	0	0	53	I am alone	1	1
5021	2017-02-15T18:31:38.582937	1	NA	83	11	6	0	0	0	1	0	0	0	0	0	81	Romantic partner/close friend	1	0
5021	2017-02-15T19:51:38.786393	1	NA	100	1	1	0	0	0	0	0	1	0	0	0	100	Romantic partner/close friend	1	0
5021	2017-02-18T09:32:14.229221	4	NA	62	38	38	0	0	0	0	0	0	0	0	1	65	I am alone	1	1
5021	2017-02-19T13:53:03.298017	5	NA	39	67	71	0	1	1	0	0	0	0	1	1	62	Romantic partner/close friend	4	0
5021	2017-02-19T17:42:57.850940	5	NA	70	30	13	0	0	0	0	0	0	0	0	1	61	Romantic partner/close friend	1	0
5021	2017-02-20T13:24:42.415139	6	NA	63	25	13	1	0	0	0	0	1	0	0	0	48	I am alone	1	1
5021	2017-02-20T15:17:58.469549	6	NA	36	69	69	0	0	0	0	0	0	0	1	1	34	Classmate/coworker	2	0
5021	2017-02-20T18:54:09.048948	6	NA	34	66	60	0	0	0	0	0	0	0	0	1	50	I am alone	1	1
5021	2017-02-21T11:00:36.337320	7	NA	65	17	13	0	0	0	0	0	0	0	0	1	50	Acquaintance/stranger	1	0
5021	2017-02-21T13:38:04.276278	7	NA	66	37	6	0	0	0	0	1	0	0	0	0	78	I am alone	1	1
5021	2017-02-21T15:28:24.728491	7	NA	60	49	42	0	0	0	0	0	0	0	1	0	48	I am alone	1	1
5021	2017-02-22T11:10:58.690148	8	NA	28	59	59	0	0	0	0	0	1	0	0	1	43	I am alone	2	1
5021	2017-02-26T09:44:24.454899	12	NA	78	48	26	0	0	0	0	0	1	0	0	0	62	I am alone	1	1
5021	2017-02-26T13:52:15.721745	12	NA	59	32	23	0	0	0	0	0	1	0	0	0	70	I am alone	1	1
5021	2017-02-26T15:44:46.841850	12	NA	62	35	7	0	0	0	0	0	0	0	1	0	54	Classmate/coworker	1	0
5021	2017-02-27T13:07:03.146739	13	NA	35	40	48	0	0	0	0	0	0	0	1	1	48	I am alone	2	1
5021	2017-03-01T17:03:01.154059	15	NA	51	29	14	0	1	0	0	0	1	0	0	0	69	I am alone	2	1
5021	2017-03-02T11:19:56.638984	16	NA	44	40	25	0	0	0	0	1	0	0	0	0	58	I am alone	1	1
5021	2017-03-02T13:29:22.970717	16	NA	54	31	38	0	0	0	0	0	1	0	0	0	50	I am alone	1	1
5021	2017-03-02T15:45:02.559258	16	NA	39	59	65	0	1	0	0	0	1	0	0	0	64	I am alone	2	1
5023	2017-03-16T15:04:30.400345	2	NA	53	57	63	1	0	0	0	0	0	0	1	1	48	I am alone	2	1
5023	2017-03-17T14:14:17.181838	3	NA	25	70	63	0	0	0	0	0	0	0	0	1	43	Romantic partner/close friend	1	0
5023	2017-03-17T19:13:58.891680	3	NA	10	72	62	0	0	0	0	0	0	0	0	1	65	I am alone	1	1
5023	2017-03-18T17:33:45.119752	4	NA	11	87	74	0	0	0	0	0	0	0	0	1	36	I am alone	1	1
5023	2017-03-19T13:34:42.172547	5	NA	60	28	47	0	0	0	0	0	0	0	0	1	57	Romantic partner/close friend	1	0
5023	2017-03-22T11:36:29.252446	8	NA	32	82	77	0	0	0	0	0	0	0	0	1	29	I am alone	1	1
5023	2017-03-23T11:13:04.733613	9	NA	12	97	86	0	0	0	0	0	0	1	0	1	45	I am alone	2	1
5023	2017-03-23T17:34:59.123496	9	NA	37	68	79	0	0	0	0	0	0	0	0	1	57	I am alone	1	1
5023	2017-03-23T20:57:33.087090	9	NA	17	75	59	0	0	0	0	0	0	0	1	1	21	Romantic partner/close friend	2	0
5023	2017-03-25T11:29:36.435350	11	NA	21	90	55	0	0	0	0	0	0	0	0	1	41	I am alone	1	1
5023	2017-03-27T13:19:09.113076	13	NA	34	73	67	0	0	0	0	0	0	0	0	1	29	I am alone	1	1
5023	2017-03-28T17:38:06.691483	14	NA	16	88	86	0	0	0	0	0	0	0	0	1	29	I am alone	1	1
5023	2017-03-29T20:16:59.847012	15	NA	4	100	88	0	0	0	0	0	0	0	0	1	8	I am alone	1	1
5024	2017-03-27T19:56:28.411510	1	NA	65	29	45	0	0	0	0	0	0	0	1	0	56	Classmate/coworker	1	0
5024	2017-03-29T18:18:14.523600	3	NA	63	39	53	0	0	1	0	1	1	0	0	0	56	Classmate/coworker	3	0
5024	2017-03-30T16:15:16.714080	4	NA	74	14	21	0	0	0	1	0	0	0	0	0	56	I am alone	1	1
5024	2017-04-01T17:01:34.642585	5	NA	71	63	51	0	0	0	0	0	1	0	0	0	45	Romantic partner/close friend	1	0
5024	2017-04-02T15:33:47.635109	6	NA	66	38	93	0	1	1	1	0	1	0	1	1	53	Classmate/coworker	6	0
5024	2017-04-04T19:39:30.031750	8	NA	78	32	57	0	0	0	0	1	0	0	0	0	56	Classmate/coworker	1	0
5026	2017-03-17T16:45:12.608799	1	NA	50	67	100	0	0	0	0	0	0	0	1	0	48	I am alone	1	1
5026	2017-03-18T17:34:29.955193	2	NA	72	30	58	0	0	0	0	0	0	0	1	0	42	Romantic partner/close friend	1	0
5026	2017-03-19T17:46:36.302413	3	NA	29	79	100	0	0	0	0	0	0	0	1	1	35	Romantic partner/close friend	2	0
5026	2017-03-23T13:01:09.390162	7	NA	25	90	100	0	0	1	0	0	0	0	0	0	56	Other; At CAPS	1	0
5026	2017-03-23T16:51:06.291129	7	NA	75	6	22	0	0	0	1	0	1	0	0	0	75	Romantic partner/close friend	2	0
5026	2017-03-26T20:26:31.924949	10	NA	81	24	49	0	0	1	0	0	0	0	0	0	47	I am alone	1	1
5026	2017-03-27T13:17:55.635046	11	NA	78	26	63	0	0	0	0	0	0	0	0	1	46	Classmate/coworker	1	0
5026	2017-03-27T16:53:55.967295	11	NA	55	28	51	0	0	0	0	0	0	0	1	0	55	I am alone	1	1
5026	2017-03-31T11:02:56.932485	15	NA	68	12	64	0	0	0	1	0	0	0	0	0	75	I am alone	1	1
5026	2017-03-31T13:50:56.452311	15	NA	52	48	53	0	0	0	1	0	0	0	0	1	54	I am alone	2	1
5026	2017-04-01T16:21:50.207720	16	NA	100	13	21	0	1	0	0	0	0	0	0	0	76	I am alone	1	1
5026	2017-04-03T09:22:26.617584	18	NA	78	17	66	0	0	0	0	1	0	0	0	0	48	I am alone	1	1
5027	2017-03-17T16:25:24.316659	1	NA	97	15	13	0	0	1	1	0	1	0	0	0	91	Romantic partner/close friend	3	0
5027	2017-03-17T19:52:22.827733	1	NA	93	16	11	0	0	0	0	0	1	0	0	0	93	Romantic partner/close friend	1	0
5027	2017-03-19T19:39:04.219001	3	NA	82	42	27	0	1	0	0	0	1	0	0	1	62	Romantic partner/close friend	3	0
5027	2017-03-20T13:13:52.543389	4	NA	75	25	15	0	0	0	0	1	0	0	0	0	44	Classmate/coworker	1	0
5027	2017-03-23T14:21:06.835808	7	NA	51	25	30	0	0	0	0	1	0	0	0	0	50	I am alone	1	1
5027	2017-03-23T16:18:06.061083	7	NA	71	41	15	0	0	0	0	1	0	0	0	0	40	Classmate/coworker	1	0
5027	2017-03-25T12:46:08.730245	9	NA	46	38	100	0	0	0	0	1	0	0	0	0	40	I am alone	1	1
5028	2017-03-17T19:37:31.064474	1	NA	72	45	20	0	0	0	0	0	0	0	1	0	48	I am alone	1	1
5028	2017-03-18T11:50:24.388195	2	NA	78	26	9	0	0	0	0	0	0	0	0	1	93	I am alone	1	1
5028	2017-03-18T13:32:01.364607	2	NA	33	56	28	0	1	0	0	1	1	0	0	0	47	I am alone	3	1
5028	2017-03-18T17:49:59.310977	2	NA	6	99	13	0	0	1	0	1	0	0	0	0	9	I am alone	2	1
5028	2017-03-19T10:41:41.195981	3	NA	35	66	72	0	0	0	1	0	0	0	0	1	52	Romantic partner/close friend	2	0
5028	2017-03-19T11:14:27.071471	3	NA	22	23	53	0	0	0	1	0	0	0	0	0	47	Family member	1	0
5028	2017-03-19T13:59:43.458395	3	NA	52	52	20	0	1	0	0	0	0	0	0	0	60	Romantic partner/close friend	1	0
5028	2017-03-19T15:19:07.102433	3	NA	33	81	21	1	0	0	1	0	1	0	0	0	50	Classmate/coworker	2	0
5028	2017-03-19T18:27:49.996059	3	NA	34	70	56	1	0	0	0	1	0	0	0	0	54	I am alone	1	1
5028	2017-03-20T19:41:32.998321	4	NA	36	71	50	1	0	0	0	1	0	0	0	0	64	I am alone	1	1
