id	discrete_time	time_elapsed	reappraisal	rumination	suppression	feel_loved	rely_on	need_love	share_feelings	keep_distance	closeness_nervous	day	beep
4	92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	1	0.783333333209157	1	2	1	7	7	4	6	2	2	NA	NA
5	2	3.14999999990687	3	2	1	6	7	2	3	3	3	NA	NA
5	3	4.41666666651145	4	2	4	6	6	2	3	3	3	NA	NA
5	4	6.16666666651145	4	1	5	7	7	2	6	2	2	NA	NA
5	5	7.5	3	1	3	7	7	3	5	3	3	NA	NA
5	6	8.68333333311603	3	3	4	6	6	2	3	5	2	NA	NA
5	7	11.3333333334886	4	4	3	7	7	2	2	3	2	NA	NA
5	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	15	25.316666666884	1	1	4	6	5	6	6	5	6	NA	NA
5	16	27.2166666667908	1	2	4	6	5	2	5	2	2	NA	NA
5	17	28.683333333116	3	1	1	6	6	3	3	2	2	NA	NA
5	18	30.8333333334886	2	1	1	6	6	3	6	2	3	NA	NA
5	19	31.3500000000931	1	1	1	6	6	1	6	2	2	NA	NA
5	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	21	34.8833333333023	3	2	3	6	7	3	5	1	2	NA	NA
5	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	29	48.433333333116	1	1	1	6	7	2	3	3	3	NA	NA
5	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	32	54.0333333332092	4	2	1	7	7	2	2	1	2	NA	NA
5	33	55.2999999998137	1	1	1	7	7	1	2	1	1	NA	NA
5	34	57.433333333116	3	1	1	6	7	5	5	1	2	NA	NA
5	35	59.2000000001863	3	2	2	6	6	2	3	2	2	NA	NA
5	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	44	74.2166666667908	3	1	1	7	7	1	2	2	2	NA	NA
5	45	76.6499999999069	3	1	2	7	7	2	3	2	1	NA	NA
5	46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	47	79.9500000001863	3	3	3	5	6	6	6	2	2	NA	NA
5	48	81.9166666665115	3	2	4	6	7	6	5	1	1	NA	NA
5	49	83.1000000000931	1	4	1	6	6	6	6	1	1	NA	NA
5	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	57	96.183333333116	1	3	3	6	7	6	6	1	2	NA	NA
5	58	98.0333333332092	2	4	4	6	6	7	5	2	3	NA	NA
5	59	99.7999999998137	3	3	4	6	6	7	6	2	2	NA	NA
5	60	101.399999999907	3	2	1	5	5	2	3	2	2	NA	NA
5	61	104.083333333489	2	2	3	5	5	5	5	3	3	NA	NA
5	62	105.716666666791	3	2	1	6	6	4	5	2	2	NA	NA
5	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	71	121.633333333302	2	2	1	5	5	5	5	2	3	NA	NA
5	72	122.716666666791	2	1	2	5	6	5	7	5	5	NA	NA
5	73	123.5	3	1	3	6	6	6	6	5	3	NA	NA
5	74	126.216666666791	1	1	2	6	5	3	3	2	2	NA	NA
5	75	127.783333333209	3	1	1	5	6	2	3	3	3	NA	NA
5	76	129.266666666605	3	1	4	5	6	5	5	3	3	NA	NA
5	77	131.983333333395	2	1	2	5	5	6	3	3	3	NA	NA
5	78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	85	145.616666666698	3	1	1	5	5	3	5	3	3	NA	NA
5	86	146.483333333395	2	1	1	5	5	5	3	3	3	NA	NA
5	87	148.299999999814	3	1	2	4	5	3	3	3	2	NA	NA
5	88	149.466666666791	2	1	1	6	6	2	3	2	2	NA	NA
5	89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	90	154	3	3	3	5	6	6	5	2	2	NA	NA
5	91	155.850000000093	3	4	1	6	6	3	4	3	2	NA	NA
5	92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	1	1.35000000009313	1	2	3	4	5	3	6	3	3	NA	NA
6	2	3.03333333320916	2	5	4	4	6	7	5	5	2	NA	NA
6	3	4.75	2	4	1	4	6	5	5	3	3	NA	NA
6	4	5.39999999990687	2	3	1	5	6	4	4	4	3	NA	NA
6	5	8.20000000018627	2	3	1	6	5	3	5	3	3	NA	NA
6	6	9.18333333311602	3	3	2	5	5	3	6	3	3	NA	NA
6	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	20	34.1333333333023	2	4	2	5	5	3	2	3	3	NA	NA
6	21	35.0333333332092	3	3	1	5	6	3	4	4	4	NA	NA
6	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	31	53.1166666666977	3	4	2	5	5	3	3	3	3	NA	NA
6	32	54.3666666666977	3	4	1	5	5	2	3	4	3	NA	NA
6	33	54.8666666666977	3	4	2	4	5	1	5	3	4	NA	NA
6	34	56.9166666665115	2	4	4	4	5	4	3	5	4	NA	NA
6	35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	57	96.566666666884	1	4	1	4	6	2	6	3	4	NA	NA
6	58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	62	105.899999999907	1	1	1	3	3	1	3	6	5	NA	NA
6	63	106.883333333302	1	5	1	4	5	1	5	3	3	NA	NA
6	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	75	127.633333333302	2	5	1	4	4	3	2	3	5	NA	NA
6	76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	77	131.950000000186	4	4	2	5	5	3	5	3	3	NA	NA
6	78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	85	144.450000000186	3	2	1	5	6	1	5	6	4	NA	NA
6	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	87	148.549999999814	1	1	2	5	5	2	1	5	4	NA	NA
6	88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	2	2.95000000018626	1	1	1	6	7	4	7	2	1	NA	NA
7	3	5.10000000009313	3	1	4	6	5	6	5	1	2	NA	NA
7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	5	7.79999999981374	3	2	1	6	6	4	4	2	2	NA	NA
7	6	9.39999999990687	2	1	4	6	7	2	5	2	1	NA	NA
7	7	11.5833333334886	2	2	5	5	7	5	4	2	2	NA	NA
7	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	15	25.5	2	3	5	5	4	7	5	1	2	NA	NA
7	16	26.2666666666046	3	4	2	6	6	6	7	1	1	NA	NA
7	17	27.566666666884	2	2	4	5	6	4	4	2	1	NA	NA
7	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	19	31.8500000000931	2	4	3	6	6	5	5	2	2	NA	NA
7	20	33.2166666667908	4	4	4	6	6	6	5	2	2	NA	NA
7	21	34.5166666666046	3	1	3	7	7	6	6	1	1	NA	NA
7	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	29	48.6166666666977	3	1	4	7	6	5	1	2	1	NA	NA
7	30	50.9166666665115	2	2	5	6	6	6	7	1	2	NA	NA
7	31	52.2666666666046	3	4	5	5	5	5	3	2	2	NA	NA
7	32	54.0166666666046	3	5	4	5	5	5	6	3	2	NA	NA
7	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	34	58.183333333116	4	3	2	6	7	2	4	2	1	NA	NA
7	35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	44	74.4833333333954	4	2	3	7	7	4	4	1	1	NA	NA
7	45	75.9166666665115	3	2	2	5	5	4	4	4	2	NA	NA
7	46	77.3333333334886	4	2	2	7	7	4	5	2	1	NA	NA
7	47	79.1000000000931	3	2	3	5	5	4	4	3	2	NA	NA
7	48	80.8500000000931	2	1	2	5	6	3	4	4	5	NA	NA
7	49	83.8500000000931	4	1	2	4	5	6	6	1	1	NA	NA
7	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	57	96.7000000001863	4	2	4	6	6	4	4	1	1	NA	NA
7	58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	59	100.950000000186	4	2	4	6	7	5	4	1	1	NA	NA
7	60	102.200000000186	3	1	1	6	6	4	4	1	1	NA	NA
7	61	103.016666666605	3	2	1	7	6	4	4	2	2	NA	NA
7	62	104.950000000186	4	1	1	5	6	5	5	1	1	NA	NA
7	63	107.483333333395	4	2	5	6	5	6	6	1	1	NA	NA
7	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	71	121.649999999907	3	4	5	4	6	7	6	1	1	NA	NA
7	72	122.283333333209	3	4	5	5	5	4	4	2	2	NA	NA
7	73	123.700000000186	3	2	4	6	5	6	5	1	1	NA	NA
7	74	126.100000000093	4	3	2	5	5	4	6	2	1	NA	NA
7	75	128.316666666884	4	4	4	6	6	6	6	1	1	NA	NA
7	76	129.233333333395	4	2	1	4	6	4	4	3	2	NA	NA
7	77	130.916666666511	3	1	1	6	7	6	6	1	1	NA	NA
7	78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	85	144.166666666511	4	4	4	4	5	5	6	2	2	NA	NA
7	86	146.283333333209	3	2	4	4	4	4	4	1	2	NA	NA
7	87	148.700000000186	4	2	5	4	6	4	5	1	2	NA	NA
7	88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	89	151.683333333116	4	2	4	6	5	4	6	2	1	NA	NA
7	90	152.600000000093	3	3	1	4	4	5	3	2	3	NA	NA
7	91	155.066666666884	3	2	2	6	6	4	4	1	1	NA	NA
7	92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	2	2.01666666660458	5	2	1	6	5	6	4	3	1	NA	NA
8	3	3.88333333330229	1	1	1	6	7	5	3	3	3	NA	NA
8	4	6.43333333311603	1	1	1	5	6	6	2	2	2	NA	NA
8	5	6.98333333339542	1	1	1	6	6	6	3	1	2	NA	NA
8	6	9.16666666651145	1	1	3	4	5	5	2	5	5	NA	NA
8	7	10.6666666665114	4	2	1	3	5	6	5	2	1	NA	NA
8	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	15	24.8666666666977	3	1	1	4	4	5	3	3	2	NA	NA
8	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	19	32.5166666666046	3	1	2	6	6	6	6	2	2	NA	NA
8	20	34.1000000000931	3	2	2	4	5	7	6	2	2	NA	NA
8	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	29	49.316666666884	3	1	3	4	5	4	4	1	1	NA	NA
8	30	51.3666666666977	4	2	3	4	4	3	3	1	3	NA	NA
8	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	32	53.25	2	3	1	5	5	5	5	2	2	NA	NA
8	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	35	59.25	2	1	1	4	6	6	5	3	2	NA	NA
8	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	43	72.0499999998137	3	1	1	3	5	3	1	7	6	NA	NA
8	44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	57	97.2666666666046	4	1	1	5	5	4	5	3	2	NA	NA
8	58	99.25	4	1	1	5	7	5	4	2	2	NA	NA
8	59	100.25	4	1	2	5	7	5	5	2	3	NA	NA
8	60	101.350000000093	3	1	1	4	5	6	5	2	2	NA	NA
8	61	103.633333333302	2	2	2	5	4	5	5	6	4	NA	NA
8	62	106.233333333395	2	3	3	4	5	7	3	5	5	NA	NA
8	63	107.299999999814	1	4	4	3	3	7	5	5	6	NA	NA
8	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	76	128.899999999907	4	2	2	4	4	3	1	6	6	NA	NA
8	77	130.399999999907	4	1	1	5	6	7	7	3	2	NA	NA
8	78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	85	144.466666666791	2	4	3	6	7	5	5	3	2	NA	NA
8	86	147.116666666698	3	3	3	5	7	7	7	2	2	NA	NA
