id	os	day	day_of_week	beep	survey_type	run_timestamp	submission_timestamp	well	discontent	state	tense	calm	placid	awake	energyless	rested	what	how	whom	n_people	too_much	work_fast	multitasking	hard_work	change_task	decide_task	schedule_task
S011	iOS	1	Monday	7	work	2019-06-24T18:05:49Z	2019-06-24T18:06:38Z	3	3	3	3	3	3	3	3	3	NETWORKING	PHONE	COLL	70	6	7	6	6	2	NA	NA
S011	iOS	2	Wednesday	1	baseline	2019-06-26T09:15:02Z	2019-06-26T09:16:00Z	6	2	6	2	6	6	6	2	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S011	iOS	2	Wednesday	2	work	2019-06-26T10:20:08Z	2019-06-26T10:21:04Z	5	2	5	2	6	6	6	2	5	ACQUISITION	FACE2FACE	COLL	5	4	4	4	3	6	5	5
S011	iOS	2	Wednesday	4	work	2019-06-26T13:30:34Z	2019-06-26T13:31:29Z	5	2	6	2	6	6	6	2	6	ACQUISITION	FACE2FACE	COLL	5	4	4	4	4	NA	NA	NA
S011	iOS	2	Wednesday	5	work	2019-06-26T14:50:36Z	2019-06-26T14:51:40Z	5	2	6	6	6	6	5	2	5	ACQUISITION	FACE2FACE	COLL	5	5	5	5	5	3	3	3
S011	iOS	2	Wednesday	6	work	2019-06-26T16:25:21Z	2019-06-26T16:26:21Z	4	4	4	4	4	4	4	4	4	ANALYSIS	PC	COLL	70	5	5	6	5	2	2	2
S011	iOS	3	Friday	2	work	2019-06-28T10:41:12Z	2019-06-28T10:43:00Z	4	4	4	4	4	4	4	4	4	ACQUISITION	PC	COLL	70	4	4	4	4	4	4	4
S011	iOS	3	Friday	3	work	2019-06-28T11:57:40Z	2019-06-28T11:58:46Z	4	4	4	4	4	4	4	4	4	ANALYSIS	PC	COLL	70	4	4	4	4	4	4	4
S011	iOS	3	Friday	4	work	2019-06-28T13:34:15Z	2019-06-28T13:35:06Z	4	4	4	4	4	4	4	4	4	AUTHORING	SKYPE	COLL	7	6	6	6	6	6	7	6
S011	iOS	3	Friday	7	work	2019-06-28T18:15:06Z	2019-06-28T18:15:56Z	4	4	4	4	4	4	4	4	4	AUTHORING	PC	COLL	3	3	3	3	3	3	3	3
S012	iOS	1	Monday	3	work	2019-02-25T11:59:21Z	2019-02-25T12:03:08Z	6	2	6	4	5	5	3	4	4	ANALYSIS,NETWORKING	PC,SKYPE	EXTERNAL	2	5	4	6	5	1	6	4
S012	iOS	1	Monday	7	work	2019-02-25T18:09:08Z	2019-02-25T18:14:12Z	5	5	5	5	5	4	4	5	4	NETWORKING,ACQUISITION	PHONE,FACE2FACE	UNDER	5	5	5	6	5	2	7	7
S012	iOS	2	Wednesday	1	baseline	2019-02-27T09:15:11Z	2019-02-27T09:16:56Z	6	2	6	6	3	3	5	3	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S012	iOS	2	Wednesday	2	work	2019-02-27T10:27:42Z	2019-02-27T10:30:11Z	5	2	6	5	5	5	4	4	5	ACQUISITION	SMARTPHONE	ALONE	0	2	2	5	3	5	7	NA
S012	iOS	3	Friday	2	work	2019-03-01T10:40:05Z	2019-03-01T10:43:16Z	6	5	5	6	3	4	5	4	5	AUTHORING,ACQUISITION	PC	ALONE	0	5	5	4	4	4	7	7
S012	iOS	3	Friday	3	work	2019-03-01T11:55:52Z	2019-03-01T11:59:08Z	6	3	5	5	4	5	6	4	5	ANALYSIS,ACQUISITION	PC	ALONE	0	5	6	6	6	7	7	5
S012	iOS	3	Friday	5	work	2019-03-01T15:06:44Z	2019-03-01T15:08:06Z	6	4	5	3	5	5	6	3	6	ANALYSIS	PC	ALONE	0	2	2	2	2	6	7	7
S013	Android	1	Friday	1	baseline	2019-03-15T09:15:00Z	2019-03-15T09:21:11Z	6	2	5	2	5	6	5	3	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S013	Android	1	Friday	2	work	2019-03-15T10:24:51Z	2019-03-15T10:36:37Z	2	2	6	2	6	6	4	1	6	NETWORKING	FACE2FACE	COLL	5	6	7	7	7	7	7	4
S013	Android	1	Friday	3	work	2019-03-15T12:09:15Z	2019-03-15T12:11:17Z	6	2	6	2	5	4	5	3	3	ANALYSIS	FACE2FACE	COLL,UNDER	4	6	6	6	6	3	5	6
S013	Android	1	Friday	4	work	2019-03-15T13:25:32Z	2019-03-15T15:21:29Z	7	2	6	2	5	6	4	2	3	AUTHORING	PC	COLL	2	6	6	6	6	2	6	4
S013	Android	2	Wednesday	2	work	2019-03-27T10:38:28Z	2019-03-27T10:59:15Z	6	2	7	2	7	7	6	2	7	ACQUISITION	PC	ALONE	0	6	6	6	6	6	6	6
S013	Android	2	Wednesday	4	work	2019-03-27T13:38:32Z	2019-03-27T13:40:25Z	7	2	7	2	6	6	7	3	6	OTHER	FACE2FACE	COLL	4	6	6	7	6	6	6	3
S013	Android	2	Wednesday	5	work	2019-03-27T14:54:43Z	2019-03-27T15:00:30Z	7	2	7	7	7	6	7	2	6	ACQUISITION	FACE2FACE	COLL	3	7	7	7	7	4	7	7
S013	Android	2	Wednesday	6	work	2019-03-27T16:29:23Z	2019-03-27T16:35:47Z	7	2	6	2	6	6	7	2	7	ANALYSIS	FACE2FACE	COLL	2	7	6	7	6	4	6	7
S013	Android	2	Wednesday	7	work	2019-03-27T18:04:23Z	2019-03-27T18:15:23Z	7	4	5	2	5	5	6	3	3	NETWORKING	PAPER	COLL	3	6	6	6	5	4	4	6
S013	Android	3	Monday	1	baseline	2019-04-01T09:15:00Z	2019-04-01T09:53:14Z	6	2	6	2	6	6	6	2	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S013	Android	3	Monday	2	work	2019-04-01T10:25:09Z	2019-04-01T10:41:58Z	6	4	4	2	5	4	4	4	4	ACQUISITION	PC	ALONE	0	4	4	4	4	4	4	4
S013	Android	3	Monday	4	work	2019-04-01T13:35:13Z	2019-04-01T13:41:38Z	4	4	4	5	4	5	4	4	4	ANALYSIS	PC	ALONE	0	5	5	6	5	2	5	5
S013	Android	3	Monday	6	work	2019-04-01T16:30:01Z	2019-04-01T16:34:45Z	6	4	5	2	5	5	3	4	3	NETWORKING	FACE2FACE	COLL,OTHER	3	4	5	5	5	4	5	6
S013	Android	3	Monday	7	work	2019-04-01T18:04:17Z	2019-04-01T18:11:05Z	6	4	4	5	5	4	4	6	3	ACQUISITION	PC	ALONE	0	4	5	4	4	5	4	4
S014	Android	1	Monday	1	baseline	2019-03-25T09:15:00Z	2019-03-25T09:25:26Z	5	2	4	4	4	4	4	6	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S014	Android	1	Monday	2	work	2019-03-25T10:21:16Z	2019-03-25T10:40:16Z	4	4	4	3	4	4	4	4	4	ACQUISITION	PC	ALONE	0	5	4	5	4	5	5	5
S014	Android	1	Monday	3	work	2019-03-25T12:06:21Z	2019-03-25T12:14:44Z	5	5	4	3	4	5	3	4	4	OTHER	PC	ALONE	0	5	5	5	5	6	5	5
S014	Android	1	Monday	4	work	2019-03-25T13:39:39Z	2019-03-25T13:43:55Z	6	2	4	2	5	4	4	4	4	BREAK	PC	ALONE	0	4	4	4	4	6	5	5
S014	Android	1	Monday	5	work	2019-03-25T15:08:16Z	2019-03-25T15:17:28Z	4	4	4	4	4	4	4	4	4	ACQUISITION	PC	ALONE	0	4	4	4	4	4	4	5
S014	Android	1	Monday	6	work	2019-03-25T16:39:18Z	2019-03-25T16:57:27Z	4	4	4	4	4	4	3	5	3	ACQUISITION	PC	COLL	1	4	3	3	3	5	3	3
S014	Android	2	Wednesday	1	baseline	2019-03-27T09:15:00Z	2019-03-27T09:23:20Z	5	4	5	3	5	4	4	3	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S014	Android	2	Wednesday	2	work	2019-03-27T10:33:27Z	2019-03-27T10:42:57Z	4	4	3	4	3	4	3	4	4	ACQUISITION	PC	ALONE	0	5	4	6	4	5	6	5
S014	Android	2	Wednesday	3	work	2019-03-27T12:04:50Z	2019-03-27T12:38:15Z	4	4	4	4	4	4	4	4	4	OTHER	PAPER	COLL	1	4	4	2	4	6	6	6
S014	Android	2	Wednesday	5	work	2019-03-27T14:51:54Z	2019-03-27T14:53:59Z	3	4	3	4	3	3	3	5	4	OTHER	PAPER	ALONE	0	4	4	3	5	5	5	4
S014	Android	2	Wednesday	7	work	2019-03-27T17:56:32Z	2019-03-27T18:03:04Z	5	4	6	4	4	4	3	6	3	OTHER	FACE2FACE	COLL	1	5	4	5	5	4	4	4
S014	Android	3	Friday	1	baseline	2019-03-29T10:15:00Z	2019-03-29T10:18:25Z	5	4	5	4	5	5	5	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S014	Android	3	Friday	5	work	2019-03-29T14:26:03Z	2019-03-29T14:34:40Z	5	4	4	4	5	5	4	4	3	BREAK	PC	ALONE	0	5	5	5	4	6	6	4
S014	Android	3	Friday	6	work	2019-03-29T16:02:04Z	2019-03-29T16:04:38Z	4	4	4	4	4	5	3	5	3	ACQUISITION	PC	ALONE	0	4	4	5	5	5	5	4
S014	Android	3	Friday	7	work	2019-03-29T18:58:50Z	2019-03-29T19:15:06Z	5	3	4	3	5	5	4	6	3	OTHER	OTHER	ALONE	0	5	5	5	5	3	5	4
S015	iOS	1	Monday	4	work	2019-02-25T13:41:08Z	2019-02-25T13:47:12Z	2	6	2	6	4	4	5	5	4	ANALYSIS	PAPER	COLL	4	4	6	6	6	1	3	1
S015	iOS	1	Monday	5	work	2019-02-25T15:02:55Z	2019-02-25T15:04:10Z	4	3	4	5	5	3	3	5	3	BREAK	PC	ALONE	0	4	4	4	5	3	4	3
S015	iOS	1	Monday	7	work	2019-02-25T17:59:27Z	2019-02-25T18:01:17Z	4	3	4	5	5	4	3	5	2	ANALYSIS	PHONE	UNDER,EXTERNAL	3	5	3	5	6	3	4	2
S015	iOS	2	Wednesday	2	work	2019-02-27T10:34:41Z	2019-03-01T12:07:06Z	4	5	4	5	4	3	5	5	5	BREAK,NETWORKING	FACE2FACE	COLL,UNDER	2	5	4	4	5	4	5	5
S015	iOS	3	Friday	5	work	2019-03-01T14:51:57Z	2019-03-01T14:53:10Z	3	6	2	4	4	4	3	5	2	AUTHORING	PC	ALONE	0	5	5	6	5	3	4	2
S016	iOS	1	Wednesday	2	work	2019-03-13T10:25:27Z	2019-03-13T10:27:55Z	5	4	7	1	7	7	4	5	5	ACQUISITION,NETWORKING	PC	COLL	2	4	1	4	1	1	5	6
S016	iOS	1	Wednesday	4	work	2019-03-13T13:24:50Z	2019-03-13T13:26:38Z	7	4	7	1	7	7	5	3	6	ACQUISITION,NETWORKING	PC	COLL	2	4	1	6	3	5	7	7
S016	iOS	1	Wednesday	5	work	2019-03-13T14:58:42Z	2019-03-13T15:00:10Z	6	4	7	2	7	7	4	2	6	ACQUISITION,NETWORKING	PC,FACE2FACE	COLL	2	4	1	5	1	7	7	7
S016	iOS	1	Wednesday	6	work	2019-03-13T16:36:46Z	2019-03-13T16:38:35Z	4	4	7	1	7	7	4	3	5	ACQUISITION	PC,FACE2FACE	COLL	2	3	1	4	3	7	7	7
S016	iOS	1	Wednesday	7	work	2019-03-13T18:06:39Z	2019-03-13T18:10:52Z	7	4	7	1	7	7	5	4	5	OTHER	PC	COLL	2	4	4	4	4	4	4	4
S016	iOS	2	Friday	2	work	2019-03-15T10:38:01Z	2019-03-15T10:39:18Z	7	1	7	3	7	7	6	1	7	ACQUISITION,NETWORKING	PC,FACE2FACE	COLL,OVER	4	4	2	7	1	7	7	7
S016	iOS	2	Friday	4	work	2019-03-15T13:26:45Z	2019-03-15T15:08:36Z	7	1	7	1	7	5	7	7	7	ACQUISITION,ANALYSIS,NETWORKING	PC,FACE2FACE	ALONE	1	5	6	7	4	5	7	6
S016	iOS	2	Friday	5	work	2019-03-15T15:07:11Z	2019-03-15T15:09:16Z	7	1	7	1	7	5	5	2	7	ACQUISITION	FACE2FACE	COLL	1	5	5	7	5	7	7	7
S016	iOS	2	Friday	6	work	2019-03-15T16:35:49Z	2019-03-15T17:22:43Z	7	2	7	7	6	7	7	1	5	NETWORKING	FACE2FACE	COLL,OVER	3	4	4	7	6	5	7	5
S016	iOS	3	Monday	2	work	2019-03-18T10:32:00Z	2019-03-18T10:33:35Z	6	3	5	3	7	4	1	6	2	ACQUISITION,NETWORKING	PC	ALONE	3	1	1	7	1	3	7	7
S016	iOS	3	Monday	3	work	2019-03-18T12:00:34Z	2019-03-18T12:01:39Z	7	4	7	3	7	7	6	4	2	ACQUISITION	FACE2FACE	ALONE	1	3	1	7	2	7	7	7
S016	iOS	3	Monday	5	work	2019-03-18T15:04:03Z	2019-03-18T15:05:34Z	7	3	7	3	7	7	1	4	4	ACQUISITION,NETWORKING	PC	ALONE	1	4	1	7	1	7	7	7
S016	iOS	3	Monday	6	work	2019-03-18T16:35:30Z	2019-03-18T16:36:55Z	5	4	5	4	7	4	6	7	4	ACQUISITION,NETWORKING	PC	ALONE	3	2	2	5	2	7	7	7
S017	Android	1	Friday	2	work	2019-01-18T10:28:00Z	2019-01-18T10:32:03Z	6	6	6	1	2	6	6	7	7	ACQUISITION	PAPER	COLL	2	5	4	4	4	4	4	4
S017	Android	1	Friday	3	work	2019-01-18T12:05:07Z	2019-01-18T12:16:41Z	5	4	4	6	1	5	3	4	4	ADMINISTRATIVE	FACE2FACE	ALONE	2	4	4	5	5	4	5	5
S017	Android	1	Friday	4	work	2019-01-18T13:35:07Z	2019-01-18T13:36:43Z	5	4	2	5	3	3	5	4	4	ADMINISTRATIVE	PC	COLL	0	5	4	3	3	4	4	4
S017	Android	1	Friday	5	work	2019-01-18T14:55:07Z	2019-01-18T14:56:47Z	4	4	2	4	2	1	4	4	2	ADMINISTRATIVE	PAPER	ALONE	1	3	3	3	3	4	4	4
S017	Android	1	Friday	7	work	2019-01-18T18:00:06Z	2019-01-18T18:01:58Z	4	4	2	4	4	2	4	4	2	OTHER	PAPER	ALONE	1	2	2	4	4	4	3	4
S017	Android	2	Monday	1	baseline	2019-01-21T09:14:11Z	2019-01-21T09:20:57Z	4	7	4	4	4	2	3	4	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S017	Android	2	Monday	2	work	2019-01-21T10:19:10Z	2019-01-21T10:32:15Z	4	4	2	4	4	1	4	4	2	ADMINISTRATIVE	PC	ALONE	1	4	4	4	4	4	4	4
S017	Android	2	Monday	3	work	2019-01-21T12:09:10Z	2019-01-21T12:10:47Z	4	4	1	4	1	1	4	4	1	ADMINISTRATIVE	PC	ALONE	0	4	4	4	4	4	4	4
S017	Android	2	Monday	4	work	2019-01-21T13:33:44Z	2019-01-21T13:35:31Z	5	4	1	5	1	1	2	1	1	ACQUISITION	PC	ALONE	0	4	4	4	4	4	4	4
S017	Android	2	Monday	5	work	2019-01-21T14:54:10Z	2019-01-21T14:55:22Z	4	4	1	4	2	1	2	4	2	ANALYSIS	PC	COLL	0	4	4	4	4	4	4	4
S017	Android	3	Wednesday	1	baseline	2019-01-23T09:14:10Z	2019-01-23T09:17:50Z	2	4	5	4	3	3	3	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S017	Android	3	Wednesday	2	work	2019-01-23T10:24:10Z	2019-01-23T10:26:22Z	5	4	1	4	1	1	4	5	1	ACQUISITION	PC	ALONE	0	4	4	4	4	4	5	4
S017	Android	3	Wednesday	3	work	2019-01-23T12:08:19Z	2019-01-23T12:10:06Z	4	4	1	4	2	1	2	1	2	ADMINISTRATIVE	PC	ALONE	1	4	4	4	4	4	4	4
S017	Android	3	Wednesday	4	work	2019-01-23T13:25:25Z	2019-01-23T13:38:11Z	5	5	1	4	1	2	2	5	1	ADMINISTRATIVE	PC	ALONE	0	4	4	4	4	4	4	4
S017	Android	3	Wednesday	5	work	2019-01-23T14:58:05Z	2019-01-23T14:59:20Z	1	4	1	4	1	1	2	4	1	OTHER	PC	ALONE	0	4	4	5	4	4	4	4
S017	Android	3	Wednesday	6	work	2019-01-23T16:26:22Z	2019-01-23T16:35:06Z	4	5	1	4	1	1	5	4	1	ADMINISTRATIVE	PC	COLL	2	5	5	5	4	3	4	4
S017	Android	3	Wednesday	7	work	2019-01-23T18:01:23Z	2019-01-23T18:13:41Z	4	4	1	4	1	1	1	4	1	ADMINISTRATIVE	PC	COLL	1	4	4	4	4	4	4	4
S018	Android	1	Monday	2	work	2019-03-11T10:33:38Z	2019-03-11T10:38:34Z	6	2	6	5	5	6	4	2	6	NETWORKING,ADMINISTRATIVE	FACE2FACE,PC,PHONE,PAPER	COLL,UNDER,CUSTOMER,EXTERNAL	4	3	4	3	3	3	5	5
S018	Android	1	Monday	3	work	2019-03-11T12:09:39Z	2019-03-11T12:15:14Z	5	2	6	5	5	5	5	2	5	NETWORKING,ADMINISTRATIVE	FACE2FACE,PHONE,PC	COLL,UNDER	2	3	3	3	3	3	6	6
S018	Android	1	Monday	4	work	2019-03-11T13:35:01Z	2019-03-11T13:41:32Z	6	2	5	3	5	5	5	4	6	NETWORKING	FACE2FACE	ALONE	2	3	3	3	3	4	4	4
S018	Android	2	Wednesday	1	baseline	2019-03-13T09:15:01Z	2019-03-13T10:03:26Z	4	4	4	4	5	4	4	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S018	Android	2	Wednesday	4	work	2019-03-13T13:35:01Z	2019-03-13T13:53:38Z	4	3	6	4	6	5	5	2	5	DISSEMINATION,NETWORKING	FACE2FACE	COLL,UNDER,EXTERNAL	4	4	4	4	5	3	5	4
S018	Android	2	Wednesday	6	work	2019-03-13T16:25:01Z	2019-03-13T16:38:47Z	4	3	5	5	4	4	3	4	4	NETWORKING,ADMINISTRATIVE	FACE2FACE,PC,PHONE,PAPER	COLL,UNDER,EXTERNAL	2	4	4	4	4	3	4	4
S018	Android	3	Friday	1	baseline	2019-03-15T09:15:01Z	2019-03-15T09:25:38Z	3	4	5	5	4	3	4	3	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S018	Android	3	Friday	2	work	2019-03-15T10:30:00Z	2019-03-15T10:33:15Z	4	3	3	5	3	3	4	3	3	ACQUISITION,ANALYSIS,DISSEMINATION,NETWORKING,ADMINISTRATIVE	FACE2FACE,PC,PHONE	COLL,UNDER,CUSTOMER,EXTERNAL	5	5	5	5	5	3	3	3
S018	Android	3	Friday	3	work	2019-03-15T12:02:27Z	2019-03-15T12:05:37Z	4	4	4	4	4	4	4	4	4	NETWORKING,ADMINISTRATIVE	FACE2FACE,PC,PHONE	COLL,UNDER	3	4	4	4	3	3	3	2
S018	Android	3	Friday	4	work	2019-03-15T13:40:01Z	2019-03-15T13:44:51Z	5	4	4	3	4	5	4	4	4	ACQUISITION,ADMINISTRATIVE	PC,PHONE	ALONE	0	4	4	3	3	5	5	5
S018	Android	3	Friday	6	work	2019-03-15T16:28:13Z	2019-03-15T16:30:32Z	5	3	5	4	5	5	4	3	5	NETWORKING,ADMINISTRATIVE	FACE2FACE,PC,PHONE,PAPER	COLL,UNDER	2	4	4	4	4	3	3	4
S019	Android	1	Wednesday	1	baseline	2019-05-08T09:15:01Z	2019-05-08T09:16:01Z	4	4	4	3	3	4	6	3	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S019	Android	1	Wednesday	4	work	2019-05-08T13:34:34Z	2019-05-08T13:51:59Z	5	3	6	2	6	6	5	3	4	DISSEMINATION	FACE2FACE	ALONE	1	3	5	4	3	1	5	5
S019	Android	1	Wednesday	5	work	2019-05-08T15:03:23Z	2019-05-08T15:04:30Z	5	3	5	2	4	5	4	3	4	DISSEMINATION	FACE2FACE	ALONE	1	4	5	3	3	6	5	5
S019	Android	1	Wednesday	7	work	2019-05-08T17:58:26Z	2019-05-08T17:59:39Z	6	2	6	2	6	6	6	3	5	ACQUISITION	PC	ALONE	0	4	4	2	5	4	6	5
S019	Android	2	Friday	1	baseline	2019-05-10T09:15:01Z	2019-05-10T09:27:36Z	5	2	7	2	6	6	6	2	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S019	Android	2	Friday	3	work	2019-05-10T11:58:23Z	2019-05-10T11:59:49Z	6	5	5	2	4	5	6	4	5	ACQUISITION	FACE2FACE	COLL	100	4	4	3	3	2	4	3
S019	Android	2	Friday	4	work	2019-05-10T13:28:26Z	2019-05-10T13:39:10Z	7	1	6	1	6	6	6	3	6	ACQUISITION	PC	ALONE	0	4	4	5	4	5	7	6
S019	Android	2	Friday	5	work	2019-05-10T14:58:27Z	2019-05-10T15:01:16Z	6	3	4	3	6	5	6	4	4	ACQUISITION	FACE2FACE,PC	ALONE	0	5	5	3	5	6	6	5
S019	Android	2	Friday	6	work	2019-05-10T16:34:50Z	2019-05-10T16:36:19Z	6	4	5	4	5	5	4	4	4	ACQUISITION	FACE2FACE	ALONE,COLL	100	2	3	2	2	2	2	4
S019	Android	2	Friday	7	work	2019-05-10T18:13:28Z	2019-05-10T18:14:33Z	6	6	3	4	4	5	3	5	3	NETWORKING	PC	ALONE	0	5	3	3	2	6	6	6
S019	Android	3	Monday	2	work	2019-05-13T10:22:49Z	2019-05-13T10:31:46Z	6	4	5	2	4	5	7	3	5	ADMINISTRATIVE	FACE2FACE,PAPER	UNDER	2	5	6	6	5	3	6	3
S019	Android	3	Monday	4	work	2019-05-13T13:32:43Z	2019-05-13T13:49:14Z	6	5	4	5	5	4	4	4	5	NETWORKING	FACE2FACE	UNDER	1	4	5	5	3	3	6	4
S019	Android	3	Monday	6	work	2019-05-13T16:27:21Z	2019-05-13T16:42:48Z	2	6	1	6	2	2	3	6	3	ADMINISTRATIVE	FACE2FACE	UNDER,OVER	2	2	2	2	2	2	2	2
S020	Android	1	Wednesday	1	baseline	2019-03-13T09:15:15Z	2019-03-13T09:33:03Z	7	7	7	7	1	1	7	1	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S020	Android	1	Wednesday	6	work	2019-03-13T16:33:51Z	2019-03-13T16:39:06Z	7	1	7	1	7	7	7	1	7	ANALYSIS	PC	COLL	4	7	4	7	7	7	7	7
S020	Android	1	Wednesday	7	work	2019-03-13T17:50:17Z	2019-03-13T18:11:26Z	7	1	7	1	7	7	7	1	7	ANALYSIS	PC	COLL	4	7	4	4	4	2	4	5
S020	Android	2	Friday	1	baseline	2019-03-15T09:14:47Z	2019-03-15T09:24:15Z	7	1	4	1	7	7	7	1	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S020	Android	2	Friday	5	work	2019-03-15T15:05:11Z	2019-03-15T15:06:52Z	7	1	7	1	7	7	7	1	5	ANALYSIS	PC	COLL	4	4	4	3	5	2	2	7
S020	Android	2	Friday	6	work	2019-03-15T16:25:24Z	2019-03-15T16:30:58Z	7	4	4	4	4	4	4	4	4	ANALYSIS	PC	COLL	4	4	4	4	4	4	4	4
S020	Android	3	Monday	1	baseline	2019-03-18T09:15:02Z	2019-03-18T09:28:28Z	4	4	4	4	4	4	4	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S020	Android	3	Monday	2	work	2019-03-18T10:21:28Z	2019-03-18T10:45:36Z	4	4	4	4	5	4	4	4	4	ANALYSIS	PC	COLL	4	4	4	4	4	4	4	4
S020	Android	3	Monday	4	work	2019-03-18T13:35:32Z	2019-03-18T13:56:22Z	4	4	4	4	4	4	3	4	4	ANALYSIS	PC	COLL	4	4	4	4	4	4	4	4
S021	iOS	1	Monday	1	baseline	2018-12-03T09:23:06Z	2018-12-03T09:27:01Z	3	5	3	5	5	4	2	6	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S021	iOS	1	Monday	3	work	2018-12-03T12:09:04Z	2018-12-03T12:12:28Z	3	NA	3	5	NA	3	3	5	3	ADMINISTRATIVE	PC	ALONE	0	6	6	5	6	1	7	7
S021	iOS	1	Monday	4	work	2018-12-03T13:38:57Z	2018-12-03T13:42:39Z	4	4	3	5	3	4	3	5	3	ADMINISTRATIVE	PC	ALONE	0	6	6	5	6	1	7	6
S021	iOS	1	Monday	5	work	2018-12-03T15:04:39Z	2018-12-03T15:06:30Z	3	5	4	6	3	4	4	5	3	ADMINISTRATIVE	PC	ALONE	0	6	6	5	6	1	6	6
S021	iOS	1	Monday	6	work	2018-12-03T16:35:46Z	2018-12-03T16:36:57Z	3	4	4	6	3	4	3	5	3	ADMINISTRATIVE	PC	ALONE	0	7	6	5	6	1	7	6
S021	iOS	2	Friday	3	work	2018-12-07T11:50:59Z	2018-12-07T11:52:23Z	4	5	5	5	5	5	4	4	4	ADMINISTRATIVE	PC	ALONE	0	6	6	5	6	1	6	6
S021	iOS	2	Friday	4	work	2018-12-07T13:24:36Z	2018-12-07T13:25:34Z	3	5	4	6	2	3	3	5	3	ADMINISTRATIVE	PC	ALONE	0	7	7	5	7	1	6	6
S021	iOS	2	Friday	6	work	2018-12-07T16:24:13Z	2018-12-07T16:25:12Z	3	4	4	6	4	4	3	6	4	ADMINISTRATIVE	PC	ALONE	0	7	6	5	6	1	6	6
S021	iOS	3	Wednesday	3	work	2018-12-12T11:55:07Z	2018-12-12T11:56:50Z	4	5	4	4	5	5	3	6	4	ADMINISTRATIVE	PC	ALONE	0	6	5	4	5	2	6	6
S021	iOS	3	Wednesday	4	work	2018-12-12T13:31:59Z	2018-12-12T13:37:13Z	4	4	4	5	5	5	3	5	4	ADMINISTRATIVE	PC	ALONE	0	6	6	4	6	2	6	6
S021	iOS	3	Wednesday	5	work	2018-12-12T14:51:32Z	2018-12-12T14:52:30Z	4	4	4	5	4	4	4	5	3	ADMINISTRATIVE	PC	ALONE	0	6	6	3	6	1	6	6
S021	iOS	3	Wednesday	6	work	2018-12-12T16:31:00Z	2018-12-12T16:34:31Z	5	5	5	4	5	5	3	5	4	ADMINISTRATIVE	PC	ALONE	2	6	6	2	6	1	6	6
S021	iOS	3	Wednesday	7	work	2018-12-12T18:01:12Z	2018-12-12T18:05:34Z	4	4	4	5	5	5	3	5	3	ADMINISTRATIVE	PC	ALONE	0	6	6	4	6	1	6	6
S022	Android	1	Friday	4	work	2019-01-18T13:34:59Z	2019-01-18T13:38:34Z	4	4	3	5	4	3	2	5	3	BREAK	PC	ALONE	0	6	5	2	6	3	6	5
S022	Android	1	Friday	5	work	2019-01-18T15:00:49Z	2019-01-18T15:02:51Z	3	5	3	5	4	3	2	5	2	OTHER	PC	ALONE	0	5	5	2	6	2	5	5
S022	Android	1	Friday	6	work	2019-01-18T16:25:49Z	2019-01-18T16:27:30Z	3	5	3	5	4	3	2	5	3	OTHER	PC	ALONE	0	5	5	4	5	3	5	5
S022	Android	1	Friday	7	work	2019-01-18T17:55:48Z	2019-01-18T17:57:50Z	4	4	4	4	4	4	4	4	4	OTHER	PC	ALONE	0	4	4	4	4	4	4	4
S022	Android	2	Monday	3	work	2019-01-21T12:05:48Z	2019-01-21T12:07:41Z	4	3	4	4	4	4	5	4	5	OTHER	PC	ALONE	0	5	5	5	6	3	4	5
S022	Android	2	Monday	5	work	2019-01-21T15:05:48Z	2019-01-21T15:11:07Z	3	5	3	5	4	3	3	5	4	OTHER	PC	ALONE	0	5	5	4	5	3	3	4
S022	Android	2	Monday	6	work	2019-01-21T16:35:48Z	2019-01-21T16:44:19Z	4	3	4	4	5	4	3	5	3	OTHER	PC	ALONE	0	5	5	4	5	5	3	5
S022	Android	2	Monday	7	work	2019-01-21T17:55:48Z	2019-01-21T18:11:23Z	4	4	3	5	4	3	3	5	3	OTHER	PC	ALONE	0	5	5	4	6	3	4	4
S022	Android	3	Wednesday	1	baseline	2019-01-30T09:14:03Z	2019-01-30T09:56:52Z	4	4	4	4	4	4	3	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
