id	date	time_prompt	survey_taken	time_survey	day	beep	counter	number_days_total	prompt_id	fraction_of_days_with_notification	prompt_duration	phone_use	social_media_use	social_media_use_no_notification	reactibility_survey	reactibility_notification_avg	reactibility_notification_sd	reactibility_social_notification_avg	reactibility_social_notification_sd	awake	discontent	calm	without_energy	well	tense	happy	stressed	vigilance_salience_mediated	salience_ft_f	valence_mediated	valence_ft_f	valence_activity	concentrated_activity_binary	concentration_extent	concentrated_activity_alone	vigilance_reactibility	vigilance_monitoring	social_pressure_phone	scheduled_time
24	2018-03-23	2018-03-23T16:13:00Z	1	2018-03-22T23:00:00Z	5	3	3	5	1510250000000	0.4	50	1268	0	0	116	NA	NA	NA	NA	6	3	5	2	5	5	3	5	5	1	5	4	5	0	5	-	5	4	4	2018-03-23T16:13:00Z
24	2018-03-23	2018-03-23T15:28:00Z	1	2018-03-22T23:00:00Z	5	4	4	5	1510250000000	0.4	67	2	0	0	12	NA	NA	NA	NA	7	3	5	2	6	3	4	5	5	2	5	5	5	0	5	-	3	3	3	2018-03-23T15:28:00Z
24	2018-03-23	2018-03-23T13:53:00Z	1	2018-03-22T23:00:00Z	5	5	5	5	1510250000000	0.4	37	2	1	1	150	NA	NA	NA	NA	6	3	4	3	5	4	4	5	1	1	4	4	6	0	6	-	1	1	1	2018-03-23T13:53:00Z
24	2018-03-23	2018-03-23T11:42:00Z	1	2018-03-22T23:00:00Z	5	6	6	5	1510250000000	0.4	60	2473	0	0	91	NA	NA	NA	NA	5	3	5	3	5	3	4	5	2	2	4	4	5	0	3	-	2	2	2	2018-03-23T11:42:00Z
24	2018-03-23	2018-03-23T09:57:00Z	1	2018-03-22T23:00:00Z	5	7	7	5	1510250000000	0.4	59	91	80	80	10	NA	NA	NA	NA	3	2	5	3	5	3	5	5	1	6	4	6	6	0	-	2	1	1	1	2018-03-23T09:57:00Z
24	2018-03-23	2018-03-23T08:46:00Z	1	2018-03-22T23:00:00Z	5	8	8	5	1510250000000	0.4	55	10	6	6	158	NA	NA	NA	NA	2	6	4	6	3	4	4	5	1	1	4	4	6	0	-	1	1	1	1	2018-03-23T08:46:00Z
24	2018-03-22	2018-03-22T18:54:00Z	1	2018-03-21T23:00:00Z	4	1	9	5	1510250000000	0.4	82	704	1	1	12	601	0	685	0	5	3	5	4	5	3	4	5	1	5	4	5	5	0	-	2	2	1	2	2018-03-22T18:54:00Z
24	2018-03-22	2018-03-22T17:51:00Z	1	2018-03-21T23:00:00Z	4	2	10	5	1510250000000	0.4	62	469	0	0	13	NA	NA	NA	NA	5	3	4	3	5	3	5	5	1	5	4	5	5	0	-	1	2	2	2	2018-03-22T17:51:00Z
24	2018-03-22	2018-03-22T15:38:00Z	1	2018-03-21T23:00:00Z	4	3	11	5	1510250000000	0.4	112	669	374	261	15	NA	NA	30	0	6	3	5	3	5	5	4	5	3	3	3	5	5	0	-	1	3	3	3	2018-03-22T15:38:00Z
24	2018-03-22	2018-03-22T14:30:00Z	1	2018-03-21T23:00:00Z	4	4	12	5	1510250000000	0.4	63	1646	0	0	14	1437	0	1437	0	6	3	5	2	5	4	4	5	2	2	4	4	5	0	2	-	2	1	2	2018-03-22T14:30:00Z
24	2018-03-22	2018-03-22T13:18:00Z	1	2018-03-21T23:00:00Z	4	5	13	5	1510250000000	0.4	62	409	73	73	4	NA	NA	251	0	6	4	3	3	4	5	3	6	2	3	5	5	5	0	-	1	2	3	3	2018-03-22T13:18:00Z
24	2018-03-22	2018-03-22T11:38:00Z	1	2018-03-21T23:00:00Z	4	6	14	5	1510250000000	0.4	46	1722	0	0	12	1520.8	103.516955	1520.8	103.516955	6	3	5	3	4	3	4	5	1	1	4	4	5	0	-	1	1	1	1	2018-03-22T11:38:00Z
24	2018-03-22	2018-03-22T10:18:00Z	1	2018-03-21T23:00:00Z	4	7	15	5	1510250000000	0.4	46	962	2	2	25	846	78.1281	852	78.1281	5	3	5	3	4	3	4	4	1	1	4	4	6	0	-	1	1	1	1	2018-03-22T10:18:00Z
24	2018-03-22	2018-03-22T09:11:00Z	1	2018-03-21T23:00:00Z	4	8	16	5	1510250000000	0.4	53	1629	0	0	148	1225	347	659	669.583079	3	3	5	6	3	3	4	3	1	1	4	4	5	0	-	1	1	1	1	2018-03-22T09:11:00Z
24	2018-03-21	2018-03-21T19:29:00Z	1	2018-03-20T23:00:00Z	3	1	17	5	1510250000000	0.4	40	1085	68	17	14	824	190	912	190	3	5	5	5	3	4	3	3	1	1	4	4	5	0	-	1	1	1	1	2018-03-21T19:29:00Z
24	2018-03-21	2018-03-21T18:23:00Z	1	2018-03-20T23:00:00Z	3	2	18	5	1510250000000	0.4	49	1526	1	1	10	1524	0	1526	0	5	3	5	5	4	3	3	4	1	1	4	4	5	0	-	1	1	1	1	2018-03-21T18:23:00Z
24	2018-03-21	2018-03-21T16:27:00Z	1	2018-03-20T23:00:00Z	3	3	19	5	1510250000000	0.4	59	331	74	74	20	NA	NA	NA	NA	5	3	4	3	4	6	3	5	2	4	4	5	5	0	6	-	1	1	1	2018-03-21T16:27:00Z
24	2018-03-21	2018-03-21T14:20:00Z	1	2018-03-20T23:00:00Z	3	4	20	5	1510250000000	0.4	83	818	96	96	16	NA	NA	NA	NA	3	5	3	4	3	5	3	6	1	1	4	4	3	0	6	-	1	1	1	2018-03-21T14:20:00Z
24	2018-03-21	2018-03-21T12:53:00Z	0	2018-03-20T23:00:00Z	3	5	21	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-03-21T12:53:00Z
24	2018-03-21	2018-03-21T12:04:00Z	1	2018-03-20T23:00:00Z	3	6	22	5	1510250000000	0.4	93	570	110	44	29	201.375	130.150814	387.666667	208.721505	5	4	5	5	2	3	3	5	2	2	4	4	4	0	5	-	2	2	4	2018-03-21T12:04:00Z
24	2018-03-21	2018-03-21T10:44:00Z	1	2018-03-20T23:00:00Z	3	7	23	5	1510250000000	0.4	60	1769	0	0	24	1189.8	480.926772	1248.8	480.926772	4	5	5	4	3	4	3	4	1	1	4	4	5	0	-	1	1	1	1	2018-03-21T10:44:00Z
24	2018-03-21	2018-03-21T08:43:00Z	0	2018-03-20T23:00:00Z	3	8	24	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-03-21T08:43:00Z
24	2018-03-20	2018-03-20T19:13:00Z	0	2018-03-19T23:00:00Z	2	1	25	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-03-20T19:13:00Z
24	2018-03-20	2018-03-20T17:40:00Z	0	2018-03-19T23:00:00Z	2	2	26	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-03-20T17:40:00Z
24	2018-03-20	2018-03-20T15:53:00Z	1	2018-03-19T23:00:00Z	2	3	27	5	1510250000000	0.4	85	158	130	33	13	315	0	107.666667	148.728687	5	3	5	5	4	4	3	3	6	4	2	4	4	0	-	1	3	3	3	2018-03-20T15:53:00Z
24	2018-03-20	2018-03-20T14:44:00Z	1	2018-03-19T23:00:00Z	2	4	28	5	1510250000000	0.4	71	2	0	0	9	NA	NA	NA	NA	5	3	5	5	4	3	2	4	1	1	4	4	5	0	-	1	1	1	1	2018-03-20T14:44:00Z
24	2018-03-20	2018-03-20T13:44:00Z	1	2018-03-19T23:00:00Z	2	5	29	5	1510250000000	0.4	74	340	0	0	12	337	0	340	0	4	3	5	3	3	3	3	5	2	2	4	4	5	0	-	1	1	1	1	2018-03-20T13:44:00Z
24	2018-03-20	2018-03-20T11:49:00Z	1	2018-03-19T23:00:00Z	2	6	30	5	1510250000000	0.4	104	1102	45	45	13	883	0	916	0	2	5	4	6	2	5	2	5	3	5	4	3	2	0	2	-	3	2	2	2018-03-20T11:49:00Z
24	2018-03-20	2018-03-20T09:41:00Z	1	2018-03-19T23:00:00Z	2	7	31	5	1510250000000	0.4	107	133	0	0	16	18.8	10.146921	431.125	453.044269	5	5	5	4	3	4	3	3	3	3	4	4	5	0	-	1	3	5	2	2018-03-20T09:41:00Z
24	2018-03-20	2018-03-20T08:07:00Z	0	2018-03-19T23:00:00Z	2	8	32	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-03-20T08:07:00Z
24	2018-03-19	2018-03-19T18:32:00Z	1	2018-03-18T23:00:00Z	1	1	33	5	1510250000000	0.4	86	690	44	23	8	642	0	322.5	320.5	2	5	5	5	4	3	3	4	3	5	4	5	4	0	-	1	3	6	4	2018-03-19T18:32:00Z
24	2018-03-19	2018-03-19T17:28:00Z	1	2018-03-18T23:00:00Z	1	2	34	5	1510250000000	0.4	96	1569	1182	886	10	172.714286	146.510569	171	153.791255	3	4	5	5	3	3	3	4	4	6	4	5	5	0	5	-	3	2	3	2018-03-19T17:28:00Z
24	2018-03-19	2018-03-19T15:56:00Z	0	2018-03-18T23:00:00Z	1	3	35	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-03-19T15:56:00Z
24	2018-03-19	2018-03-19T13:15:00Z	0	2018-03-18T23:00:00Z	1	4	36	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-03-19T13:15:00Z
24	2018-03-19	2018-03-19T11:37:00Z	0	2018-03-18T23:00:00Z	1	5	37	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-03-19T11:37:00Z
24	2018-03-19	2018-03-19T10:07:00Z	1	2018-03-18T23:00:00Z	1	6	38	5	1510250000000	0.4	123	9	0	0	17	1576.333333	47.932823	1582.333333	47.932823	3	5	5	5	3	4	2	5	3	3	4	4	3	0	3	-	2	3	3	2018-03-19T10:07:00Z
24	2018-03-19	2018-03-19T09:00:00Z	0	2018-03-18T23:00:00Z	1	7	39	5	1510250000000	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-03-19T09:00:00Z
72	2018-05-16	2018-05-16T18:19:00Z	0	2018-05-15T22:00:00Z	3	1	1	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-16T18:19:00Z
72	2018-05-16	2018-05-16T16:34:00Z	1	2018-05-15T22:00:00Z	3	2	2	5	1510250000000	0.2	60	747	89	89	28	NA	NA	NA	NA	6	2	6	2	6	2	6	2	4	6	5	5	5	0	-	2	5	4	5	2018-05-16T16:34:00Z
72	2018-05-16	2018-05-16T15:43:00Z	0	2018-05-15T22:00:00Z	3	3	3	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-16T15:43:00Z
72	2018-05-16	2018-05-16T13:55:00Z	0	2018-05-15T22:00:00Z	3	4	4	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-16T13:55:00Z
72	2018-05-16	2018-05-16T12:00:00Z	1	2018-05-15T22:00:00Z	3	5	5	5	1510250000000	0.2	17	170	65	65	27	NA	NA	NA	NA	4	4	4	4	4	4	4	4	4	4	4	4	4	0	-	1	4	4	4	2018-05-16T12:00:00Z
72	2018-05-16	2018-05-16T10:48:00Z	1	2018-05-15T22:00:00Z	3	6	6	5	1510250000000	0.2	64	419	238	238	9	NA	NA	NA	NA	5	3	5	4	5	4	5	5	5	6	3	2	3	0	4	-	5	4	3	2018-05-16T10:48:00Z
72	2018-05-16	2018-05-16T09:45:00Z	1	2018-05-15T22:00:00Z	3	7	7	5	1510250000000	0.2	50	722	331	331	74	NA	NA	NA	NA	6	2	6	3	6	3	6	5	5	3	5	6	4	0	3	-	5	5	5	2018-05-16T09:45:00Z
72	2018-05-16	2018-05-16T08:17:00Z	0	2018-05-15T22:00:00Z	3	8	8	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-16T08:17:00Z
72	2018-05-15	2018-05-15T18:03:00Z	0	2018-05-14T22:00:00Z	2	1	9	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-15T18:03:00Z
72	2018-05-15	2018-05-15T16:55:00Z	0	2018-05-14T22:00:00Z	2	2	10	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-15T16:55:00Z
72	2018-05-15	2018-05-15T15:58:00Z	0	2018-05-14T22:00:00Z	2	3	11	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-15T15:58:00Z
72	2018-05-15	2018-05-15T13:44:00Z	1	2018-05-14T22:00:00Z	2	4	12	5	1510250000000	0.2	42	287	95	46	13	171.6	206.042326	173	205.299781	7	1	7	1	7	1	7	3	1	7	4	6	5	0	4	-	2	1	5	2018-05-15T13:44:00Z
72	2018-05-15	2018-05-15T12:58:00Z	1	2018-05-14T22:00:00Z	2	5	13	5	1510250000000	0.2	56	138	66	42	211	433	343.322589	436.6	340.386604	6	2	5	2	7	2	6	3	1	7	4	7	6	0	6	-	1	1	2	2018-05-15T12:58:00Z
72	2018-05-15	2018-05-15T10:07:00Z	0	2018-05-14T22:00:00Z	2	6	14	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-15T10:07:00Z
72	2018-05-15	2018-05-15T08:52:00Z	0	2018-05-14T22:00:00Z	2	7	15	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-15T08:52:00Z
72	2018-05-15	2018-05-15T07:15:00Z	1	2018-05-14T22:00:00Z	2	8	16	5	1510250000000	0.2	70	1620	141	128	38	1465	0	1469	0	4	4	4	4	4	4	4	4	5	1	5	4	5	0	-	1	5	6	2	2018-05-15T07:15:00Z
72	2018-05-14	2018-05-14T18:28:00Z	0	2018-05-13T22:00:00Z	1	1	17	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-14T18:28:00Z
72	2018-05-14	2018-05-14T16:47:00Z	1	2018-05-13T22:00:00Z	1	2	18	5	1510250000000	0.2	84	728	315	232	7	110.6	93.8437	97.785714	88.065056	7	1	7	1	7	1	7	3	6	5	6	5	6	0	-	2	6	5	5	2018-05-14T16:47:00Z
72	2018-05-14	2018-05-14T13:39:00Z	0	2018-05-13T22:00:00Z	1	3	19	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-14T13:39:00Z
72	2018-05-14	2018-05-14T12:51:00Z	0	2018-05-13T22:00:00Z	1	4	20	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-14T12:51:00Z
72	2018-05-14	2018-05-14T10:50:00Z	0	2018-05-13T22:00:00Z	1	5	21	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-14T10:50:00Z
72	2018-05-14	2018-05-14T09:50:00Z	1	2018-05-13T22:00:00Z	1	6	22	5	1510250000000	0.2	110	953	630	408	6	257.5	8.5	70.083333	87.675974	5	4	5	3	6	3	4	5	6	1	3	4	4	0	-	1	6	6	7	2018-05-14T09:50:00Z
72	2018-05-14	2018-05-14T07:53:00Z	1	2018-05-13T22:00:00Z	1	7	23	5	1510250000000	0.2	128	1401	60	47	4	7	0	69	0	6	3	5	2	6	4	6	5	6	1	4	4	4	0	-	1	6	4	6	2018-05-14T07:53:00Z
72	2018-05-11	2018-05-11T18:51:00Z	0	2018-05-10T22:00:00Z	5	1	24	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-11T18:51:00Z
72	2018-05-11	2018-05-11T17:28:00Z	0	2018-05-10T22:00:00Z	5	2	25	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-11T17:28:00Z
72	2018-05-11	2018-05-11T15:10:00Z	0	2018-05-10T22:00:00Z	5	3	26	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-11T15:10:00Z
72	2018-05-11	2018-05-11T14:09:00Z	0	2018-05-10T22:00:00Z	5	4	27	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-11T14:09:00Z
72	2018-05-11	2018-05-11T12:10:00Z	0	2018-05-10T22:00:00Z	5	5	28	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-11T12:10:00Z
72	2018-05-11	2018-05-11T10:08:00Z	1	2018-05-10T22:00:00Z	5	6	29	5	1510250000000	0.2	49	43	0	0	90	NA	NA	NA	NA	6	2	6	3	6	2	7	3	2	6	5	6	4	0	3	-	1	1	3	2018-05-11T10:08:00Z
72	2018-05-11	2018-05-11T08:55:00Z	1	2018-05-10T22:00:00Z	5	7	30	5	1510250000000	0.2	58	401	60	1	200	249.4	92.387445	560	497.535641	6	3	5	2	6	3	5	5	5	4	3	5	4	0	4	-	5	5	6	2018-05-11T08:55:00Z
72	2018-05-11	2018-05-11T07:11:00Z	1	2018-05-10T22:00:00Z	5	8	31	5	1510250000000	0.2	54	236	0	0	45	813.666667	354.820455	815.666667	354.820455	5	2	5	2	7	3	6	5	1	1	4	4	6	0	-	1	1	1	1	2018-05-11T07:11:00Z
72	2018-05-10	2018-05-10T18:03:00Z	1	2018-05-09T22:00:00Z	4	1	32	5	1510250000000	0.2	49	64	15	0	9	287	273.679862	289.333333	272.313953	7	1	7	1	7	1	7	1	1	7	4	7	7	0	-	2	1	1	1	2018-05-10T18:03:00Z
72	2018-05-10	2018-05-10T16:39:00Z	0	2018-05-09T22:00:00Z	4	2	33	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-10T16:39:00Z
72	2018-05-10	2018-05-10T15:31:00Z	0	2018-05-09T22:00:00Z	4	3	34	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-10T15:31:00Z
72	2018-05-10	2018-05-10T14:05:00Z	0	2018-05-09T22:00:00Z	4	4	35	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-05-10T14:05:00Z
72	2018-05-10	2018-05-10T12:19:00Z	1	2018-05-09T22:00:00Z	4	5	36	5	1510250000000	0.2	78	701	74	25	142	613	0	615	0	7	2	7	2	6	2	6	3	2	1	5	4	5	0	-	1	4	3	2	2018-05-10T12:19:00Z
72	2018-05-10	2018-05-10T11:10:00Z	1	2018-05-09T22:00:00Z	4	6	37	5	1510250000000	0.2	67	1229	102	14	13	80.4	46.448251	560.727273	396.792616	7	1	5	6	7	2	6	3	6	5	4	4	7	0	-	1	6	5	6	2018-05-10T11:10:00Z
72	2018-05-10	2018-05-10T09:50:00Z	1	2018-05-09T22:00:00Z	4	7	38	5	1510250000000	0.2	71	1315	0	0	20	NA	NA	381.25	221.528638	3	2	7	4	4	2	6	1	3	3	3	4	7	0	-	1	5	3	6	2018-05-10T09:50:00Z
72	2018-05-10	2018-05-10T08:16:00Z	1	2018-05-09T22:00:00Z	4	8	39	5	1510250000000	0.2	119	1826	202	202	13	NA	NA	106	0	5	3	7	3	6	2	5	2	4	1	4	4	7	0	-	1	2	5	6	2018-05-10T08:16:00Z
30	2018-03-15	2018-03-15T19:51:00Z	1	2018-03-14T23:00:00Z	4	1	1	5	1510250000000	0.2	59	1553	45	45	8	NA	NA	NA	NA	5	2	5	3	6	3	6	2	6	3	3	4	5	0	-	1	6	6	2	2018-03-15T19:51:00Z
30	2018-03-15	2018-03-15T18:23:00Z	0	2018-03-14T23:00:00Z	4	2	2	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-03-15T18:23:00Z
30	2018-03-15	2018-03-15T16:26:00Z	0	2018-03-14T23:00:00Z	4	3	3	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-03-15T16:26:00Z
30	2018-03-15	2018-03-15T14:11:00Z	0	2018-03-14T23:00:00Z	4	4	4	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-03-15T14:11:00Z
30	2018-03-15	2018-03-15T13:11:00Z	0	2018-03-14T23:00:00Z	4	5	5	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-03-15T13:11:00Z
30	2018-03-15	2018-03-15T11:54:00Z	0	2018-03-14T23:00:00Z	4	6	6	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-03-15T11:54:00Z
30	2018-03-15	2018-03-15T09:54:00Z	0	2018-03-14T23:00:00Z	4	7	7	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-03-15T09:54:00Z
30	2018-03-15	2018-03-15T08:09:00Z	0	2018-03-14T23:00:00Z	4	8	8	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-03-15T08:09:00Z
30	2018-03-14	2018-03-14T19:50:00Z	0	2018-03-13T23:00:00Z	3	1	9	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-03-14T19:50:00Z
30	2018-03-14	2018-03-14T18:22:00Z	0	2018-03-13T23:00:00Z	3	2	10	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-03-14T18:22:00Z
30	2018-03-14	2018-03-14T15:33:00Z	1	2018-03-13T23:00:00Z	3	3	11	5	1510250000000	0.2	63	1472	841	171	98	14	0	83.896996	136.814613	5	3	4	2	6	3	5	3	6	1	5	4	5	0	-	1	6	6	3	2018-03-14T15:33:00Z
30	2018-03-14	2018-03-14T14:03:00Z	0	2018-03-13T23:00:00Z	3	4	12	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-03-14T14:03:00Z
30	2018-03-14	2018-03-14T12:59:00Z	0	2018-03-13T23:00:00Z	3	5	13	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-03-14T12:59:00Z
30	2018-03-14	2018-03-14T11:48:00Z	0	2018-03-13T23:00:00Z	3	6	14	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-03-14T11:48:00Z
30	2018-03-14	2018-03-14T10:56:00Z	1	2018-03-13T23:00:00Z	3	7	15	5	1510250000000	0.2	119	1424	96	79	26	27	0	1011.607143	402.415327	7	4	5	3	5	5	5	4	3	2	4	4	5	0	-	1	2	2	2	2018-03-14T10:56:00Z
30	2018-03-14	2018-03-14T08:35:00Z	1	2018-03-13T23:00:00Z	3	8	16	5	1510250000000	0.2	234	814	27	0	53	425.375	3.38886	533.5	150.109127	7	3	6	2	6	4	6	4	4	3	5	4	4	0	-	1	4	3	2	2018-03-14T08:35:00Z
30	2018-03-13	2018-03-13T19:28:00Z	0	2018-03-12T23:00:00Z	2	1	17	5	1510250000000	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2018-03-13T19:28:00Z
