dominance	affiliation	pos_aff	neg_aff	stress	functioning	id	day	beep
3.12	5.12	4	1	0	2	60	NA	1
13.07	-0.17	5	2	15	1	60	NA	1
10.95	-4.12	4.8	2.4	15	1	60	NA	1
9.95	-5.12	5	2.6	18	2	60	NA	1
2.41	2	4.4	1.4	0	1	60	NA	1
1.71	0.71	5	1.8	0	3	60	NA	1
5.41	-1.41	4.4	2	0	2	60	NA	1
1	5	5	1	0	1	60	NA	1
1.71	2.29	3.8	1	0	2	60	NA	1
1.41	5.41	4.8	2.4	0	2	60	NA	1
-0.71	3.71	4.4	2	0	3	60	NA	1
-1.47	8.54	4.4	1.2	0	1	60	NA	1
0	4	5	1.2	0	1	60	NA	1
-3.12	2.29	4.8	1.8	0	1	60	NA	1
0.29	3.71	4	1.2	0	2	60	NA	1
2.29	0.29	4.6	1.8	0	2	60	NA	1
-0.71	1.29	4.4	2	0	1	60	NA	1
0.71	4.12	4.2	1.4	0	1	60	NA	1
4.83	2.41	5	1.2	0	3	60	NA	1
3.71	4.12	4.8	1.6	0	0	60	NA	1
0.71	1.71	4.2	1.4	0	1	60	NA	1
0.29	6.54	4.6	1.4	0	1	60	NA	1
9.95	2.12	4.8	2.2	0	1	60	NA	1
2.71	1.71	4.6	1.6	0	1	60	NA	1
4.54	1.71	4.75	2.6	4	1	60	NA	1
1.71	-0.29	4.4	1.6	0	0	60	NA	1
2.41	3.41	4.2	1.4	0	1	60	NA	1
0.29	1.71	4.2	1.4	0	1	60	NA	1
4.12	2.12	5	1.8	0	1	60	NA	1
0.29	1.71	4	1.6	0	1	60	NA	1
0.29	1.71	4.4	1.8	0	2	60	NA	1
1.71	1.71	4.2	1.8	0	1	60	NA	1
9.24	-0.59	4.6	1.8	0	3	60	NA	1
2.41	2	4	1.4	0	4	60	NA	1
2	2.41	4	1.4	0	1	60	NA	1
2.41	2.41	5	1.4	0	2	60	NA	1
2.41	0.41	4.4	1.4	1	1	60	NA	1
1	0	4.4	1.4	0	0	60	NA	1
0.71	0.71	4	1.4	0	1	60	NA	1
0	1.41	4.6	1.4	0	0	60	NA	1
1.71	3.12	4.4	1.4	0	1	60	NA	1
2.71	-1.71	5	1.6	0	1	60	NA	1
5.83	0	4.6	2	0	2	60	NA	1
1.41	2.41	5	1.8	0	1	60	NA	1
1.41	2.41	4.6	1.8	0	1	60	NA	1
-5	-4.41	5	2	0	1	60	NA	1
1.71	1.71	4.8	1.8	0	1	60	NA	1
5.41	0.41	5	1.8	0	1	60	NA	1
2.41	1.41	4.6	1.8	0	2	60	NA	1
-1	0.41	4.6	1.8	0	1	60	NA	1
1.71	0.71	4.4	1.8	0	1	60	NA	1
0.71	1.71	4.8	1.8	0	2	60	NA	1
1.41	0	5	1.8	0	2	60	NA	1
0.71	0.71	5	1.8	0	3	60	NA	1
4.83	2.41	4.4	1.8	0	2	60	NA	1
4.12	3.12	4.6	1.8	0	2	60	NA	1
3.12	4.12	4.4	1.8	0	2	60	NA	1
2.41	4.83	4.4	1.8	0	1	60	NA	1
2.12	5.12	4.2	1.8	0	1	60	NA	1
0.71	4.12	4.2	1.8	0	1	60	NA	1
0.71	3.12	4	1.8	0	2	60	NA	1
4.12	4.12	4.2	1.8	0	0	60	NA	1
2.41	3.83	5	1.8	0	2	60	NA	1
2.41	7.24	5	1.4	0	2	60	NA	1
0.71	4.12	4.4	1.8	0	2	60	NA	1
1.71	5.54	4.6	1.8	0	1	60	NA	1
-5.12	3.12	3	1.6	8	2	61	NA	1
2.83	-2.83	4	2.6	4	0	61	NA	1
0	-3.83	3.8	2.2	4	1	61	NA	1
0	6.83	3.6	1.4	1	0	61	NA	1
2.83	4.41	3	1	3	1	61	NA	1
-1.12	-6.12	2.6	3.8	6	2	61	NA	1
0	0	3.8	1.8	0	1	61	NA	1
3.41	-0.83	3.2	1.4	2	0	61	NA	1
1.41	4.83	3	1	0	0	61	NA	1
0	4	3	1.2	0	0	61	NA	1
1.41	1.59	2.25	1.5	0	0	61	NA	1
0	-0.41	2.4	1.8	4	0	61	NA	1
1.41	3	3	1.2	0	0	61	NA	1
3.12	-0.54	2.75	3.4	0	2	61	NA	1
0	-2.83	2.2	2	7	2	61	NA	1
0	2	3	1	0	0	61	NA	1
-0.71	6.12	3	1.2	0	0	61	NA	1
0.71	2.71	4	1	0	0	61	NA	1
-0.29	1.71	3	1	0	0	61	NA	1
2.71	-0.12	3.2	1.4	4	0	61	NA	1
0.41	-1.41	3.2	1.6	4	0	61	NA	1
0.71	3.71	3	1.2	1	0	61	NA	1
0.71	2.71	3	1	0	0	61	NA	1
1.41	4	3	1	0	0	61	NA	1
1.41	5.41	3	1	1	0	61	NA	1
1.41	2	2.6	1	3	0	61	NA	1
0.71	2.29	3	1	1	1	61	NA	1
1.71	-1.71	3.2	1.6	2	0	61	NA	1
3.12	-4.12	2.8	2.8	2	2	61	NA	1
0.71	1.71	3	1	1	0	61	NA	1
-1.29	4.29	3	1	0	0	61	NA	1
1.41	2	2.8	1	0	0	61	NA	1
-0.29	4.71	3	1	0	0	61	NA	1
0.71	4.71	3	1	0	0	61	NA	1
3.41	-3.41	3.2	2.4	4	3	61	NA	1
8.54	-5.54	3.6	2	5	0	61	NA	1
1.41	2.41	3	1	0	0	61	NA	1
1.41	6.41	3	1	0	0	61	NA	1
4.24	7.83	3	1	0	0	61	NA	1
0	6.41	3.8	1	0	0	61	NA	1
0.71	3.29	3.8	1	0	0	61	NA	1
0.71	3.29	4	1	1	0	61	NA	1
1.41	5	3	1	1	0	61	NA	1
1.41	4	3.6	1	0	0	61	NA	1
1.41	4	3	1	0	0	61	NA	1
-1.12	9.95	3	1	1	0	61	NA	1
2.12	4.29	3.6	1	0	0	61	NA	1
1.41	6.41	4	1	0	0	61	NA	1
-0.29	1.71	3.4	1	0	0	61	NA	1
1.41	4	3	1.2	7	0	61	NA	1
-0.29	4.29	3	1	1	0	61	NA	1
2.41	4	3	1	0	0	61	NA	1
2.41	4.59	4	1.6	0	0	61	NA	1
2.12	3.29	3	1	0	0	61	NA	1
2.12	5.29	4	1	0	0	61	NA	1
1.41	6.41	3	1	0	0	61	NA	1
1.41	6.41	3.8	1	0	0	61	NA	1
2.83	5	3.8	1.2	0	0	61	NA	1
1.41	5	4	1	0	0	61	NA	1
2.12	4.29	4	1	0	0	61	NA	1
2.12	4.29	3.8	2	4	0	61	NA	1
2.12	4.29	4	1	0	0	61	NA	1
7.54	-5.54	4.2	2.2	6	0	61	NA	1
0.71	3.29	4	1	0	0	61	NA	1
3.83	3.59	4	1	0	0	61	NA	1
0	2.59	4.2	1	0	0	61	NA	1
2.12	2.88	3.8	1	0	0	61	NA	1
1.41	5	4	1	0	0	61	NA	1
2.83	3.59	4	1	0	0	61	NA	1
1.12	4.29	4	1	0	0	61	NA	1
3.71	-5.54	4.4	3.2	9	3	61	NA	1
1.71	4.29	4.2	1	0	0	61	NA	1
1.41	5	3.8	1	0	0	61	NA	1
1.71	3.29	4	1	2	0	61	NA	1
1.71	4.71	4	1	0	0	61	NA	1
1.41	5	4	1	0	0	61	NA	1
2.83	3.59	4	1	0	0	61	NA	1
2.41	3.59	4	1	0	0	61	NA	1
1.41	2.59	4	1.4	3	0	61	NA	1
0.71	4.71	4	1	0	0	61	NA	1
1.41	4	4	1	0	0	61	NA	1
1.12	6.71	4.2	1	0	0	61	NA	1
2.12	4.29	4	1	0	0	61	NA	1
2.12	5.29	4	1	0	0	61	NA	1
1.41	4	4	1	0	0	61	NA	1
2.12	NA	4	1	0	0	61	NA	1
4	11.07	4.2	1.6	0	0	62	NA	1
4.71	7.36	2.4	1.4	3	2	62	NA	1
9.54	8.54	3.4	2	6	0	62	NA	1
5.12	0.29	2.75	1.8	2	0	62	NA	1
7.12	12.36	4	2.2	7	1	62	NA	1
7.12	9.95	3.8	1	6	1	62	NA	1
0	16.9	4.6	1	0	0	62	NA	1
4	11.66	2.8	1	4	0	62	NA	1
7.54	10.95	3.4	1	2	0	62	NA	1
5.41	13.07	3	1.4	3	1	62	NA	1
6.24	2.41	3.2	2.2	5	1	62	NA	1
7.83	5.24	4	2	7	0	62	NA	1
11.36	-1.71	4	1.6	5	1	62	NA	1
3.54	9.54	3.6	1	1	0	62	NA	1
4	10.66	3.6	1	4	1	62	NA	1
3.29	10.36	4	1.2	2	0	62	NA	1
4	16.9	3.8	1	4	0	62	NA	1
4.41	10.66	4	1.2	0	0	62	NA	1
4	9.66	3.2	1	0	1	62	NA	1
8.54	7.12	4	1.6	8	1	62	NA	1
4	9.66	2.8	1.2	1	0	62	NA	1
NA	NA	4	1.2	5	1	62	NA	1
7.54	3.12	3.2	1.4	8	0	62	NA	1
0.24	NA	3	1	3	1	62	NA	1
4.24	5.41	2.4	1.4	6	1	62	NA	1
6.83	6.83	3.6	1.2	3	0	62	NA	1
6.83	5.41	2.8	1	0	1	62	NA	1
6.83	7.83	3.2	1.2	4	0	62	NA	1
5.83	5	3	1.2	4	1	62	NA	1
1.47	8.54	3.8	1	0	0	62	NA	1
3	9.66	3.4	1	0	0	62	NA	1
5.12	5.12	3.2	1	3	1	62	NA	1
1	12.07	3.4	1	0	0	62	NA	1
7.83	3.59	2.6	1	5	2	62	NA	1
2.59	9.24	3.8	1.2	6	1	62	NA	1
6.41	10.66	3.8	1.6	6	0	62	NA	1
7.83	9.24	3.8	1.2	4	1	62	NA	1
0	12.07	2.8	1	0	0	62	NA	1
7.54	3.29	2.6	1	3	0	62	NA	1
6.41	10.66	2.8	1.2	2	0	62	NA	1
7.54	8.54	3.6	1.2	3	0	62	NA	1
3.71	-0.71	2.2	1.8	6	2	62	NA	1
3.83	6.83	4	1	1	0	62	NA	1
6.54	8.54	3.4	1.6	4	2	62	NA	1
8.24	7.83	4.4	1	1	0	62	NA	1
3.83	6.83	3.2	1.2	6	2	62	NA	1
4.54	4.54	2.6	1.2	3	0	62	NA	1
8.24	8.24	2.2	1	0	0	62	NA	1
4.71	9.95	3.4	1	2	1	62	NA	1
8.95	3.29	2.6	1.2	1	0	62	NA	1
NA	NA	4	1.6	6	1	62	NA	1
9.95	2.29	3	2.4	10	3	62	NA	1
8.95	4.71	3	1.2	0	0	62	NA	1
7.12	9.95	3.4	1	0	1	62	NA	1
6.54	8.54	3.8	1.2	1	0	62	NA	1
8.95	4.71	3.2	1	0	1	62	NA	1
6.83	6.83	3.4	1.4	4	0	62	NA	1
2.41	8.24	3.8	1.2	2	1	62	NA	1
8.66	4	4	1	0	0	62	NA	1
4	9.66	3	1	3	2	62	NA	1
1.71	8.95	3	1	0	2	62	NA	1
1.41	8.66	2.8	1	0	1	62	NA	1
6.41	10.66	2.8	1	5	1	62	NA	1
4.71	11.36	4	1	4	0	62	NA	1
2.83	2.83	3	1.8	6	1	62	NA	1
0.17	5.83	3.6	1.2	6	0	62	NA	1
5	12.07	3.6	1	0	1	62	NA	1
6.54	6.12	2.2	1	3	1	62	NA	1
7.54	6.12	2.6	1	1	1	62	NA	1
13.07	0.59	3.4	2.2	9	3	62	NA	1
5.41	13.07	3.4	1.2	0	0	62	NA	1
3.12	6.12	3.2	1	3	1	62	NA	1
5.83	9.24	3	1	3	0	62	NA	1
9.95	7.12	2.6	1	0	0	62	NA	1
3.54	3.29	1.8	1	1	1	62	NA	1
1.88	6.12	2	1	2	0	62	NA	1
NA	2.41	3.2	1.6	6	2	62	NA	1
4	9.66	3.2	1	0	0	62	NA	1
NA	10.24	3.2	1	1	0	62	NA	1
0	9.66	2	1.2	1	1	62	NA	1
NA	NA	3	1	0	0	62	NA	1
11.95	1.12	3.4	2.2	9	1	62	NA	1
6.24	10.24	5	1	2	0	62	NA	1
6.83	6.83	3.8	1.6	3	0	62	NA	1
7.83	9.24	3.25	1	0	1	62	NA	1
4.41	10.07	3.4	1.2	4	0	62	NA	1
2.83	5.83	2.6	1.4	6	2	62	NA	1
5	11.07	3.6	2.4	6	2	62	NA	1
NA	10.66	2.6	1	3	2	62	NA	1
0.71	11.36	2.8	1	0	1	62	NA	1
6.12	6.12	2.8	1	0	1	62	NA	1
-0.71	5.71	2.6	1	0	0	62	NA	1
2	9.66	2.4	1	1	0	62	NA	1
0	10.66	3.4	1.4	6	0	62	NA	1
0	12.07	2.8	1	6	1	62	NA	1
2.83	9.24	3	1.4	3	0	62	NA	1
9.66	4	2.6	1	7	0	62	NA	1
0	11.07	2.6	1.2	5	1	62	NA	1
2	9.66	2.4	1	2	2	62	NA	1
0	-12.9	3.4	4.4	21	3	63	NA	1
6.41	-12.07	3	2.4	7	1	63	NA	1
-4	-5.66	2.8	1.6	2	1	63	NA	1
5	-15.48	1	3	9	2	63	NA	1
9.95	-11.95	1.8	3.4	14	1	63	NA	1
-4.71	-13.36	1.4	3	18	2	63	NA	1
7.41	-12.07	3.6	3.6	15	0	63	NA	1
0	12.07	4	1	6	1	63	NA	1
-2.83	-1.41	1.6	1.2	6	1	63	NA	1
-2.83	-3.83	1.6	1.2	2	1	63	NA	1
7.41	-12.66	2	3.4	12	2	63	NA	1
2.41	0	2.6	2.8	6	4	63	NA	1
-0.71	-10.54	1.4	4.8	14	0	63	NA	1
-0.71	-13.78	1.6	2.2	9	1	63	NA	1
-4.24	10.24	4	1	0	0	63	NA	1
0	0	1.2	1	0	0	63	NA	1
9.24	-7.83	2	1.8	8	1	63	NA	1
0	-7	1	2.6	21	2	63	NA	1
0	-4	1.2	2	6	1	63	NA	1
10.54	-6.54	2.4	2.6	5	1	63	NA	1
-3.54	-5.54	1.8	2.8	5	1	63	NA	1
2.41	1.41	1.6	1.2	0	1	63	NA	1
0	0	1	3.4	9	0	63	NA	1
0	-5	1	2.2	0	4	63	NA	1
0	0	1.6	2.2	0	4	63	NA	1
0	0	1.5	2.8	11	1	63	NA	1
0	-4	1	2.2	0	4	63	NA	1
-2	0	1.6	1.4	0	1	63	NA	1
0	-1	1.8	1.8	0	0	63	NA	1
2	-10.66	1	2.6	11	1	63	NA	1
0	0	1	2.6	3	4	63	NA	1
-5	-5	1	2.2	6	4	63	NA	1
5.12	0.88	2.6	1	0	1	63	NA	1
0	0	1.2	1.2	0	1	63	NA	1
0	-7	1	1	0	1	63	NA	1
0.71	1.71	1.8	1.6	3	0	63	NA	1
2.12	-14.78	3.8	5	18	0	63	NA	1
-4	-4	1.4	1.4	0	2	63	NA	1
-0.88	-5.12	1	2.5	11	2	63	NA	1
-3.54	-8.54	1.6	1.6	8	2	63	NA	1
-4	-4	1.6	2	6	1	63	NA	1
0	0	1.4	1	3	0	63	NA	1
0.12	-2.12	2.6	1.4	0	1	63	NA	1
0	0	2	1.4	0	0	63	NA	1
0	-13.07	2.6	2.4	12	1	63	NA	1
0	-5	1.2	1.4	7	0	63	NA	1
0	0	1	1.8	0	1	63	NA	1
0	0	2.8	2.4	6	0	63	NA	1
-6.83	-1.17	1.4	1.6	3	4	63	NA	1
-1.17	-2.83	1	1	0	1	63	NA	1
2.83	-6.83	1.8	1.2	5	2	63	NA	1
0	0	1	1.4	0	1	63	NA	1
0	-12.07	1	2.4	8	1	63	NA	1
8.54	-7.12	1.8	1.8	7	0	63	NA	1
0	0	1.4	1	0	1	63	NA	1
0	0	1	1	4	0	63	NA	1
0	-5	1	1	0	1	63	NA	1
0	-4	1	1.4	0	4	63	NA	1
-4	-9.66	2.6	1.6	11	1	63	NA	1
0	-4	1	2.2	6	4	63	NA	1
0.29	-0.71	1.6	1.4	2	3	63	NA	1
6.83	-5.83	2.2	2.2	0	4	63	NA	1
-0.88	-7.12	1.4	1.4	0	3	63	NA	1
0	-5	1.2	1.6	0	1	63	NA	1
0	-5	1	2	6	3	63	NA	1
-0.47	-3.54	2	2	6	1	63	NA	1
0.71	-10.36	1	1.6	0	3	63	NA	1
-4.24	-10.24	3	2.6	6	1	63	NA	1
-0.88	-6.12	1.4	1.8	2	2	63	NA	1
-1.76	-5.24	1.6	1.4	0	1	63	NA	1
0	0	1.6	1.6	0	3	63	NA	1
-2.41	-1.41	1.8	1.2	1	1	63	NA	1
4.83	-11.24	2.6	3.8	11	3	63	NA	1
1.71	-0.71	3.4	3.25	5	4	63	NA	1
6.12	7.54	3.2	1.6	0	0	63	NA	1
8.66	4	2.8	1.6	0	1	63	NA	1
3.54	-8.54	1.8	2.2	6	2	63	NA	1
0	0	1	1.6	3	1	63	NA	1
2.12	-6.12	1.6	1	7	1	63	NA	1
10.24	-10.24	2.4	3	15	1	63	NA	1
-1.17	-6.83	1.8	1.8	0	4	63	NA	1
4.24	-11.24	2.2	1.6	0	0	63	NA	1
-6	-6	2.4	2.4	5	2	63	NA	1
-5	0	1.2	1	0	4	63	NA	1
1.24	4	2.4	1.6	3	1	63	NA	1
10.24	-4.24	4	1.6	0	2	63	NA	1
-1.17	2.83	2.8	1	6	1	63	NA	1
3.83	-5.83	2.2	1	2	1	63	NA	1
5	7.07	3.6	1	0	1	63	NA	1
-1.59	-15.48	1.2	1.8	0	4	63	NA	1
0	-5.66	2.2	1	0	0	63	NA	1
0	0	2	1.2	1	0	63	NA	1
6.83	2.83	3.4	1.6	0	1	63	NA	1
0	0	2.6	1.8	0	1	63	NA	1
3.95	-4.71	2	1.8	9	1	63	NA	1
4.24	-5	2	1.4	3	1	63	NA	1
0	-4	1.8	1	0	1	63	NA	1
6.12	6.12	1.6	1	0	1	63	NA	1
0	2	1.4	2	1	2	63	NA	1
-0.71	4.12	2.8	1.2	0	0	64	NA	1
1.29	4.12	2.6	1.2	0	0	64	NA	1
3.29	NA	3.2	1	0	0	64	NA	1
3	6.83	3	1.2	0	0	64	NA	1
2.71	5.12	3.2	1	0	0	64	NA	1
3	7.24	3.4	1	0	0	64	NA	1
0.29	4.12	3	1.4	2	0	64	NA	1
-1.41	2.41	2	1	0	0	64	NA	1
3.71	6.54	3.4	1.4	2	0	64	NA	1
3.71	6.54	3.6	1	2	0	64	NA	1
1	2.41	2.8	1	2	0	64	NA	1
1.71	1.71	3.2	1.2	0	0	64	NA	1
3.41	4.83	3.6	1	1	0	64	NA	1
-1.41	1	2.4	1	0	1	64	NA	1
1	3.41	2.8	1	0	0	64	NA	1
-2.41	-1.41	2	1	0	1	64	NA	1
-1.71	0.29	2.4	1	0	0	64	NA	1
-0.41	1	2.4	1	0	0	64	NA	1
2.41	-3.41	2.6	1.6	4	0	64	NA	1
2.71	1.71	3	2	3	1	64	NA	1
-0.71	2.71	2	1.2	0	0	64	NA	1
-0.29	1.71	2	1.2	0	0	64	NA	1
-4.12	-0.71	1.2	1.4	0	2	64	NA	1
2.41	0	2.6	1.6	2	0	64	NA	1
4.41	1.41	3.4	1.4	3	0	64	NA	1
2.71	3.12	3	1.2	2	0	64	NA	1
-1	-1.41	2.8	1	0	0	64	NA	1
4.41	2.83	3	1	0	0	64	NA	1
5.12	1.71	3.4	1	1	0	64	NA	1
3.12	0.71	2.8	1	0	0	64	NA	1
2.41	0	2.8	1.2	1	0	64	NA	1
4.83	0	2.6	1.2	4	0	64	NA	1
3.12	0.71	2.6	1	0	0	64	NA	1
1.71	3.12	3	1	2	0	64	NA	1
-0.29	-4.12	1.8	1.6	1	2	64	NA	1
3.83	-2.41	2.4	1.2	4	0	64	NA	1
3.41	7.24	2.6	1	0	0	64	NA	1
3.12	0.71	3	1	2	0	64	NA	1
1.29	-2.12	3.2	1.8	3	0	64	NA	1
2.41	1	2.6	1.2	2	0	64	NA	1
0.71	-1.71	2.2	1.2	0	0	64	NA	1
5.12	-1.71	3.2	1.4	2	0	64	NA	1
0	-1	3	1.6	2	0	64	NA	1
4.12	-0.71	2.8	2.2	6	1	64	NA	1
0.71	-3.12	3	2.4	5	1	64	NA	1
2.41	1	3	1.6	2	0	64	NA	1
2.41	-2	2.4	2	1	0	64	NA	1
-1	-1.41	2.6	1.2	2	0	64	NA	1
3.41	2	3.4	1.4	1	0	64	NA	1
1	0	2.4	2.2	4	1	64	NA	1
2.41	1	2.6	1.2	0	0	64	NA	1
5.12	0.29	3.2	1.4	3	0	64	NA	1
1.71	1.71	3.2	1	0	0	64	NA	1
1	2.41	2.8	1	0	0	64	NA	1
6.54	0.71	4	1.2	3	0	64	NA	1
1.71	1.71	2.6	1	0	0	64	NA	1
2.41	1	3	1	1	0	64	NA	1
0.71	1.71	2.8	1	0	0	64	NA	1
3.41	2.41	3	1	0	0	64	NA	1
3.12	-0.71	2.6	1.4	2	0	64	NA	1
1	3.41	3	1.2	0	0	64	NA	1
-3.83	4	1.4	1	0	0	64	NA	1
1.71	0.71	2.6	1	1	0	64	NA	1
-1.71	0.29	2.8	1	0	0	64	NA	1
2.41	2.41	3	1.4	2	0	64	NA	1
1	2.41	3	1	1	0	64	NA	1
-0.71	5.12	3.2	1	0	0	64	NA	1
4.83	-1	3.2	1.2	2	0	64	NA	1
2.41	2	4	1	0	0	64	NA	1
2.41	1	2.6	1.2	0	0	64	NA	1
1	2.41	3.2	1	0	0	64	NA	1
1	2.41	3	1	0	0	64	NA	1
1.71	1.71	2.6	1	0	0	64	NA	1
-2.41	1	2.2	1	0	0	64	NA	1
5.83	2.41	4.4	1.2	1	0	64	NA	1
5.12	4.12	4.4	1	0	0	64	NA	1
1	2.41	2.6	1	0	0	64	NA	1
-1	1	3	1	0	0	64	NA	1
1	3.41	3.2	1	0	0	64	NA	1
1	2.41	3.8	1	0	0	64	NA	1
-1.71	1.71	4	1.2	0	0	64	NA	1
0	2.41	4.2	1.2	0	0	64	NA	1
1	2.41	4.4	1.2	0	2	64	NA	1
1	2.41	3.8	1	0	0	64	NA	1
0.29	1.71	2.6	1	0	0	64	NA	1
2.41	3.41	3.8	2	3	0	64	NA	1
1	2.41	2.8	1	0	0	64	NA	1
-2.41	1	2.2	1.2	0	1	64	NA	1
2.41	0	2.8	1.2	0	0	64	NA	1
3.41	2.41	3.4	1	0	0	64	NA	1
0	3.41	2.6	1.4	0	0	64	NA	1
-0.41	-1.41	2.4	1.2	1	1	64	NA	1
1.71	1.71	3	1.4	2	0	64	NA	1
1.71	1.71	2.4	1	0	0	64	NA	1
1	2.41	3	1.2	0	0	64	NA	1
6.54	-2.71	3.4	1.2	5	0	64	NA	1
-0.41	0.83	1.8	1.2	0	1	65	NA	1
3.41	8.66	2.6	1.6	0	1	65	NA	1
-2.83	-2	2	2	2	2	65	NA	1
3.83	-4	1.4	4.2	3	0	65	NA	1
1.41	0.59	3	2.2	0	0	65	NA	1
-0.41	8.24	1.75	1.2	0	0	65	NA	1
-2.12	2.12	2.4	1.8	0	2	65	NA	1
1	1.83	2.6	3.2	4	1	65	NA	1
-0.59	3.24	3	2.4	0	2	65	NA	1
0.41	6.66	3	1.6	0	1	65	NA	1
0.29	3.71	3.4	1.6	0	1	65	NA	1
-6.95	2.71	3.8	1.4	0	2	65	NA	1
-2.83	5.83	3.2	1	1	0	65	NA	1
1	8.66	3	1.2	0	0	65	NA	1
-4.66	-0.41	2.6	1	2	1	65	NA	1
1.71	7.95	2.8	1.6	0	1	65	NA	1
-4.71	5.95	1.8	3	3	1	65	NA	1
-8.66	0	2	1	0	2	65	NA	1
0	5.83	2.8	1.2	0	0	65	NA	1
-3.41	NA	1.4	1.2	0	2	65	NA	1
-4.12	1.12	2.2	1.4	0	2	65	NA	1
-3.54	3.71	2.8	1	0	2	65	NA	1
-2.83	1.41	1.4	1.6	0	2	65	NA	1
-5.54	2.71	2.4	1.4	4	2	65	NA	1
-4.24	0.41	2.2	1.4	0	1	65	NA	1
-2.12	1.12	1.8	1.6	0	1	65	NA	1
-4.83	1	1.6	3	3	2	65	NA	1
-1.41	2.41	1.4	1.2	0	1	65	NA	1
-1.41	5.24	3	1.8	2	0	65	NA	1
-3.41	5.24	2.8	1.2	4	1	65	NA	1
-0.71	7.95	2	1.2	0	0	65	NA	1
-2.12	6.12	1.4	1	0	0	65	NA	1
-3.54	2.71	1.6	1.4	0	0	65	NA	1
0.71	2.71	2	1	0	1	65	NA	1
-2.12	5.12	2.6	1.4	0	0	65	NA	1
-1.41	5.83	1	1	0	1	65	NA	1
NA	NA	1.4	1	0	0	65	NA	1
-1.41	8.24	1	1	0	0	65	NA	1
-2.83	6.83	2.2	1	0	0	65	NA	1
-1.41	6.24	2	1.4	1	1	65	NA	1
0.29	5.54	2	2.4	5	1	65	NA	1
-2.12	6.95	2	2.4	2	2	65	NA	1
-2.12	6.12	2.2	1.2	0	0	65	NA	1
3	5.83	3.2	1.4	0	0	65	NA	1
-1.71	5.54	2.4	1.6	0	2	65	NA	1
-2.12	6.54	2.4	2	2	2	65	NA	1
-2.12	NA	3	1.4	0	1	65	NA	1
-3.54	0.71	1.2	3.4	5	3	65	NA	1
-1.41	3.83	2.6	1.8	0	1	65	NA	1
-2.12	5.54	2.8	2	0	1	65	NA	1
-2.41	5.83	2.8	1.8	4	1	65	NA	1
-2.83	2.41	1.6	1.2	0	1	65	NA	1
-4.83	-2	2	2.8	3	3	65	NA	1
-3.71	5.54	2.2	1	0	1	65	NA	1
-2.41	7.24	3	1.6	6	1	65	NA	1
-5.54	-1.29	1.8	1.6	3	3	65	NA	1
-4.24	4.41	3	1.2	0	0	65	NA	1
0.59	6.24	1.8	1.2	0	0	65	NA	1
-2.71	5.54	2.4	1.6	0	2	65	NA	1
-2.12	5.12	2.8	1	0	0	65	NA	1
-1.41	8.24	2.6	1.2	0	0	65	NA	1
-1.71	6.54	2.2	1.4	0	1	65	NA	1
0	5.83	2	1.2	0	1	65	NA	1
-2.71	7.95	2.8	1.4	0	0	65	NA	1
-1.41	3.41	2.2	1.6	0	2	65	NA	1
-1.41	8.24	2.6	1.2	0	0	65	NA	1
-2.41	2.41	2.2	2.2	2	3	65	NA	1
-2.12	6.54	2.4	1.8	0	1	65	NA	1
-1.71	6.54	3	1.4	0	1	65	NA	1
-0.41	5.83	3.6	2.4	3	0	65	NA	1
-2.12	5.12	3	2	3	2	65	NA	1
NA	NA	3	1.2	0	0	65	NA	1
4.41	5.83	3	1.8	2	1	65	NA	1
-4.24	3.41	2.8	1.4	0	1	65	NA	1
0.88	6.54	2.6	1.4	0	1	65	NA	1
-1.71	5.54	2.2	1.4	0	2	65	NA	1
-3.41	7.24	2.2	1.2	0	1	65	NA	1
-2.12	4.54	2.6	1.8	1	1	65	NA	1
-2.12	5.54	1.6	1.2	0	0	65	NA	1
-1.41	5.83	2	2.4	0	2	65	NA	1
-6.24	0	1.2	1.4	0	2	65	NA	1
-2.41	7.24	2.4	2	0	1	65	NA	1
-4.12	3.12	1.6	1.8	0	1	65	NA	1
-4.54	4.12	1.8	1.2	0	2	65	NA	1
-1.41	5.24	2.2	1.8	1	2	65	NA	1
-1.41	8.24	2	1.2	0	1	65	NA	1
-0.71	7.95	2.4	1	0	1	65	NA	1
1.29	7.95	3.4	1.2	0	1	65	NA	1
-4.12	8.95	2.4	1.2	0	1	65	NA	1
-1.41	5.24	2.4	1.2	0	0	65	NA	1
-3.12	4.54	2.8	1.4	0	1	65	NA	1
-1.41	4.83	2	1.2	0	2	65	NA	1
2	3.83	2.6	1.6	0	2	65	NA	1
-2.83	2.83	2.4	1.4	0	2	65	NA	1
2	5.24	2.6	1.2	0	2	65	NA	1
-2.71	3.12	2.8	1.2	0	1	65	NA	1
-0.71	6.54	2.4	1.2	0	1	65	NA	1
-6.24	0	1.4	1.2	0	3	65	NA	1
-2.12	4.12	3.2	2.2	2	2	65	NA	1
2.12	4.12	2.6	1.2	0	1	65	NA	1
-1	3.83	2.8	1.6	0	2	65	NA	1
2	-2	2.8	2	0	1	66	NA	1
6.83	-7.83	2.4	2.4	0	2	66	NA	1
3.41	-2.41	2.6	1.6	0	1	66	NA	1
9.95	-1.29	2.6	2.8	7	1	66	NA	1
3.41	-2.41	3.2	2	0	1	66	NA	1
5.12	-3.12	2.8	2	0	1	66	NA	1
5.83	-1.41	3.2	2	0	1	66	NA	1
