id	counter	miss_status	time	attention_present	opened_up	concentrated_present	nonjudgmental_feelings	nonjudgmental_thoughts	nonjudgmental_behavior	happy	content	relaxed	downhearted	distressed	nervous	ruminate_feelings	ruminate_things	relaxed_thoughts_feelings	relaxed_thoughts_things	day	beep
20	10	2	2015-07-18T17:13:00Z	5	4	5	3	2	4	4	4	4	3	3	2	2	1	2	1	2	4
20	11	2	2015-07-18T18:44:01Z	5	5	5	2	1	1	3	2	3	4	4	1	1	2	4	2	2	5
20	12	2	2015-07-18T21:04:00Z	4	4	4	4	2	4	3	2	2	2	5	4	5	6	3	1	2	6
20	13	2	2015-07-19T10:53:01Z	4	4	5	5	5	3	3	3	4	1	5	4	4	5	2	2	3	1
20	14	2	2015-07-19T12:12:01Z	5	5	5	1	1	0	4	5	4	1	2	2	1	1	2	1	3	2
20	15	2	2015-07-19T14:21:01Z	4	4	4	4	3	4	3	3	2	1	4	4	4	5	3	2	3	3
20	16	2	2015-07-19T16:08:00Z	3	2	2	4	6	6	5	4	4	1	3	4	4	4	3	4	3	4
20	17	2	2015-07-19T18:18:01Z	3	4	4	5	5	5	3	3	3	1	4	4	3	4	2	2	3	5
20	18	2	2015-07-19T20:32:01Z	3	3	3	4	4	1	3	3	3	2	4	2	2	4	1	1	3	6
20	19	2	2015-07-20T11:10:01Z	4	4	3	5	5	4	4	3	3	1	3	2	5	5	2	5	4	1
20	20	2	2015-07-20T13:09:00Z	5	5	5	2	3	4	4	4	5	1	2	1	2	4	2	3	4	2
20	21	2	2015-07-20T14:34:00Z	5	5	5	2	1	1	5	5	4	1	2	1	1	2	3	2	4	3
20	22	2	2015-07-20T16:54:01Z	5	4	4	4	2	5	4	3	4	2	3	3	4	5	3	3	4	4
20	23	2	2015-07-20T18:32:01Z	4	4	4	4	6	4	3	3	3	2	4	2	5	4	2	5	4	5
20	24	2	2015-07-20T20:31:01Z	4	4	3	1	4	5	3	4	3	2	3	3	2	4	3	2	4	6
20	25	2	2015-07-21T10:40:01Z	5	5	5	3	5	1	4	4	4	2	2	1	1	1	2	2	5	1
20	26	2	2015-07-21T13:09:00Z	3	4	3	3	1	6	2	3	3	2	5	2	6	5	2	2	5	2
20	27	2	2015-07-21T14:05:00Z	5	5	5	1	3	1	4	5	4	2	3	2	1	1	2	2	5	3
20	28	2	2015-07-21T16:30:00Z	3	3	4	4	5	5	3	3	3	3	4	2	4	5	2	2	5	4
20	29	2	2015-07-21T18:51:01Z	3	4	4	4	5	5	3	4	3	3	5	4	5	5	3	4	5	5
20	30	2	2015-07-21T21:14:00Z	4	4	4	2	5	5	4	4	4	1	3	1	4	5	4	4	5	6
20	31	2	2015-07-22T11:00:00Z	5	5	5	1	2	2	4	4	3	1	2	3	1	1	2	2	6	1
20	32	2	2015-07-22T12:59:00Z	5	5	4	2	5	4	4	3	3	2	3	3	4	5	3	3	6	2
20	33	2	2015-07-22T14:35:00Z	3	4	3	5	5	5	3	4	3	2	4	5	3	4	2	2	6	3
20	35	2	2015-07-22T18:22:05Z	6	6	6	1	1	2	2	3	2	1	4	5	1	5	3	2	6	4
20	34	0	2015-07-22T18:24:47Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	5
20	36	2	2015-07-22T20:56:00Z	4	5	4	3	4	5	4	3	4	1	3	2	2	2	4	4	6	6
20	37	2	2015-07-23T10:40:00Z	6	5	4	1	3	1	3	2	2	3	3	4	3	3	3	3	7	1
20	38	2	2015-07-23T12:07:00Z	3	3	3	5	5	6	2	2	2	4	5	3	6	6	3	3	7	2
20	39	2	2015-07-23T15:02:00Z	5	5	4	3	3	5	4	4	4	3	3	2	2	1	2	3	7	3
20	40	2	2015-07-23T16:41:00Z	4	5	4	4	5	5	3	3	2	3	3	2	1	2	2	3	7	4
20	41	2	2015-07-23T18:27:00Z	5	4	3	2	5	2	3	3	2	4	4	4	4	4	2	4	7	5
20	42	2	2015-07-23T20:16:00Z	3	4	3	5	4	3	4	4	2	1	3	5	5	5	4	4	7	6
20	43	2	2015-07-24T10:58:00Z	6	6	6	2	5	2	2	3	2	3	4	4	2	3	4	2	8	1
20	44	2	2015-07-24T12:15:00Z	5	5	4	3	5	2	4	4	5	1	2	1	2	2	1	2	8	2
20	45	2	2015-07-24T14:50:00Z	5	5	5	0	4	4	5	5	5	1	2	1	2	2	2	2	8	3
20	46	2	2015-07-24T16:59:00Z	4	5	5	5	5	2	4	3	5	2	3	2	4	4	1	3	8	4
20	47	2	2015-07-24T18:32:00Z	4	5	4	1	4	1	4	5	4	1	2	2	2	4	4	4	8	5
20	49	2	2015-07-25T10:04:06Z	5	6	5	3	5	1	2	3	3	4	2	4	4	2	4	4	8	6
20	48	0	2015-07-25T10:07:11Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	1
20	50	2	2015-07-25T12:00:00Z	4	4	4	2	4	5	3	3	3	2	3	1	4	4	4	4	9	2
20	51	2	2015-07-25T15:04:00Z	3	5	3	2	5	4	4	4	3	2	3	1	2	2	3	3	9	3
20	52	2	2015-07-25T17:06:00Z	6	5	5	1	2	1	3	4	4	1	3	2	1	1	1	1	9	4
20	53	2	2015-07-25T18:43:00Z	6	5	5	0	4	2	3	4	3	1	3	2	1	2	1	2	9	5
20	54	2	2015-07-25T20:41:00Z	4	5	5	2	4	5	4	4	5	2	3	2	2	2	4	4	9	6
21	1	2	2015-07-31T10:38:01Z	5	5	5	0	0	0	1	5	3	0	1	0	0	1	5	3	1	1
21	2	2	2015-07-31T12:22:01Z	5	5	5	0	1	0	1	1	2	3	3	2	1	2	5	2	1	2
21	3	2	2015-07-31T14:57:01Z	5	5	5	0	0	0	5	4	2	1	0	3	3	2	3	4	1	3
21	4	2	2015-07-31T16:33:00Z	6	5	4	4	4	2	3	3	1	4	4	1	1	2	3	3	1	4
21	5	2	2015-07-31T19:02:01Z	5	5	5	0	1	1	6	5	6	1	0	1	1	1	2	4	1	5
21	6	2	2015-07-31T20:48:01Z	6	5	4	1	1	1	5	5	5	0	1	1	1	1	3	3	1	6
21	7	2	2015-08-01T10:52:01Z	6	5	5	1	1	1	5	4	4	0	0	1	4	1	2	2	2	1
21	8	2	2015-08-01T12:47:01Z	5	4	4	4	0	0	3	4	1	0	1	2	0	4	2	3	2	2
21	9	2	2015-08-01T14:27:01Z	4	3	5	4	4	2	2	4	2	2	0	2	1	3	4	4	2	3
21	10	2	2015-08-01T16:27:01Z	6	5	5	1	2	4	4	4	4	2	1	2	4	5	4	4	2	4
21	11	2	2015-08-01T19:10:00Z	5	4	2	1	1	5	2	1	1	1	2	1	1	1	0	0	2	5
21	12	2	2015-08-01T21:01:01Z	4	4	3	5	5	6	5	4	2	2	1	2	1	1	1	2	2	6
21	13	2	2015-08-02T10:07:01Z	5	5	5	0	6	6	3	3	2	1	1	2	5	2	2	2	3	1
21	14	2	2015-08-02T12:52:00Z	4	4	5	5	1	4	4	4	3	1	2	3	1	4	1	3	3	2
21	15	2	2015-08-02T14:01:00Z	1	2	0	1	0	1	4	4	2	1	2	3	5	5	5	1	3	3
21	16	2	2015-08-02T16:36:01Z	5	5	2	1	0	1	6	5	3	2	2	4	3	5	5	1	3	4
21	17	2	2015-08-02T19:03:01Z	2	2	2	0	0	0	6	5	3	2	1	4	4	5	2	4	3	5
21	18	2	2015-08-02T20:25:00Z	6	5	5	0	0	2	5	4	2	2	1	4	3	3	2	3	3	6
21	19	2	2015-08-03T10:17:01Z	4	2	2	0	0	1	5	4	3	1	1	5	4	3	3	5	4	1
21	20	2	2015-08-03T12:49:01Z	2	2	2	1	0	1	3	4	3	4	3	5	4	4	2	3	4	2
21	21	2	2015-08-03T14:04:01Z	5	2	5	1	0	1	3	3	3	4	1	4	5	5	3	3	4	3
21	22	2	2015-08-03T16:39:00Z	2	4	4	1	0	1	3	4	3	3	4	5	3	2	4	3	4	4
21	23	2	2015-08-03T18:33:00Z	4	4	4	1	1	1	4	4	3	2	2	4	2	2	3	3	4	5
21	24	2	2015-08-03T20:35:01Z	2	5	3	5	1	1	5	5	4	2	3	4	2	2	4	4	4	6
21	25	2	2015-08-04T10:07:00Z	4	2	4	1	1	1	4	4	2	1	2	4	1	2	3	3	5	1
21	26	2	2015-08-04T13:10:00Z	1	1	1	1	1	1	4	2	3	2	2	5	4	5	2	3	5	2
21	27	2	2015-08-04T14:50:00Z	3	3	4	1	1	3	3	4	4	2	1	4	2	4	4	3	5	3
21	28	2	2015-08-04T16:11:01Z	5	4	3	4	5	2	3	2	2	2	2	3	3	2	2	1	5	4
21	29	2	2015-08-04T19:05:00Z	4	4	3	2	1	1	4	4	4	2	1	2	2	2	2	2	5	5
21	30	2	2015-08-04T20:42:00Z	2	4	4	1	1	2	4	4	5	1	0	2	1	1	3	4	5	6
21	31	2	2015-08-05T10:38:00Z	3	2	2	0	0	1	3	2	3	4	4	2	5	5	5	3	6	1
21	32	2	2015-08-05T13:02:00Z	2	3	2	1	1	1	3	2	1	2	3	1	4	4	2	3	6	2
21	33	2	2015-08-05T14:21:00Z	4	3	4	1	0	1	4	4	2	4	1	3	2	4	4	2	6	3
21	34	2	2015-08-05T16:48:00Z	4	1	4	3	2	1	4	4	3	1	4	4	2	3	4	4	6	4
21	35	2	2015-08-05T19:08:00Z	1	3	2	0	0	1	1	3	2	5	2	4	5	5	1	4	6	5
21	36	2	2015-08-05T20:15:00Z	6	2	2	4	1	4	2	3	2	6	6	4	6	5	2	2	6	6
21	37	2	2015-08-06T10:56:00Z	5	4	4	1	2	1	3	3	3	2	2	4	2	2	4	3	7	1
21	38	2	2015-08-06T12:56:00Z	3	3	3	1	4	5	4	3	3	4	5	3	3	4	4	3	7	2
21	39	2	2015-08-06T14:59:00Z	4	2	4	5	5	3	4	4	2	4	4	5	3	4	4	3	7	3
21	40	2	2015-08-06T16:25:00Z	2	4	3	4	4	4	5	4	2	2	4	5	2	3	4	4	7	4
21	41	2	2015-08-06T18:08:01Z	4	5	4	1	0	1	4	4	5	0	2	0	2	3	4	3	7	5
21	42	2	2015-08-06T20:22:00Z	3	2	2	5	4	2	3	4	2	2	2	5	5	4	2	4	7	6
21	43	2	2015-08-07T11:01:00Z	4	2	4	5	5	2	2	3	2	4	4	5	5	5	2	2	8	1
21	44	2	2015-08-07T12:15:00Z	2	4	4	5	2	3	4	3	2	2	3	4	1	2	2	1	8	2
21	45	2	2015-08-07T14:55:00Z	3	2	4	5	2	2	4	4	2	2	2	4	4	4	4	2	8	3
21	46	2	2015-08-07T17:02:00Z	5	4	4	1	1	1	4	3	2	2	1	2	1	1	2	2	8	4
21	47	2	2015-08-07T18:50:00Z	4	4	2	5	5	4	4	3	5	3	3	4	3	4	3	4	8	5
21	48	2	2015-08-07T20:18:01Z	4	4	4	1	3	1	3	3	4	1	0	1	1	1	1	2	8	6
21	49	2	2015-08-08T10:34:00Z	4	5	5	1	2	1	5	4	3	1	2	4	1	1	2	2	9	1
21	50	2	2015-08-08T12:56:00Z	2	1	2	5	1	5	3	2	1	4	5	4	3	1	1	2	9	2
21	51	2	2015-08-08T14:15:00Z	4	3	3	2	1	2	2	3	2	2	4	5	3	3	4	4	9	3
21	52	2	2015-08-08T16:08:01Z	1	1	1	6	0	5	2	2	1	5	5	6	6	6	1	1	9	4
21	53	2	2015-08-08T19:03:00Z	4	4	4	1	4	1	5	5	2	3	2	5	1	1	2	3	9	5
21	54	2	2015-08-08T20:19:00Z	5	4	4	1	2	1	5	4	3	4	2	4	3	2	3	4	9	6
22	1	2	2015-07-23T10:11:05Z	5	5	4	0	0	0	6	4	4	0	2	2	4	4	3	3	1	1
22	2	2	2015-07-23T11:32:01Z	5	6	5	0	1	0	3	3	2	1	3	5	5	6	4	4	1	2
22	3	2	2015-07-23T13:30:01Z	5	5	4	3	3	4	5	5	4	0	0	0	1	1	2	2	1	3
22	4	2	2015-07-23T15:31:01Z	2	4	4	3	0	5	2	2	2	4	4	1	5	4	2	3	1	4
22	5	2	2015-07-23T17:48:01Z	4	3	3	0	0	0	3	2	1	0	4	4	1	4	1	2	1	5
22	6	2	2015-07-23T19:15:00Z	6	6	6	1	0	0	5	4	0	0	5	5	4	5	3	3	1	6
22	7	2	2015-07-24T09:48:01Z	6	6	6	0	0	3	5	4	3	0	1	5	6	6	4	4	2	1
22	8	2	2015-07-24T11:09:02Z	2	3	3	0	2	0	4	4	1	0	3	1	1	1	0	0	2	2
22	9	2	2015-07-24T14:14:00Z	3	4	3	0	0	0	4	5	4	0	0	0	4	4	1	1	2	3
22	10	2	2015-07-24T15:19:01Z	4	6	4	4	1	3	2	0	1	0	4	1	4	4	3	3	2	4
22	11	2	2015-07-24T17:09:00Z	2	5	5	0	0	0	2	3	4	0	1	1	5	5	3	3	2	5
22	12	2	2015-07-24T19:06:00Z	6	4	5	1	4	1	2	4	0	3	0	0	3	3	4	3	2	6
22	13	2	2015-07-25T09:12:00Z	3	4	3	0	2	0	4	2	2	0	4	4	0	0	1	4	3	1
22	14	2	2015-07-25T12:09:01Z	4	4	4	1	0	4	3	2	1	0	0	0	3	3	2	2	3	2
22	15	2	2015-07-25T14:06:00Z	2	6	3	4	0	4	4	0	0	0	1	1	1	4	1	2	3	3
22	16	2	2015-07-25T15:41:00Z	5	5	4	0	0	1	5	5	3	0	1	0	1	0	3	3	3	4
22	17	2	2015-07-25T17:17:00Z	5	6	5	0	0	0	5	2	2	0	1	0	3	4	3	4	3	5
22	18	2	2015-07-25T19:26:00Z	6	5	5	1	2	1	6	5	1	0	2	0	3	3	3	4	3	6
22	19	2	2015-07-26T09:41:01Z	5	6	3	2	0	1	6	5	4	0	0	0	5	0	2	4	4	1
22	20	2	2015-07-26T11:42:00Z	5	6	5	1	2	2	6	3	3	0	0	0	2	0	5	6	4	2
22	21	2	2015-07-26T13:18:00Z	6	4	3	5	4	6	5	2	3	0	0	0	5	6	5	4	4	3
22	22	2	2015-07-26T15:04:01Z	4	6	6	0	1	0	4	5	1	0	0	0	1	6	2	5	4	4
22	23	2	2015-07-26T17:44:00Z	4	5	5	0	0	0	4	4	0	0	0	0	5	5	4	4	4	5
22	24	2	2015-07-26T19:41:00Z	5	5	5	2	1	1	5	4	0	0	0	4	4	5	3	5	4	6
22	25	2	2015-07-27T09:39:00Z	2	3	3	0	2	0	5	3	1	0	0	0	0	0	1	2	5	1
22	26	2	2015-07-27T11:21:00Z	3	4	3	2	1	0	5	2	2	0	0	0	3	4	2	3	5	2
22	27	2	2015-07-27T14:14:00Z	5	5	4	1	0	0	4	2	2	0	0	0	2	0	3	3	5	3
22	28	2	2015-07-27T15:06:01Z	2	5	2	2	4	4	2	1	1	2	0	2	4	4	2	1	5	4
22	29	2	2015-07-27T17:07:00Z	2	5	5	0	4	1	5	1	0	0	0	0	2	1	3	3	5	5
22	30	2	2015-07-27T19:31:01Z	6	5	6	2	2	0	3	1	0	0	0	0	1	5	1	5	5	6
22	31	2	2015-07-28T10:07:01Z	2	3	3	2	2	0	4	3	2	0	0	5	4	0	2	4	6	1
22	32	2	2015-07-28T11:24:06Z	5	5	6	0	0	0	5	3	1	0	0	5	2	4	3	3	6	2
22	33	2	2015-07-28T13:33:06Z	5	6	4	2	2	1	4	5	2	0	0	2	2	5	3	6	6	3
22	34	2	2015-07-28T15:28:00Z	4	5	4	3	0	2	4	1	1	0	3	1	2	2	2	4	6	4
22	35	2	2015-07-28T17:58:00Z	4	5	5	0	0	1	4	2	1	4	0	1	4	6	3	4	6	5
22	36	2	2015-07-28T19:58:00Z	5	5	2	3	4	2	2	3	2	0	1	0	2	5	1	5	6	6
22	37	2	2015-07-29T09:31:01Z	2	5	1	0	3	0	4	0	1	0	0	0	2	0	2	2	7	1
22	38	2	2015-07-29T11:31:00Z	5	6	5	0	1	0	5	2	1	0	0	0	1	6	2	4	7	2
22	39	2	2015-07-29T14:04:00Z	5	5	5	1	4	0	2	4	2	0	0	0	1	5	1	5	7	3
22	40	2	2015-07-29T15:43:00Z	5	5	3	3	4	2	4	2	1	4	1	0	3	5	3	4	7	4
22	41	2	2015-07-29T17:42:00Z	5	6	2	3	3	2	5	2	0	0	0	1	2	4	3	4	7	5
22	42	2	2015-07-29T19:59:00Z	5	5	4	2	2	1	4	3	2	0	0	1	3	4	3	3	7	6
22	43	2	2015-07-30T10:11:00Z	5	6	4	1	1	1	4	1	2	0	0	3	1	5	1	5	8	1
22	44	2	2015-07-30T11:29:00Z	3	4	4	0	4	0	4	2	1	0	1	0	2	5	2	4	8	2
22	45	2	2015-07-30T13:11:00Z	3	5	3	0	5	0	3	2	2	0	1	0	1	5	2	4	8	3
22	46	2	2015-07-30T15:20:00Z	5	5	4	0	3	0	4	3	2	0	1	0	0	5	1	6	8	4
22	47	2	2015-07-30T17:20:00Z	3	4	3	0	4	0	4	4	1	0	2	0	2	4	2	4	8	5
22	48	2	2015-07-30T19:01:00Z	4	5	2	2	5	1	4	2	1	0	0	0	1	4	1	5	8	6
22	49	2	2015-07-31T09:24:01Z	2	5	3	0	2	0	4	3	5	0	1	0	1	2	1	3	9	1
22	50	2	2015-07-31T11:58:00Z	4	5	3	1	5	0	4	4	2	1	0	0	2	4	1	4	9	2
22	51	2	2015-07-31T14:13:00Z	5	5	4	0	4	0	5	4	3	0	2	0	2	3	0	4	9	3
22	52	2	2015-07-31T15:17:00Z	5	6	3	0	4	0	5	4	3	0	1	0	0	4	0	4	9	4
22	53	2	2015-07-31T17:04:00Z	2	5	2	5	5	4	4	3	5	0	1	0	0	4	0	5	9	5
22	54	2	2015-07-31T19:46:00Z	5	5	4	0	2	1	4	4	1	0	0	0	1	4	3	3	9	6
23	1	2	2015-07-24T08:13:01Z	5	6	6	1	0	1	4	4	5	1	0	0	0	0	0	0	1	1
23	2	2	2015-07-24T11:10:01Z	6	6	6	0	0	1	4	4	4	0	0	0	2	0	0	0	1	2
23	3	2	2015-07-24T12:20:00Z	6	6	6	0	0	6	6	5	6	0	0	0	0	0	0	0	1	3
23	4	2	2015-07-24T15:03:01Z	6	6	6	1	0	6	3	2	2	0	0	1	0	0	0	0	1	4
23	5	2	2015-07-24T16:54:01Z	6	6	5	0	0	2	6	5	6	0	0	0	0	2	0	0	1	5
23	6	2	2015-07-24T18:51:00Z	6	4	6	0	0	2	6	6	6	0	0	0	0	0	0	0	1	6
23	7	2	2015-07-25T08:02:00Z	6	5	6	0	0	1	5	4	4	2	1	1	1	1	1	1	2	1
23	8	2	2015-07-25T10:45:01Z	6	5	6	0	0	3	4	6	6	0	0	0	1	0	0	0	2	2
23	9	2	2015-07-25T12:16:00Z	5	6	6	0	0	0	6	4	6	0	0	0	1	1	1	0	2	3
23	10	1	2015-07-25T15:01:01Z	6	6	6	0	0	2	6	NA	6	NA	NA	NA	NA	NA	NA	NA	2	4
23	11	2	2015-07-25T16:28:00Z	6	6	6	0	0	0	6	6	6	0	0	0	0	0	0	0	2	5
23	12	2	2015-07-25T18:23:00Z	5	4	4	0	0	0	6	4	4	0	0	0	0	0	0	0	2	6
23	13	2	2015-07-26T08:03:05Z	6	5	4	0	0	0	4	3	4	0	0	0	0	0	0	0	3	1
23	14	2	2015-07-26T10:00:00Z	5	4	4	0	0	2	6	6	6	0	0	0	0	0	0	0	3	2
23	15	2	2015-07-26T12:22:00Z	5	5	5	0	0	0	6	6	4	0	0	0	0	0	0	0	3	3
23	16	2	2015-07-26T15:01:00Z	4	4	4	0	0	3	6	6	6	0	0	0	0	0	0	0	3	4
23	17	2	2015-07-26T16:01:00Z	5	5	4	1	0	4	4	2	3	1	2	0	2	3	0	1	3	5
23	18	2	2015-07-26T18:07:00Z	4	4	4	0	0	3	4	4	3	0	0	0	0	0	0	0	3	6
23	19	2	2015-07-27T08:02:05Z	4	4	4	0	0	1	4	4	3	0	0	0	0	0	0	0	4	1
23	20	2	2015-07-27T10:08:00Z	4	4	4	0	0	2	5	5	4	0	0	0	0	0	0	0	4	2
23	21	2	2015-07-27T12:01:00Z	3	4	2	0	0	4	4	3	3	0	0	0	0	0	0	0	4	3
23	22	2	2015-07-27T14:36:00Z	6	6	6	0	0	3	4	4	3	0	0	0	1	0	0	6	4	4
23	23	2	2015-07-27T17:01:00Z	4	4	3	0	0	3	3	2	0	0	0	0	0	0	0	0	4	5
23	24	2	2015-07-27T18:30:00Z	0	4	6	0	0	4	1	0	0	4	0	0	0	0	0	0	4	6
23	25	2	2015-07-28T08:13:05Z	4	4	5	0	0	4	4	5	3	0	0	0	0	0	0	1	5	1
23	26	2	2015-07-28T10:14:00Z	5	5	4	0	0	2	6	4	5	0	0	0	0	0	1	0	5	2
23	27	2	2015-07-28T12:13:00Z	4	5	5	0	0	3	5	4	4	0	0	0	1	4	0	0	5	3
23	28	2	2015-07-28T14:52:00Z	5	4	4	1	0	1	5	5	4	0	0	0	0	0	0	0	5	4
23	29	2	2015-07-28T16:50:00Z	6	6	6	0	0	2	6	6	4	0	0	0	0	0	0	0	5	5
23	30	2	2015-07-28T18:04:00Z	4	4	4	0	0	2	6	6	4	0	0	0	1	0	0	0	5	6
23	31	2	2015-07-29T08:35:05Z	3	4	4	0	0	4	6	6	3	1	0	0	0	0	0	0	6	1
23	32	2	2015-07-29T10:50:01Z	5	5	4	0	0	2	5	6	4	0	0	0	0	0	1	0	6	2
23	33	2	2015-07-29T12:36:00Z	5	5	5	1	0	2	5	5	3	0	0	0	1	0	0	0	6	3
23	34	2	2015-07-29T14:05:00Z	5	4	5	1	0	3	4	4	3	0	3	0	0	0	0	0	6	4
23	35	2	2015-07-29T16:16:00Z	5	4	4	1	0	2	6	4	3	0	0	0	0	0	1	0	6	5
23	36	2	2015-07-29T19:08:05Z	5	5	3	0	0	3	5	5	3	0	0	0	0	0	1	0	6	6
23	37	2	2015-07-30T08:30:06Z	5	5	5	0	0	3	6	6	4	0	0	0	0	0	0	0	7	1
23	38	2	2015-07-30T10:08:00Z	4	4	5	2	0	6	1	2	0	0	3	0	3	0	0	0	7	2
23	39	2	2015-07-30T12:22:00Z	3	4	5	1	1	4	4	4	3	0	0	0	0	0	0	0	7	3
23	40	2	2015-07-30T15:05:00Z	4	5	4	1	1	1	6	6	4	0	0	0	0	0	0	0	7	4
23	41	0	2015-07-30T16:23:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	5
23	42	2	2015-07-30T19:07:00Z	4	4	4	0	0	2	6	6	6	0	0	0	0	0	0	0	7	6
23	43	2	2015-07-31T08:16:02Z	5	6	5	0	0	0	4	5	2	0	1	1	0	4	3	4	8	1
23	44	2	2015-07-31T11:05:00Z	3	4	3	1	0	0	6	5	4	0	0	0	0	0	0	0	8	2
23	45	2	2015-07-31T12:33:00Z	3	0	3	0	0	0	5	4	5	0	0	0	0	0	0	0	8	3
23	46	2	2015-07-31T14:59:00Z	3	4	5	6	0	5	0	0	0	6	0	0	0	0	0	0	8	4
23	47	2	2015-07-31T16:30:00Z	6	4	4	0	0	0	4	6	4	0	0	0	0	0	0	0	8	5
23	48	2	2015-07-31T19:02:00Z	5	5	4	0	0	0	6	6	5	0	0	0	0	0	0	0	8	6
23	49	2	2015-08-01T08:17:06Z	3	4	0	0	0	2	3	4	4	0	0	0	0	0	0	0	9	1
23	50	2	2015-08-01T10:31:00Z	5	5	5	0	0	1	4	5	6	0	0	0	0	0	0	0	9	2
23	51	2	2015-08-01T13:08:00Z	6	5	5	0	0	2	6	6	4	0	0	0	0	0	0	0	9	3
23	52	2	2015-08-01T14:42:05Z	5	4	4	0	0	1	5	5	4	0	0	0	0	0	0	0	9	4
23	53	2	2015-08-01T16:32:00Z	4	5	4	1	0	1	6	6	5	0	0	0	1	0	0	0	9	5
23	54	2	2015-08-01T18:52:00Z	4	3	3	0	0	1	4	5	4	0	0	0	0	0	0	0	9	6
24	1	2	2015-07-17T11:08:01Z	3	6	5	1	0	0	5	3	0	0	0	3	1	2	1	5	1	1
24	2	0	2015-07-17T13:40:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2
24	3	2	2015-07-17T15:28:00Z	6	6	5	0	3	4	5	1	0	4	4	6	6	5	1	1	1	3
24	4	2	2015-07-17T17:39:01Z	5	5	6	1	0	2	4	4	3	2	3	1	2	2	4	5	1	4
24	5	2	2015-07-17T19:18:04Z	3	3	5	5	0	2	0	5	3	1	1	2	2	2	5	5	1	5
24	6	0	2015-07-17T21:08:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	6
24	7	2	2015-07-18T11:08:01Z	4	3	3	4	2	2	2	1	2	1	1	1	3	3	2	2	2	1
24	8	2	2015-07-18T13:18:01Z	3	3	3	3	6	1	2	2	3	1	1	1	4	3	4	4	2	2
24	9	0	2015-07-18T16:05:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3
24	10	0	2015-07-18T18:04:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	4
24	11	2	2015-07-18T19:40:00Z	4	4	3	2	4	2	2	2	3	1	1	0	3	2	2	2	2	5
24	12	0	2015-07-18T22:12:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	6
24	13	0	2015-07-19T11:05:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1
24	14	0	2015-07-19T13:53:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	2
24	15	2	2015-07-19T15:40:04Z	5	5	4	2	4	4	4	5	4	4	1	1	3	1	4	4	3	3
24	16	2	2015-07-19T17:15:00Z	5	5	5	1	3	3	3	4	2	1	1	0	3	0	5	5	3	4
24	17	2	2015-07-19T19:07:00Z	3	3	4	1	4	0	2	3	1	1	2	3	2	1	1	3	3	5
24	18	2	2015-07-19T22:12:00Z	4	4	4	2	2	2	4	4	1	1	2	2	2	3	2	2	3	6
24	19	2	2015-07-20T11:24:01Z	4	3	4	1	1	1	3	2	3	2	2	4	2	2	1	1	4	1
24	20	2	2015-07-20T13:50:01Z	3	3	2	2	6	5	1	1	1	4	2	2	3	2	2	2	4	2
24	21	2	2015-07-20T15:50:01Z	4	4	4	1	1	2	2	2	3	2	1	3	1	1	1	1	4	3
24	22	2	2015-07-20T18:04:01Z	3	2	1	6	5	2	1	1	1	3	2	2	3	3	1	1	4	4
24	23	2	2015-07-20T19:45:01Z	4	4	3	0	1	1	1	1	2	1	2	3	2	3	1	2	4	5
24	24	2	2015-07-20T21:43:00Z	4	5	4	1	3	0	4	3	3	1	2	1	2	3	2	2	4	6
24	25	2	2015-07-21T11:06:01Z	5	3	4	4	2	1	3	2	3	1	1	2	1	3	2	2	5	1
24	26	2	2015-07-21T13:36:01Z	4	4	4	2	3	4	2	2	2	1	1	4	2	2	1	1	5	2
24	27	2	2015-07-21T15:45:00Z	3	4	3	4	4	4	2	2	2	2	3	3	4	3	2	2	5	3
24	28	2	2015-07-21T17:09:00Z	4	4	2	3	4	5	1	2	3	1	1	2	2	2	1	2	5	4
24	29	2	2015-07-21T20:11:00Z	1	3	2	4	5	5	3	2	2	3	1	1	1	1	1	1	5	5
24	30	2	2015-07-21T21:22:00Z	3	1	4	1	2	5	1	2	3	3	2	1	2	3	1	2	5	6
24	31	2	2015-07-22T11:52:01Z	5	4	4	1	3	1	2	2	3	1	3	1	2	2	1	1	6	1
24	32	2	2015-07-22T13:07:00Z	4	3	4	0	2	0	3	2	2	1	1	1	1	1	1	1	6	2
24	33	2	2015-07-22T15:19:00Z	2	3	2	5	5	6	2	1	3	2	2	2	2	1	1	1	6	3
