id	counter	happy	relaxed	sad	angry	stressed	beep	day
112	62	73	70	0	0	0	6	9
112	63	100	85	0	0	0	7	9
112	64	82	87	0	0	0	1	10
112	65	90	92	0	0	0	2	10
112	66	86	80	0	0	0	3	10
112	67	87	100	2	0	0	4	10
112	68	90	100	0	0	0	5	10
112	69	81	100	0	0	0	6	10
112	70	83	88	0	0	0	7	10
112	71	86	85	0	0	0	1	11
112	72	80	74	12	0	20	2	11
112	73	100	100	0	0	0	3	11
112	74	100	100	0	0	0	4	11
112	75	83	65	0	0	5	5	11
112	76	85	85	0	0	0	6	11
112	77	100	100	0	0	0	7	11
112	78	100	84	0	0	0	1	12
112	79	23	26	44	17	0	2	12
112	80	12	16	44	35	83	3	12
112	81	0	0	50	0	12	4	12
112	82	100	78	0	0	0	5	12
112	83	76	73	0	0	0	6	12
112	84	90	80	12	0	0	7	12
112	85	57	71	0	0	0	1	13
112	86	88	78	0	0	0	2	13
112	87	90	82	0	0	0	3	13
112	88	91	100	0	0	0	4	13
112	89	100	100	0	0	0	5	13
112	90	100	100	0	0	0	6	13
112	91	95	80	0	0	0	7	13
112	92	87	86	0	0	0	1	14
112	93	100	82	0	0	0	2	14
112	94	100	89	0	0	0	3	14
112	95	100	90	0	0	0	4	14
112	96	99	72	0	0	0	5	14
112	97	100	100	0	0	0	6	14
112	98	52	70	44	8	0	7	14
113	1	64	14	19	7	68	1	1
113	2	61	53	0	0	58	2	1
113	3	54	30	0	0	64	3	1
113	4	54	32	11	0	58	4	1
113	5	59	25	0	0	71	5	1
113	6	37	21	0	53	71	6	1
113	7	19	17	0	24	75	7	1
113	8	72	26	0	21	66	1	2
113	9	50	24	0	22	78	2	2
113	10	49	42	33	25	75	3	2
113	11	NA	NA	NA	NA	NA	4	2
113	12	69	31	17	0	74	5	2
113	13	54	23	54	59	62	6	2
113	14	21	16	30	70	77	7	2
113	15	75	79	0	0	27	1	3
113	16	34	20	69	26	70	2	3
113	17	84	48	44	18	57	3	3
113	18	65	55	28	24	50	4	3
113	19	40	56	0	0	21	5	3
113	20	72	72	19	24	24	6	3
113	21	69	73	17	0	32	7	3
113	22	73	78	0	2	21	1	4
113	23	NA	NA	NA	NA	NA	2	4
113	24	78	77	15	0	18	3	4
113	25	73	79	0	0	15	4	4
113	26	42	49	39	18	52	5	4
113	27	50	51	51	35	53	6	4
113	28	60	73	18	20	22	7	4
113	29	64	70	22	27	34	1	5
113	30	74	68	0	0	16	2	5
113	31	64	67	0	0	14	3	5
113	32	78	67	21	0	24	4	5
113	33	100	86	0	0	16	5	5
113	34	76	75	0	0	25	6	5
113	35	74	45	0	0	59	7	5
113	36	48	13	0	46	85	1	6
113	37	22	14	21	57	88	2	6
113	38	63	59	0	0	65	3	6
113	39	68	62	17	0	61	4	6
113	40	64	35	20	14	65	5	6
113	41	52	34	1	0	74	6	6
113	42	50	64	0	0	73	7	6
113	43	46	30	0	0	62	1	7
113	44	49	23	0	0	65	2	7
113	45	25	20	0	2	77	3	7
113	46	24	12	0	0	68	4	7
113	47	28	25	4	3	85	5	7
113	48	NA	NA	NA	NA	NA	6	7
113	49	63	47	0	20	75	7	7
113	50	82	65	0	0	19	1	8
113	51	78	73	0	0	0	2	8
113	52	76	74	0	0	21	3	8
113	53	68	70	0	0	19	4	8
113	54	72	0	0	0	20	5	8
113	55	NA	NA	NA	NA	NA	6	8
113	56	63	68	0	0	19	7	8
113	57	70	53	0	1	52	1	9
113	58	48	72	6	0	29	2	9
113	59	67	77	0	0	16	3	9
113	60	39	37	0	0	31	4	9
113	61	NA	NA	NA	NA	NA	5	9
113	62	NA	NA	NA	NA	NA	6	9
113	63	83	100	1	0	26	7	9
113	64	52	67	0	0	18	1	10
113	65	57	86	0	0	16	2	10
113	66	62	86	0	0	15	3	10
113	67	71	84	1	0	12	4	10
113	68	50	42	0	40	47	5	10
113	69	30	40	16	41	26	6	10
113	70	NA	NA	NA	NA	NA	7	10
113	71	75	77	23	0	26	1	11
113	72	69	77	20	0	22	2	11
113	73	80	78	1	0	6	3	11
113	74	80	74	0	0	15	4	11
113	75	NA	NA	NA	NA	NA	5	11
113	76	NA	NA	NA	NA	NA	6	11
113	77	79	81	0	0	12	7	11
113	78	72	81	0	2	16	1	12
113	79	77	83	0	0	17	2	12
113	80	80	74	4	0	22	3	12
113	81	46	63	50	11	40	4	12
113	82	52	35	21	40	43	5	12
113	83	50	38	25	36	46	6	12
113	84	51	67	22	13	43	7	12
113	85	47	66	52	0	15	1	13
113	86	38	51	53	31	51	2	13
113	87	41	63	39	0	24	3	13
113	88	50	62	52	20	47	4	13
113	89	30	66	26	23	25	5	13
113	90	52	63	16	0	22	6	13
113	91	76	75	10	15	14	7	13
113	92	50	61	28	24	27	1	14
113	93	48	52	0	1	35	2	14
113	94	52	73	0	1	27	3	14
113	95	58	62	0	0	20	4	14
113	96	49	65	0	0	25	5	14
113	97	52	25	0	46	62	6	14
113	98	48	52	18	0	38	7	14
115	1	67	86	13	0	36	1	1
115	2	41	66	0	0	19	2	1
115	3	37	37	0	0	14	3	1
115	4	49	62	0	0	33	4	1
115	5	63	69	0	0	24	5	1
115	6	NA	NA	NA	NA	NA	6	1
115	7	NA	NA	NA	NA	NA	7	1
115	8	67	67	10	0	26	1	2
115	9	53	32	0	0	40	2	2
115	10	67	72	0	0	15	3	2
115	11	63	46	0	0	51	4	2
115	12	76	73	0	0	15	5	2
115	13	34	68	13	0	34	6	2
115	14	80	75	0	0	0	7	2
115	15	61	74	0	9	36	1	3
115	16	56	59	30	62	47	2	3
115	17	43	26	45	14	72	3	3
115	18	28	11	47	15	76	4	3
115	19	100	87	0	0	17	5	3
115	20	35	76	0	0	11	6	3
115	21	66	77	14	0	42	7	3
115	22	51	74	15	0	28	1	4
115	23	32	20	53	22	74	2	4
115	24	48	62	0	0	32	3	4
115	25	68	74	20	0	27	4	4
115	26	54	72	6	0	25	5	4
115	27	80	78	9	2	16	6	4
115	28	74	86	0	0	3	7	4
115	29	NA	NA	NA	NA	NA	1	5
115	30	58	86	22	0	16	2	5
115	31	40	64	15	0	56	3	5
115	32	80	46	16	0	55	4	5
115	33	64	37	0	0	25	5	5
115	34	83	84	14	0	0	6	5
115	35	NA	NA	NA	NA	NA	7	5
115	36	46	27	18	0	73	1	6
115	37	48	40	0	0	17	2	6
115	38	14	15	37	23	67	3	6
115	39	62	18	0	13	77	4	6
115	40	6	21	76	0	26	5	6
115	41	9	21	73	0	42	6	6
115	42	78	40	44	16	11	7	6
115	43	NA	NA	NA	NA	NA	1	7
115	44	42	75	15	0	22	2	7
115	45	27	34	28	0	72	3	7
115	46	16	0	69	44	95	4	7
115	47	NA	NA	NA	NA	NA	5	7
115	48	83	74	0	0	21	6	7
115	49	89	92	0	0	0	7	7
115	50	76	88	0	12	32	1	8
115	51	45	68	31	15	38	2	8
115	52	51	56	15	0	33	3	8
115	53	74	77	22	10	13	4	8
115	54	93	63	20	36	16	5	8
115	55	59	74	0	0	21	6	8
115	56	65	82	0	0	36	7	8
115	57	50	15	27	0	76	1	9
115	58	64	80	27	22	39	2	9
115	59	53	39	19	0	59	3	9
115	60	44	34	10	18	37	4	9
115	61	39	84	12	0	9	5	9
115	62	29	58	33	16	54	6	9
115	63	50	57	33	12	22	7	9
115	64	62	67	49	0	20	1	10
115	65	100	82	0	0	14	2	10
115	66	100	100	0	0	0	3	10
115	67	75	62	0	0	22	4	10
115	68	64	80	72	0	43	5	10
115	69	67	56	30	0	63	6	10
115	70	NA	NA	NA	NA	NA	7	10
115	71	NA	NA	NA	NA	NA	1	11
115	72	9	28	79	0	68	2	11
115	73	37	24	76	43	74	3	11
115	74	38	62	46	31	64	4	11
115	75	25	54	58	0	46	5	11
115	76	46	61	31	0	57	6	11
115	77	29	45	13	56	85	7	11
115	78	37	22	22	29	72	1	12
115	79	47	34	30	2	31	2	12
115	80	60	47	45	100	73	3	12
115	81	48	60	11	0	48	4	12
115	82	51	49	1	20	48	5	12
115	83	66	75	11	0	26	6	12
115	84	65	74	16	0	38	7	12
115	85	14	16	72	0	96	1	13
115	86	14	0	80	14	76	2	13
115	87	14	0	83	28	81	3	13
115	88	21	13	51	37	88	4	13
115	89	57	79	17	30	35	5	13
115	90	77	74	15	0	30	6	13
115	91	53	78	0	0	38	7	13
115	92	11	24	57	0	78	1	14
115	93	100	75	0	0	76	2	14
115	94	78	55	7	0	62	3	14
115	95	79	75	21	0	43	4	14
115	96	86	50	25	0	20	5	14
115	97	88	68	18	23	34	6	14
115	98	NA	NA	NA	NA	NA	7	14
116	1	52	68	0	0	0	1	1
116	2	53	49	0	0	0	2	1
116	3	62	68	0	0	0	3	1
116	4	68	76	0	0	0	4	1
116	5	50	55	0	0	0	5	1
116	6	72	99	0	0	0	6	1
116	7	78	100	0	0	0	7	1
116	8	51	52	0	0	0	1	2
116	9	80	60	0	0	0	2	2
116	10	48	55	0	0	0	3	2
116	11	50	48	0	0	0	4	2
116	12	78	74	0	0	0	5	2
116	13	74	77	0	0	0	6	2
116	14	100	83	0	0	0	7	2
116	15	77	56	0	0	0	1	3
116	16	76	71	3	1	4	2	3
116	17	50	73	0	0	0	3	3
116	18	58	49	0	0	0	4	3
116	19	68	78	0	0	0	5	3
116	20	34	76	0	15	0	6	3
116	21	71	100	0	0	0	7	3
116	22	47	62	0	0	0	1	4
116	23	68	72	0	0	0	2	4
116	24	70	79	0	0	0	3	4
116	25	58	0	0	0	0	4	4
116	26	68	85	0	0	0	5	4
116	27	74	78	0	0	0	6	4
116	28	56	58	0	0	0	7	4
116	29	52	53	0	0	0	1	5
116	30	65	67	0	0	0	2	5
116	31	70	62	0	0	0	3	5
116	32	69	78	0	0	0	4	5
116	33	76	71	0	0	0	5	5
116	34	60	72	0	0	0	6	5
116	35	85	86	0	0	0	7	5
116	36	71	71	0	0	0	1	6
116	37	49	74	0	0	0	2	6
116	38	68	48	0	0	0	3	6
116	39	52	52	0	0	0	4	6
116	40	76	83	0	0	0	5	6
116	41	75	76	0	0	0	6	6
116	42	NA	NA	NA	NA	NA	7	6
116	43	58	55	0	0	12	1	7
116	44	58	76	0	0	0	2	7
116	45	62	79	0	0	0	3	7
116	46	73	73	0	0	0	4	7
116	47	NA	NA	NA	NA	NA	5	7
116	48	NA	NA	NA	NA	NA	6	7
116	49	NA	NA	NA	NA	NA	7	7
116	50	78	66	0	0	0	1	8
116	51	48	56	0	0	0	2	8
116	52	61	65	0	0	0	3	8
116	53	22	26	0	29	0	4	8
116	54	57	66	0	0	0	5	8
116	55	62	74	0	0	0	6	8
116	56	69	75	0	0	0	7	8
116	57	72	66	0	0	0	1	9
116	58	64	67	0	0	0	2	9
116	59	76	61	0	0	0	3	9
116	60	63	60	0	0	0	4	9
116	61	42	59	0	0	0	5	9
116	62	74	80	0	0	0	6	9
116	63	76	68	0	0	0	7	9
116	64	62	58	0	0	0	1	10
116	65	NA	NA	NA	NA	NA	2	10
116	66	54	49	0	0	25	3	10
116	67	66	61	0	0	0	4	10
116	68	62	66	0	0	0	5	10
116	69	NA	NA	NA	NA	NA	6	10
116	70	54	65	0	0	0	7	10
116	71	69	76	0	0	0	1	11
116	72	72	68	0	0	0	2	11
116	73	71	72	0	0	0	3	11
116	74	72	65	0	0	0	4	11
116	75	64	69	0	0	0	5	11
116	76	71	66	0	0	0	6	11
116	77	79	75	0	0	0	7	11
116	78	NA	NA	NA	NA	NA	1	12
116	79	74	65	0	0	0	2	12
116	80	77	79	0	0	0	3	12
116	81	51	76	0	0	0	4	12
116	82	80	79	0	0	0	5	12
116	83	67	72	0	0	0	6	12
116	84	61	66	0	0	0	7	12
116	85	63	63	0	0	0	1	13
116	86	61	62	0	0	0	2	13
116	87	62	44	0	0	23	3	13
116	88	NA	NA	NA	NA	NA	4	13
116	89	75	69	0	0	0	5	13
116	90	72	70	0	0	0	6	13
116	91	74	74	0	0	0	7	13
116	92	53	62	0	0	0	1	14
116	93	60	61	0	0	0	2	14
116	94	63	71	0	0	0	3	14
116	95	56	57	0	0	0	4	14
116	96	48	78	0	0	0	5	14
116	97	70	62	0	0	0	6	14
116	98	64	70	0	0	0	7	14
117	1	60	67	0	0	0	1	1
117	2	89	79	0	0	0	2	1
117	3	52	61	0	0	10	3	1
117	4	37	40	64	5	53	4	1
117	5	11	50	79	14	41	5	1
117	6	55	73	40	0	34	6	1
117	7	78	72	0	13	12	7	1
117	8	58	65	3	0	15	1	2
117	9	73	75	6	3	24	2	2
117	10	46	77	28	2	7	3	2
117	11	67	67	3	8	0	4	2
117	12	47	33	14	0	54	5	2
117	13	NA	NA	NA	NA	NA	6	2
117	14	80	100	0	0	0	7	2
117	15	25	22	22	57	26	1	3
117	16	35	20	14	61	52	2	3
117	17	22	52	18	8	37	3	3
117	18	8	58	0	34	16	4	3
117	19	20	32	36	71	75	5	3
117	20	54	46	20	40	22	6	3
117	21	23	57	16	2	1	7	3
117	22	32	52	17	12	15	1	4
117	23	40	69	5	7	7	2	4
117	24	88	76	8	10	11	3	4
117	25	33	64	24	31	10	4	4
117	26	19	39	56	44	72	5	4
117	27	49	17	0	0	47	6	4
117	28	49	20	12	10	14	7	4
117	29	70	52	10	11	15	1	5
117	30	11	15	16	70	61	2	5
117	31	41	11	6	12	12	3	5
117	32	45	9	8	0	70	4	5
117	33	60	77	9	4	6	5	5
117	34	50	60	0	7	4	6	5
117	35	76	86	0	0	0	7	5
117	36	40	55	14	21	8	1	6
117	37	39	41	0	14	17	2	6
117	38	51	58	0	0	0	3	6
117	39	48	67	0	0	0	4	6
117	40	54	31	9	8	21	5	6
117	41	47	29	0	0	4	6	6
117	42	52	52	0	0	73	7	6
117	43	61	48	8	14	34	1	7
117	44	57	79	11	12	30	2	7
117	45	27	87	0	54	7	3	7
117	46	34	24	2	19	37	4	7
117	47	59	70	0	0	13	5	7
117	48	34	64	4	7	8	6	7
117	49	57	67	2	0	47	7	7
117	50	44	30	5	0	21	1	8
117	51	37	39	0	0	21	2	8
117	52	50	58	0	0	4	3	8
117	53	32	44	0	0	42	4	8
117	54	20	32	0	21	58	5	8
117	55	43	18	1	0	50	6	8
117	56	73	65	0	0	0	7	8
117	57	24	26	0	13	15	1	9
117	58	69	68	2	0	2	2	9
117	59	82	80	0	0	11	3	9
117	60	22	8	15	0	41	4	9
117	61	66	71	0	0	0	5	9
117	62	67	86	2	0	0	6	9
117	63	66	1	0	0	0	7	9
117	64	4	15	6	56	37	1	10
117	65	NA	NA	NA	NA	NA	2	10
117	66	58	72	11	28	3	3	10
117	67	28	47	6	13	53	4	10
117	68	54	73	0	0	0	5	10
117	69	64	20	2	0	3	6	10
117	70	NA	NA	NA	NA	NA	7	10
117	71	40	61	21	28	21	1	11
117	72	31	68	0	2	7	2	11
117	73	13	40	90	31	14	3	11
117	74	18	59	46	60	4	4	11
117	75	33	24	11	3	72	5	11
117	76	47	77	16	0	21	6	11
117	77	60	0	0	0	4	7	11
117	78	31	71	5	26	0	1	12
117	79	42	18	68	0	16	2	12
117	80	NA	NA	NA	NA	NA	3	12
117	81	42	38	1	0	54	4	12
117	82	38	79	9	0	14	5	12
117	83	NA	NA	NA	NA	NA	6	12
117	84	54	86	8	23	6	7	12
117	85	39	58	0	0	37	1	13
117	86	52	82	0	0	75	2	13
117	87	27	28	69	73	26	3	13
117	88	NA	NA	NA	NA	NA	4	13
117	89	NA	NA	NA	NA	NA	5	13
117	90	15	20	72	82	65	6	13
117	91	42	81	11	9	49	7	13
117	92	18	72	63	8	37	1	14
117	93	41	31	60	2	29	2	14
117	94	6	5	70	49	57	3	14
117	95	41	27	39	0	46	4	14
117	96	43	25	32	10	80	5	14
117	97	37	41	0	57	28	6	14
117	98	24	19	87	12	70	7	14
118	1	80	74	7	0	9	1	1
118	2	73	74	11	20	22	2	1
118	3	80	80	2	0	0	3	1
118	4	71	5	0	6	37	4	1
118	5	100	100	0	0	0	5	1
118	6	100	100	0	0	11	6	1
118	7	18	17	14	76	74	7	1
118	8	100	89	5	9	8	1	2
118	9	100	100	0	0	0	2	2
118	10	NA	NA	NA	NA	NA	3	2
118	11	100	100	0	0	0	4	2
118	12	96	100	0	0	0	5	2
118	13	0	100	0	0	2	6	2
118	14	100	100	0	0	5	7	2
118	15	82	95	0	0	8	1	3
118	16	82	100	0	8	13	2	3
118	17	96	100	12	14	11	3	3
118	18	100	100	0	0	0	4	3
118	19	100	100	11	10	5	5	3
118	20	100	100	0	3	0	6	3
118	21	100	91	0	0	6	7	3
118	22	100	100	0	4	19	1	4
118	23	96	89	0	0	0	2	4
118	24	100	100	0	0	2	3	4
118	25	100	0	0	0	0	4	4
118	26	100	100	0	0	0	5	4
118	27	100	86	0	0	11	6	4
118	28	100	100	0	0	0	7	4
118	29	63	100	20	6	15	1	5
118	30	63	77	0	0	24	2	5
118	31	72	100	5	0	13	3	5
118	32	87	72	0	0	43	4	5
118	33	14	22	0	0	84	5	5
118	34	78	80	4	27	0	6	5
118	35	95	97	0	20	0	7	5
118	36	42	69	36	40	33	1	6
118	37	14	90	0	0	60	2	6
118	38	36	0	0	73	18	3	6
118	39	100	100	0	0	4	4	6
118	40	47	100	0	0	0	5	6
118	41	92	93	0	0	0	6	6
118	42	100	0	0	1	0	7	6
118	43	NA	NA	NA	NA	NA	1	7
118	44	100	100	0	0	0	2	7
118	45	100	100	0	0	0	3	7
118	46	83	0	0	0	0	4	7
118	47	74	10	0	0	72	5	7
118	48	57	22	0	27	77	6	7
118	49	33	16	32	46	89	7	7
118	50	NA	NA	NA	NA	NA	1	8
118	51	98	88	39	40	76	2	8
118	52	100	100	9	3	10	3	8
118	53	NA	NA	NA	NA	NA	4	8
118	54	100	100	2	0	0	5	8
118	55	89	2	25	11	0	6	8
118	56	95	100	0	0	0	7	8
118	57	NA	NA	NA	NA	NA	1	9
118	58	100	87	34	0	28	2	9
118	59	100	100	0	0	47	3	9
118	60	98	55	12	19	19	4	9
118	61	100	100	0	0	0	5	9
118	62	100	100	0	0	0	6	9
118	63	100	100	0	0	0	7	9
118	64	100	100	0	0	0	1	10
118	65	100	100	0	0	4	2	10
118	66	100	2	0	0	0	3	10
118	67	100	100	0	0	0	4	10
118	68	100	100	0	0	0	5	10
118	69	91	100	6	0	40	6	10
118	70	NA	NA	NA	NA	NA	7	10
118	71	NA	NA	NA	NA	NA	1	11
118	72	100	100	10	0	0	2	11
118	73	100	100	0	0	0	3	11
118	74	100	81	22	26	45	4	11
118	75	84	91	7	16	0	5	11
118	76	100	88	0	16	0	6	11
118	77	100	98	0	7	9	7	11
118	78	100	100	0	0	0	1	12
118	79	100	99	2	4	0	2	12
118	80	83	94	0	7	0	3	12
118	81	100	100	0	0	0	4	12
118	82	75	54	0	28	39	5	12
118	83	91	92	0	0	0	6	12
118	84	100	0	0	0	0	7	12
118	85	90	89	0	0	0	1	13
118	86	0	0	0	0	2	2	13
118	87	61	75	29	35	23	3	13
118	88	100	94	0	0	0	4	13
118	89	90	89	0	18	9	5	13
118	90	93	95	8	18	11	6	13
118	91	99	82	0	30	0	7	13
118	92	100	99	0	0	0	1	14
118	93	100	92	0	0	7	2	14
118	94	100	100	0	8	0	3	14
118	95	100	100	0	0	18	4	14
118	96	100	95	5	0	0	5	14
118	97	100	100	0	0	0	6	14
118	98	100	0	100	0	4	7	14
121	1	35	31	54	44	61	1	1
121	2	33	33	55	28	61	2	1
121	3	NA	NA	NA	NA	NA	3	1
121	4	54	58	25	14	29	4	1
121	5	61	32	23	0	49	5	1
121	6	74	72	0	0	21	6	1
121	7	62	77	17	5	33	7	1
121	8	50	57	18	24	41	1	2
121	9	49	43	49	33	46	2	2
121	10	68	61	24	10	50	3	2
121	11	22	27	53	64	74	4	2
121	12	33	46	50	59	68	5	2
121	13	41	52	30	27	63	6	2
121	14	71	66	32	55	74	7	2
121	15	5	51	29	18	45	1	3
121	16	60	62	30	14	24	2	3
121	17	51	52	16	36	68	3	3
121	18	52	63	0	0	0	4	3
121	19	NA	NA	NA	NA	NA	5	3
121	20	48	59	8	2	46	6	3
121	21	56	71	2	10	46	7	3
121	22	38	57	13	22	42	1	4
121	23	56	66	17	10	18	2	4
121	24	NA	NA	NA	NA	NA	3	4
121	25	32	13	10	13	85	4	4
121	26	91	85	28	0	35	5	4
121	27	NA	NA	NA	NA	NA	6	4
121	28	NA	NA	NA	NA	NA	7	4
121	29	NA	NA	NA	NA	NA	1	5
121	30	60	74	14	15	14	2	5
121	31	75	74	4	19	28	3	5
121	32	70	66	9	13	53	4	5
121	33	69	70	14	18	46	5	5
121	34	6	5	24	6	80	6	5
121	35	65	64	20	10	54	7	5
121	36	51	46	12	11	65	1	6
121	37	64	71	22	18	72	2	6
121	38	73	62	13	17	16	3	6
121	39	66	57	10	8	48	4	6
121	40	78	78	13	16	19	5	6
121	41	NA	NA	NA	NA	NA	6	6
121	42	48	56	9	6	45	7	6
121	43	43	25	18	47	66	1	7
121	44	63	63	3	15	33	2	7
121	45	31	18	50	20	73	3	7
121	46	35	27	8	11	81	4	7
121	47	54	58	0	3	70	5	7
121	48	74	58	4	10	59	6	7
121	49	68	67	6	6	47	7	7
121	50	48	33	13	19	68	1	8
121	51	51	44	13	6	55	2	8
121	52	14	28	18	10	71	3	8
121	53	64	51	5	6	40	4	8
121	54	52	52	24	6	77	5	8
121	55	92	91	12	16	3	6	8
121	56	68	15	6	20	80	7	8
121	57	47	18	5	10	50	1	9
121	58	51	57	3	13	67	2	9
121	59	64	52	8	6	51	3	9
121	60	60	63	0	24	54	4	9
121	61	NA	NA	NA	NA	NA	5	9
121	62	73	46	10	10	74	6	9
121	63	53	29	6	12	76	7	9
121	64	63	58	6	14	69	1	10
121	65	50	11	0	9	66	2	10
121	66	74	50	2	1	62	3	10
121	67	64	40	10	12	52	4	10
121	68	54	32	1	40	66	5	10
121	69	40	79	13	26	28	6	10
121	70	NA	NA	NA	NA	NA	7	10
121	71	57	33	7	17	60	1	11
121	72	67	61	9	14	47	2	11
121	73	68	39	6	4	55	3	11
121	74	49	44	0	24	71	4	11
121	75	48	13	0	52	63	5	11
121	76	54	53	0	5	43	6	11
121	77	24	0	0	81	100	7	11
121	78	46	31	0	10	58	1	12
121	79	55	46	4	10	58	2	12
121	80	57	51	2	15	61	3	12
121	81	17	20	22	42	72	4	12
121	82	46	49	14	48	74	5	12
121	83	42	33	12	39	72	6	12
121	84	42	30	34	11	63	7	12
121	85	56	61	0	33	64	1	13
121	86	60	65	0	0	63	2	13
121	87	60	63	0	0	42	3	13
121	88	70	52	0	0	64	4	13
121	89	60	29	0	48	62	5	13
121	90	NA	NA	NA	NA	NA	6	13
121	91	67	78	0	0	31	7	13
121	92	65	43	0	0	64	1	14
121	93	68	64	0	0	68	2	14
121	94	42	24	0	32	65	3	14
121	95	53	59	0	6	57	4	14
121	96	60	50	3	20	66	5	14
121	97	52	33	13	30	64	6	14
121	98	71	72	0	0	31	7	14
122	1	20	31	0	16	46	1	1
122	2	20	24	22	12	34	2	1
122	3	NA	NA	NA	NA	NA	3	1
122	4	14	19	13	9	58	4	1
122	5	16	21	0	40	0	5	1
122	6	66	72	7	0	16	6	1
122	7	80	79	0	0	12	7	1
122	8	NA	NA	NA	NA	NA	1	2
122	9	70	79	8	10	22	2	2
122	10	70	76	1	0	8	3	2
122	11	30	0	14	2	59	4	2
122	12	0	31	0	54	52	5	2
122	13	50	70	2	1	45	6	2
122	14	12	1	50	86	22	7	2
122	15	14	18	12	3	76	1	3
122	16	65	71	14	27	12	2	3
122	17	17	78	11	7	70	3	3
122	18	11	25	18	19	14	4	3
122	19	22	13	2	44	51	5	3
122	20	43	54	5	3	5	6	3
122	21	38	15	2	64	48	7	3
122	22	NA	NA	NA	NA	NA	1	4
122	23	NA	NA	NA	NA	NA	2	4
122	24	NA	NA	NA	NA	NA	3	4
122	25	NA	NA	NA	NA	NA	4	4
122	26	15	25	20	83	60	5	4
122	27	15	34	10	12	11	6	4
122	28	18	16	4	49	51	7	4
122	29	36	37	19	30	29	1	5
122	30	47	34	22	13	22	2	5
122	31	53	45	24	14	24	3	5
122	32	48	58	27	27	19	4	5
122	33	NA	NA	NA	NA	NA	5	5
122	34	57	61	11	16	16	6	5
122	35	40	82	1	4	4	7	5
122	36	26	36	28	32	37	1	6
122	37	26	44	15	16	19	2	6
122	38	55	74	12	42	12	3	6
122	39	46	85	9	10	11	4	6
122	40	38	62	10	43	11	5	6
122	41	64	50	23	6	6	6	6
122	42	69	24	20	12	34	7	6
122	43	31	45	32	23	24	1	7
122	44	41	19	7	14	41	2	7
122	45	31	14	0	59	54	3	7
122	46	NA	NA	NA	NA	NA	4	7
122	47	NA	NA	NA	NA	NA	5	7
122	48	11	9	11	52	74	6	7
122	49	15	49	9	11	24	7	7
122	50	NA	NA	NA	NA	NA	1	8
122	51	64	48	8	25	6	2	8
122	52	40	53	12	8	23	3	8
122	53	31	28	7	14	38	4	8
122	54	14	18	12	7	28	5	8
122	55	53	44	11	6	81	6	8
122	56	NA	NA	NA	NA	NA	7	8
122	57	NA	NA	NA	NA	NA	1	9
122	58	63	37	14	12	13	2	9
122	59	38	31	16	48	66	3	9
122	60	64	61	16	26	74	4	9
122	61	NA	NA	NA	NA	NA	5	9
122	62	60	26	6	23	62	6	9
122	63	NA	NA	NA	NA	NA	7	9
122	64	NA	NA	NA	NA	NA	1	10
122	65	67	27	14	13	65	2	10
122	66	7	33	11	33	71	3	10
122	67	35	10	6	16	54	4	10
122	68	NA	NA	NA	NA	NA	5	10
122	69	67	54	14	15	18	6	10
122	70	NA	NA	NA	NA	NA	7	10
122	71	NA	NA	NA	NA	NA	1	11
122	72	78	62	18	58	63	2	11
122	73	NA	NA	NA	NA	NA	3	11
122	74	NA	NA	NA	NA	NA	4	11
122	75	58	21	15	10	46	5	11
122	76	60	55	23	16	44	6	11
122	77	NA	NA	NA	NA	NA	7	11
122	78	NA	NA	NA	NA	NA	1	12
122	79	NA	NA	NA	NA	NA	2	12
122	80	NA	NA	NA	NA	NA	3	12
122	81	NA	NA	NA	NA	NA	4	12
122	82	NA	NA	NA	NA	NA	5	12
122	83	NA	NA	NA	NA	NA	6	12
122	84	NA	NA	NA	NA	NA	7	12
122	85	NA	NA	NA	NA	NA	1	13
122	86	NA	NA	NA	NA	NA	2	13
122	87	18	45	50	18	59	3	13
122	88	61	28	8	11	49	4	13
122	89	NA	NA	NA	NA	NA	5	13
122	90	NA	NA	NA	NA	NA	6	13
122	91	NA	NA	NA	NA	NA	7	13
122	92	59	38	48	55	61	1	14
122	93	19	24	18	18	53	2	14
122	94	48	24	16	18	35	3	14
122	95	NA	NA	NA	NA	NA	4	14
122	96	24	13	12	44	58	5	14
122	97	16	21	4	57	53	6	14
122	98	NA	NA	NA	NA	NA	7	14
123	1	0	40	0	0	30	1	1
123	2	52	42	19	28	72	2	1
123	3	22	21	38	65	74	3	1
123	4	36	18	41	44	50	4	1
123	5	49	13	42	44	47	5	1
123	6	64	53	6	12	37	6	1
123	7	58	79	8	13	14	7	1
123	8	68	54	12	9	24	1	2
123	9	55	52	10	6	63	2	2
123	10	48	53	39	8	35	3	2
123	11	43	52	1	3	16	4	2
123	12	54	48	6	11	19	5	2
123	13	64	58	0	0	12	6	2
123	14	52	52	23	30	26	7	2
123	15	57	60	29	9	34	1	3
123	16	68	54	9	14	56	2	3
123	17	65	48	8	5	30	3	3
123	18	44	42	11	20	40	4	3
123	19	54	49	8	10	23	5	3
123	20	46	72	6	8	22	6	3
123	21	90	65	2	4	6	7	3
123	22	61	49	6	1	11	1	4
123	23	63	69	0	0	22	2	4
123	24	33	12	6	0	58	3	4
123	25	58	62	0	8	33	4	4
123	26	85	35	0	0	48	5	4
123	27	78	72	0	0	0	6	4
123	28	NA	NA	NA	NA	NA	7	4
123	29	14	25	11	40	74	1	5
