id	pt_num	day	beep	counter	timestamp	date	dyad	afraid	ashamed	distressed	guilty	hostile	irritable	jittery	nervous	scared	upset	frightened	shaky	angry	scornful	disgusted	loathing	sad	blue	downhearted	alone	lonely	active	alert	attentive	determined	enthusiastic	excited	inspired	interested	proud	strong
80200	8020	13	1	140	28633	350	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	6	6	6	7	6	5	6	5
80200	8020	13	2	141	28634	350	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	5	5	5	5	5	5	7	6	6	5
80200	8020	13	3	142	28665	350	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	3	3
80200	8020	13	4	143	28667	350	1	3	3	4	3	3	3	3	3	4	3	4	3	3	4	3	NA	4	3	4	3	4	3	4	3	4	NA	4	5	5	NA	5
80200	8020	13	5	144	28684	350	1	3	3	3	4	4	3	3	3	3	3	3	3	4	3	3	3	4	3	3	3	3	4	3	3	3	NA	3	3	3	3	4
80200	8020	13	6	145	28692	350	1	3	3	3	NA	3	3	3	4	3	NA	3	3	3	NA	3	3	3	3	3	3	3	4	3	3	4	3	7	5	3	5	5
80200	8020	14	1	147	28805	354	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	6	5	5	5	6	5	6	6
80200	8020	14	2	148	28808	354	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	3	3	5	5	5	3	5	5	5	5	5	5
80200	8020	14	3	149	28817	354	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	3	3	5	3	6	5	6	5	5	6	5	5
80200	8020	14	4	150	28818	354	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	5	5	5	5	5	5	5	5
80200	8020	14	5	151	28820	354	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	3	3	4	5	5	4	4	5	4	5	4	5
80200	8020	14	6	152	28835	354	1	3	3	3	3	3	4	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	4	5	4	3	5	5	3	4	5	4
80200	8020	14	7	153	28838	354	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	3	3	5	5	6	5	5	5	5	5	5	6
80200	8020	14	8	154	28846	354	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	4	4	3	3	5	3	4	5
80200	8020	14	9	155	28851	354	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	3	4	4	5	5	5	5
80200	8020	14	10	156	28861	354	1	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	6	5	6	6	6	6	6	5
80200	8020	14	11	157	28868	354	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	3	3	4	3	5	5	5	5	6	6	5	5
80200	8020	15	1	159	26	358	1	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	6	5	5	5	5	5
80200	8020	15	2	160	35	358	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	4	3	3	4	5	5	5	5
80200	8020	15	3	161	36	358	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3
80200	8020	15	4	162	38	358	1	3	3	3	3	3	4	3	3	3	3	3	3	4	3	3	3	3	3	3	3	NA	3	3	4	4	3	3	3	4	5	4
80200	8020	15	5	163	62	358	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	5	5	5	5	5	5	5	5	3
80200	8020	15	6	164	64	358	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	5	5	5	5	5	5	5	5	5	5
80200	8020	15	7	165	67	358	1	3	3	3	3	3	3	3	3	3	4	3	3	4	3	3	3	3	3	3	3	3	3	3	4	3	5	3	5	3	3	5
80200	8020	15	8	166	88	358	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	5	5	3	5	5	5	5	6	5
80200	8020	15	9	167	91	358	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	5	5	3	6	5	5	5	5	5
80200	8020	16	1	169	176	362	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	4	5	5	4	5	5	5
80200	8020	16	2	170	182	362	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	4	3	5	5	5	5	5	5	NA	5
80200	8020	16	3	171	196	362	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	5	5	5	5	5	6	5	5
80200	8020	16	4	172	201	362	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	4	4	5	4	4	5	4	4	5	5
80200	8020	16	5	173	208	362	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	4	5	5	5	5	5
80200	8020	16	6	174	209	362	1	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
80200	8020	16	7	175	226	362	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	3	3	3	4	4	3	4
80200	8020	16	8	176	241	362	1	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	5	4	5	4	5	5
80200	8020	16	9	177	247	362	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	4	3	4	4	4	5	4	5	5	5
80200	8020	17	1	179	332	366	1	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	5	4	4	4	4	3	5	3
80200	8020	17	2	180	341	366	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	3	3	4	4	5
80200	8020	17	3	181	342	366	1	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	5	5	6	3	5	5	4	6	5	5
80200	8020	17	4	182	358	366	1	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
80200	8020	17	5	183	361	366	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	5	3	4	4	NA	4	3	4
80200	8020	17	6	184	363	366	1	3	3	3	NA	3	3	3	3	NA	3	3	3	3	3	3	3	3	NA	3	3	3	4	3	3	4	5	4	4	5	5	NA
80200	8020	17	7	185	381	366	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	5	4	5	4	4	5	4	4
80200	8020	17	8	186	382	366	1	3	3	4	NA	4	NA	3	3	3	5	3	3	4	3	3	3	3	3	4	3	3	4	4	4	4	3	3	3	4	3	4
80200	8020	17	9	187	403	366	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	4	3	5	5	4	4	5	5	5
80200	8020	17	10	188	406	366	1	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	4	4	4	4	3	3	4	5
80200	8020	18	1	190	513	370	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	4	4	5	4	5	5	5
80200	8020	18	2	191	516	370	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	5	NA	5	5	5	5	5	3	5	5
80200	8020	18	3	192	533	370	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	5	5	5	5	5	5	5	5
80200	8020	18	4	193	535	370	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	5	5	5	3	4	5	5	5	5	5
80200	8020	18	5	194	556	370	1	3	3	3	3	3	4	3	3	3	4	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	3	3	3	4	3	3	3
80200	8020	18	6	195	557	370	1	3	3	3	3	3	3	3	3	3	NA	3	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
80200	8020	18	7	196	558	370	1	3	3	3	3	3	5	3	3	3	4	3	3	4	3	3	3	3	3	3	3	3	3	3	4	3	4	4	3	4	5	4
80200	8020	18	8	197	566	370	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	5	5	5	5	5	5	5	5	6
80200	8020	18	9	198	567	370	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	5	4	4	5	5	5	5	5	5	5
80200	8020	18	10	199	582	370	1	3	3	5	3	5	6	3	3	3	6	3	3	6	3	3	3	3	3	3	3	3	3	4	4	3	3	3	3	3	3	4
80200	8020	18	11	200	591	370	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	4	5	5	5	4	5	5	5
80200	8020	19	1	202	723	374	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	5	5	5	6	3	6	6	6
80200	8020	19	2	203	726	374	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	5	5	5	6	6	6	6	6	6	5
80200	8020	19	3	204	727	374	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	5	5	5	5	5	5	5	5	5	5
80200	8020	19	4	205	733	374	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
80200	8020	19	5	206	735	374	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
80200	8020	19	6	207	743	374	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	6	5	5	6	5	6	5	5
80200	8020	19	7	208	751	374	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	4	4	5	4	3	4	4	4	4	4
80200	8020	19	8	209	753	374	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	5	5	4	5	4	5
80200	8020	19	9	210	755	374	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	5	6	6	6	6	6	6	5	6	6
80200	8020	19	10	211	756	374	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	7	5	6	6	6	5	5	6	6	6
80200	8020	20	1	213	864	378	1	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	3	3	3	3	6	5	5	NA	5	6	5	6	6	5
80200	8020	20	2	214	866	378	1	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	3	5	5	5	4	5	5	4	5	5	5
80200	8020	20	3	215	875	378	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	6	6	6	5	6
80200	8020	20	4	216	876	378	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	3	6	6	6	6	5	5	5	6	6	6
80200	8020	20	5	217	896	378	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	5	3	4	3	3	4	4
80200	8020	20	6	218	900	378	1	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	6	6	6	6	6	6	6	5
80200	8020	20	7	219	902	378	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	6	6	5	5	5	5
80200	8020	21	1	221	985	382	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	5	6	6	5	3
80200	8020	21	2	222	986	382	1	3	3	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	5	5	5	5	6	6	5	5
80200	8020	21	3	223	1004	382	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	6	5	4	5	6	6	5	5
80200	8020	21	4	224	1007	382	1	3	3	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	6	5	6	6	5	5	5	5
80200	8020	21	5	225	1016	382	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	5	5	5	5	3	3	5	5
80200	8020	21	6	226	1019	382	1	3	3	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	5	5	5	5	5
80200	8020	21	7	227	1021	382	1	3	3	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	5	5	5	5	5	5
80200	8020	21	8	228	1024	382	1	3	3	3	3	3	3	3	3	3	5	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	3	3	3	3	3	3
80200	8020	21	9	229	1029	382	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	5	5	5	5	5	5	5	5
80200	8020	21	10	230	1035	382	1	3	3	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	5	4
80200	8020	21	11	231	1036	382	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	4	5	4	4	4	4	5	4
80200	8020	21	12	232	1043	382	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	5	4	5	5	5	4	5	5
80200	8020	21	13	233	1045	382	1	3	3	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	5	5	5	5	4
80201	8020	1	1	1	26350	302	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	4	4	4	3	4	3	5
80201	8020	1	2	2	26351	302	2	3	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	5	3	5	4	3	5	4	5
80201	8020	1	3	3	26355	302	2	3	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	5	5	5	5	4	6	5	5
80201	8020	1	4	4	26356	302	2	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	5	6	5	5	5	5
80201	8020	1	5	5	26367	302	2	3	4	5	4	3	6	3	3	3	6	3	3	6	3	4	3	3	3	4	3	3	4	4	4	3	3	3	3	3	3	4
80201	8020	1	6	6	26368	302	2	3	4	5	4	NA	6	3	3	3	6	3	3	6	3	4	3	3	3	5	3	3	4	4	4	5	3	3	3	5	3	4
80201	8020	1	7	7	26381	302	2	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	5	5	5	5	4	4	5	5
80201	8020	1	8	8	26383	302	2	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	5	3	3	3	3	3	3	3	3	3	3
80201	8020	1	9	9	26384	302	2	3	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	6	5	5	5	4	5
80201	8020	1	10	10	26385	302	2	3	3	4	4	NA	5	3	3	3	5	3	3	5	4	4	3	4	3	4	3	3	3	5	4	4	3	3	3	4	3	3
80201	8020	1	11	11	26394	302	2	3	4	4	4	3	5	3	3	3	5	3	3	5	3	4	3	4	4	4	3	4	3	3	3	3	3	3	3	4	3	3
80201	8020	1	12	12	26405	302	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	6	6	6	5	6	6	6	6
80201	8020	2	1	14	26545	306	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	5	5	4	5	3	5
80201	8020	2	2	15	26552	306	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	5	4	5	5	5	5	4	5
80201	8020	2	3	16	26553	306	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	5	5	5	5	5	5	5	6	5	5
80201	8020	2	4	17	26564	306	2	3	3	5	3	3	6	3	3	3	6	3	3	3	3	5	3	3	3	3	3	3	5	6	5	5	3	3	3	4	4	4
80201	8020	2	5	18	26566	306	2	3	5	5	5	3	6	3	3	3	6	3	3	6	3	5	3	3	3	NA	3	NA	4	5	6	5	3	3	3	5	3	4
80201	8020	2	6	19	26575	306	2	3	3	4	3	3	4	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	6	5	5	3	4	5	4	5	5	4
80201	8020	2	7	20	26579	306	2	3	5	4	5	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3
80201	8020	2	8	21	26585	306	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
80201	8020	2	9	22	26589	306	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	6	6	6	5	6	6	6	6	5	6
80201	8020	2	10	23	26600	306	2	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
80201	8020	3	1	25	26744	310	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	6	5	6	5	5	6	6	6
80201	8020	3	2	26	26753	310	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	3	3	3	3	3	4
80201	8020	3	3	27	26754	310	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	4	NA	5	5	6	6	4
80201	8020	3	4	28	26770	310	2	3	3	4	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	6	6	5	5	3	6	5	6
80201	8020	3	5	29	26775	310	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	7	7	7	6	6	5	6	5	6
80201	8020	3	6	30	26776	310	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	6	6	NA	6	6	6	6	6
80201	8020	3	7	31	26779	310	2	3	5	4	5	3	6	3	3	3	5	3	3	6	3	4	3	4	5	5	3	3	3	3	3	3	3	3	3	3	3	3
80201	8020	3	8	32	26787	310	2	3	3	3	5	3	4	3	4	3	3	3	3	3	3	3	3	3	5	3	3	3	4	4	4	4	3	3	3	4	3	3
80201	8020	3	9	33	26794	310	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	6	6	NA	6	5	6	5	6
80201	8020	3	10	34	26795	310	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	6	3	NA	3	5	5	3	3
80201	8020	3	11	35	26807	310	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	7	7	6	6	6	6	5	6	7	6
80201	8020	3	12	36	26808	310	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	6	7	NA	6	6	6	7	7
80201	8020	4	1	38	26914	314	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	6	5	3	4	3	5	3	3
80201	8020	4	2	39	26925	314	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	6	6	6	6	5	6	6	6
80201	8020	4	3	40	26926	314	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	NA	6	6	6	6	5	6	6	5
80201	8020	4	4	41	26934	314	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	NA	6	3	5	5	5	6	6	6
80201	8020	4	5	42	26940	314	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	NA	5	5	5	3	3	5	3	3
80201	8020	4	6	43	26941	314	2	3	6	5	6	5	5	3	3	3	6	3	3	3	3	5	3	5	3	5	3	3	3	3	3	3	3	3	3	3	3	3
80201	8020	4	7	44	26952	314	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	6	5	5	5	3	6	3	5
80201	8020	4	8	45	26953	314	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	NA	6	5	5	6	3	5	3	5
80201	8020	4	9	46	26960	314	2	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	5	5	3	3	3	3	3	3	3
80201	8020	4	10	47	26966	314	2	3	3	5	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	3	3	5	5	5	5	NA	3	3	3	3	4
80201	8020	4	11	48	26971	314	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	5	3	3	3	3	5	3	3
80201	8020	4	12	49	26980	314	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
80201	8020	5	1	51	27085	318	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	6	4	4	3	6	5	6
80201	8020	5	2	52	27086	318	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	NA	6	5	4	4	6	5	6
80201	8020	5	3	53	27101	318	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	6	6	5	5	3	6	4	6
80201	8020	5	4	54	27102	318	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	NA	5	6	6	3	6	5	3
80201	8020	5	5	55	27112	318	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	NA	5	6	5	3	5	3	5
80201	8020	5	6	56	27121	318	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	6	5	3	6	3	5	4	3
80201	8020	5	7	57	27122	318	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	NA	5	5	5	3	5	3	5
80201	8020	5	8	58	27132	318	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	NA	3	6	5	3	6	6	5
80201	8020	5	9	59	27137	318	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	3	3	3	3	3	3
80201	8020	5	10	60	27155	318	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	NA	4	5	5	3	6	5	5
80201	8020	5	11	61	27159	318	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	6	5	5	5	3	6	3	6
80201	8020	6	1	63	27302	322	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	6	5	3	5	3	5	NA	3
80201	8020	6	2	64	27309	322	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	6	6	6	3	4	3	3	6	3	5
80201	8020	6	3	65	27310	322	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	6	3	3	3	3	6	NA	3
80201	8020	6	4	66	27323	322	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
80201	8020	6	5	67	27324	322	2	3	3	3	6	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	3	3	3	3	3	6	3	3
80201	8020	6	6	68	27325	322	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	3	6	6	3	6	NA	5
80201	8020	6	7	69	27335	322	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	3	3	3	3	5	NA	3
80201	8020	6	8	70	27342	322	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	5	3	3	3	3	6	3	6
80201	8020	6	9	71	27343	322	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	6	3	3	3	5	6	NA	5
80201	8020	6	10	72	27345	322	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	6	3	6	5	5	6	NA	3
80201	8020	6	11	73	27357	322	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	7	6	5	5	5	6	NA	5
80201	8020	7	1	75	27490	326	2	3	3	3	3	3	3	3	3	3	5	3	3	3	3	5	3	3	3	3	3	3	3	6	6	5	3	3	3	6	3	5
80201	8020	7	2	76	27491	326	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	6	6	5	5	5	3	6	3	3
80201	8020	7	3	77	27519	326	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	5	6	5	3	6	3	3
80201	8020	7	4	78	27520	326	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	6	3	5	5	3	6	3	3
80201	8020	7	5	79	27529	326	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	6	6	6	5	6	3	6	3	3
80201	8020	7	6	80	27533	326	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	4	3	3	3	6	3	3
80201	8020	7	7	81	27534	326	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	3	6	3	5	3	3	6	3	3
80201	8020	7	8	82	27535	326	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
80201	8020	7	9	83	27544	326	2	3	3	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	5	5	5	3	3	3	3	3	3
80201	8020	7	10	84	27545	326	2	3	3	4	5	3	3	3	5	3	3	3	3	3	3	3	3	3	3	5	3	3	NA	6	6	7	3	4	6	6	3	3
80201	8020	7	11	85	27546	326	2	3	3	5	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	NA	5	5	5	3	3	3	3	3	3
80201	8020	8	1	87	27702	330	2	3	3	3	3	3	3	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	6	6	5	5	5	6	5	NA
80201	8020	8	2	88	27703	330	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	6	5	6	5	5	5	5	6
80201	8020	8	3	89	27716	330	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	3	3	3	3	5	3	6
80201	8020	8	4	90	27746	330	2	3	3	3	3	3	4	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
80201	8020	8	5	91	27753	330	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	5	5	4	4	7	3	4	6	4
