id	angry	depressed	sad	anxious	relaxed	happy	day	beep
306	7	11	11	8	80	50	NA	NA
306	5	2	4	4	65	72	NA	NA
323	57	16	40	34	40	60	NA	NA
323	23	8	7	8	80	40	NA	NA
323	22	6	21	11	73	74	NA	NA
323	19	14	25	9	83	49	NA	NA
323	25	20	28	17	24	26	NA	NA
323	12	4	12	12	33	57	NA	NA
323	21	14	20	14	55	73	NA	NA
323	5	79	10	6	92	84	NA	NA
323	4	7	4	5	77	79	NA	NA
323	8	10	7	5	78	86	NA	NA
323	12	6	12	19	88	41	NA	NA
323	11	11	15	10	93	82	NA	NA
323	NA	NA	NA	NA	NA	NA	NA	NA
323	NA	NA	NA	NA	NA	NA	NA	NA
323	5	6	14	16	74	78	NA	NA
323	9	5	5	6	94	70	NA	NA
323	16	10	11	9	100	67	NA	NA
323	9	11	29	16	65	69	NA	NA
323	4	8	11	7	60	21	NA	NA
323	16	3	8	10	75	65	NA	NA
323	NA	NA	NA	NA	NA	NA	NA	NA
323	20	11	15	9	30	65	NA	NA
323	36	29	32	20	28	36	NA	NA
323	16	20	68	11	65	71	NA	NA
323	16	5	21	14	85	62	NA	NA
323	16	11	17	19	79	82	NA	NA
323	20	6	18	17	82	85	NA	NA
323	62	27	45	21	15	16	NA	NA
323	11	12	16	18	63	70	NA	NA
323	18	12	18	10	62	61	NA	NA
323	19	10	21	12	77	59	NA	NA
323	NA	NA	NA	NA	NA	NA	NA	NA
323	18	18	28	25	19	71	NA	NA
323	12	23	24	18	82	72	NA	NA
323	NA	NA	NA	NA	NA	NA	NA	NA
323	24	17	19	19	92	82	NA	NA
323	15	9	18	17	94	52	NA	NA
323	36	13	28	15	58	84	NA	NA
323	14	8	19	12	76	73	NA	NA
323	17	11	16	19	80	80	NA	NA
323	11	14	19	17	42	68	NA	NA
323	16	9	45	29	35	73	NA	NA
323	26	19	42	12	23	31	NA	NA
323	15	5	9	11	90	81	NA	NA
323	34	12	17	16	36	37	NA	NA
323	13	12	12	17	75	79	NA	NA
323	12	18	38	5	55	43	NA	NA
323	8	15	13	19	41	59	NA	NA
323	9	7	12	21	57	49	NA	NA
323	22	17	17	20	50	56	NA	NA
323	18	17	12	11	53	55	NA	NA
323	NA	NA	NA	NA	NA	NA	NA	NA
323	16	12	1	19	59	76	NA	NA
323	15	9	7	23	87	60	NA	NA
323	NA	NA	NA	NA	NA	NA	NA	NA
323	28	19	57	16	46	39	NA	NA
323	18	19	54	15	85	31	NA	NA
323	22	23	44	15	54	24	NA	NA
323	14	13	19	18	77	61	NA	NA
323	NA	NA	NA	NA	NA	NA	NA	NA
323	NA	NA	NA	NA	NA	NA	NA	NA
323	8	7	19	22	65	27	NA	NA
323	13	13	21	16	75	72	NA	NA
323	33	10	12	25	71	77	NA	NA
323	14	12	7	13	88	76	NA	NA
323	12	11	10	7	88	75	NA	NA
332	17	27	21	9	83	71	NA	NA
332	71	64	51	42	32	27	NA	NA
332	24	26	36	52	79	53	NA	NA
332	26	30	38	51	47	50	NA	NA
332	76	52	70	29	69	56	NA	NA
332	22	60	16	21	81	50	NA	NA
332	19	23	78	39	51	26	NA	NA
332	23	31	30	26	99	50	NA	NA
332	20	74	49	40	41	42	NA	NA
332	14	51	54	26	23	45	NA	NA
332	NA	NA	NA	NA	NA	NA	NA	NA
332	NA	NA	NA	NA	NA	NA	NA	NA
332	18	40	27	26	75	20	NA	NA
332	13	64	15	24	42	44	NA	NA
332	8	21	18	22	46	11	NA	NA
332	12	66	73	19	27	36	NA	NA
332	6	68	72	11	57	31	NA	NA
332	12	51	24	64	54	28	NA	NA
332	9	49	50	23	41	50	NA	NA
332	22	90	92	52	87	25	NA	NA
332	19	69	73	29	55	27	NA	NA
332	65	21	2	71	9	20	NA	NA
332	13	17	19	6	47	42	NA	NA
332	15	49	40	13	9	3	NA	NA
332	1	96	96	4	51	8	NA	NA
332	9	95	94	4	49	11	NA	NA
332	NA	NA	NA	NA	NA	NA	NA	NA
332	6	51	50	10	69	19	NA	NA
332	4	47	5	1	94	40	NA	NA
332	9	52	50	9	94	33	NA	NA
332	92	60	83	7	21	15	NA	NA
332	86	76	87	7	19	15	NA	NA
332	70	65	91	9	50	12	NA	NA
332	48	55	73	8	63	21	NA	NA
332	8	53	10	7	10	12	NA	NA
332	9	52	52	53	17	17	NA	NA
332	8	50	51	9	38	11	NA	NA
332	7	52	31	29	31	51	NA	NA
332	50	52	50	5	5	38	NA	NA
332	12	29	12	7	10	5	NA	NA
332	8	11	12	48	12	11	NA	NA
332	7	14	17	51	12	5	NA	NA
332	9	19	2	1	9	10	NA	NA
332	8	5	15	8	50	85	NA	NA
332	6	37	46	7	8	9	NA	NA
332	9	18	7	4	12	8	NA	NA
332	40	71	39	12	3	7	NA	NA
332	7	50	96	5	2	3	NA	NA
332	9	34	12	9	8	18	NA	NA
332	4	35	9	3	76	18	NA	NA
332	91	5	9	8	9	8	NA	NA
332	5	12	12	53	10	7	NA	NA
332	13	5	14	2	70	4	NA	NA
332	9	10	2	60	1	5	NA	NA
332	NA	NA	NA	NA	NA	NA	NA	NA
332	5	9	5	3	53	68	NA	NA
332	6	13	5	8	92	1	NA	NA
332	NA	NA	NA	NA	NA	NA	NA	NA
332	4	52	31	53	75	5	NA	NA
332	5	36	5	75	3	5	NA	NA
332	46	51	33	52	9	15	NA	NA
332	9	43	25	51	23	32	NA	NA
332	1	42	34	29	12	8	NA	NA
332	3	92	96	5	1	4	NA	NA
332	7	93	86	5	9	9	NA	NA
332	9	68	49	15	51	32	NA	NA
332	NA	NA	NA	NA	NA	NA	NA	NA
352	5	4	4	6	59	59	NA	NA
352	16	11	9	5	62	56	NA	NA
352	4	14	19	9	55	32	NA	NA
352	NA	NA	NA	NA	NA	NA	NA	NA
352	6	9	5	11	64	48	NA	NA
352	14	54	32	14	57	19	NA	NA
352	26	18	15	24	81	66	NA	NA
352	23	15	6	6	58	38	NA	NA
352	35	43	31	56	57	35	NA	NA
352	18	56	38	35	54	42	NA	NA
352	12	24	23	2	48	48	NA	NA
352	41	23	50	26	35	42	NA	NA
352	83	61	31	56	26	6	NA	NA
352	26	55	61	6	60	51	NA	NA
352	17	37	27	10	65	58	NA	NA
352	29	31	26	34	76	58	NA	NA
352	9	9	6	4	75	69	NA	NA
352	8	51	52	59	60	29	NA	NA
352	7	28	54	31	55	41	NA	NA
352	33	33	27	27	74	54	NA	NA
352	22	11	4	26	73	63	NA	NA
352	5	26	32	4	62	36	NA	NA
352	11	4	8	3	76	72	NA	NA
352	23	1	7	10	78	73	NA	NA
352	5	29	14	2	84	77	NA	NA
352	5	29	5	7	95	84	NA	NA
352	6	1	15	4	90	76	NA	NA
352	3	6	21	5	83	64	NA	NA
352	5	19	6	6	75	70	NA	NA
352	7	59	56	8	61	18	NA	NA
352	6	10	46	4	74	63	NA	NA
352	23	47	68	8	62	15	NA	NA
352	58	62	29	61	15	18	NA	NA
352	7	6	19	1	25	42	NA	NA
352	5	68	61	65	77	24	NA	NA
352	33	11	26	29	89	68	NA	NA
352	22	37	54	20	81	65	NA	NA
352	23	27	36	27	70	37	NA	NA
352	57	68	58	61	68	32	NA	NA
352	32	73	62	68	33	18	NA	NA
352	33	70	62	60	81	33	NA	NA
352	37	56	33	9	81	61	NA	NA
352	3	54	61	1	58	11	NA	NA
352	33	54	61	57	68	38	NA	NA
352	21	5	41	9	60	58	NA	NA
352	6	23	3	20	62	58	NA	NA
352	2	27	1	9	85	68	NA	NA
352	22	19	23	17	71	67	NA	NA
352	24	25	33	31	76	75	NA	NA
352	55	17	54	4	69	90	NA	NA
352	17	23	15	11	72	61	NA	NA
352	55	35	40	25	81	70	NA	NA
352	41	61	65	54	39	31	NA	NA
352	33	27	33	33	80	63	NA	NA
352	25	21	8	15	83	65	NA	NA
352	4	26	28	1	72	79	NA	NA
352	7	23	40	25	68	72	NA	NA
352	12	28	41	26	81	71	NA	NA
352	31	30	17	6	73	69	NA	NA
352	54	49	53	47	46	52	NA	NA
352	7	43	27	27	63	69	NA	NA
352	19	40	31	19	41	28	NA	NA
352	56	57	55	22	38	34	NA	NA
352	5	15	48	9	50	49	NA	NA
352	5	55	56	58	37	38	NA	NA
359	45	23	36	28	19	27	NA	NA
359	25	28	23	17	19	44	NA	NA
359	16	23	25	33	35	39	NA	NA
359	19	7	25	19	70	69	NA	NA
359	5	18	42	15	43	49	NA	NA
359	9	42	22	12	40	59	NA	NA
359	78	28	26	11	14	11	NA	NA
359	9	43	26	31	26	42	NA	NA
359	12	12	50	29	26	53	NA	NA
359	24	20	41	7	12	36	NA	NA
359	12	15	17	52	56	41	NA	NA
359	12	25	41	14	26	42	NA	NA
359	10	9	10	15	22	30	NA	NA
359	33	35	8	19	28	32	NA	NA
359	88	14	22	25	55	17	NA	NA
359	NA	NA	NA	NA	NA	NA	NA	NA
359	7	42	20	51	14	11	NA	NA
359	20	46	49	58	21	31	NA	NA
359	23	50	37	50	50	46	NA	NA
359	29	18	35	37	33	33	NA	NA
359	75	43	8	22	14	21	NA	NA
359	84	73	83	90	19	42	NA	NA
359	87	88	87	83	9	19	NA	NA
359	82	90	96	93	8	14	NA	NA
359	88	85	84	83	13	14	NA	NA
359	91	90	15	75	18	24	NA	NA
359	89	76	92	100	20	15	NA	NA
359	78	87	19	84	6	14	NA	NA
359	75	35	7	25	69	1	NA	NA
359	19	57	26	85	33	26	NA	NA
359	71	92	53	16	52	29	NA	NA
359	61	19	29	82	63	15	NA	NA
359	94	79	94	94	22	15	NA	NA
359	89	95	84	82	9	5	NA	NA
359	94	89	86	91	12	8	NA	NA
359	83	70	87	82	18	22	NA	NA
359	86	76	64	72	23	12	NA	NA
359	95	93	89	80	12	18	NA	NA
359	83	82	89	72	48	17	NA	NA
359	NA	89	NA	89	15	NA	NA	NA
359	75	83	85	71	16	31	NA	NA
359	74	56	83	96	19	50	NA	NA
359	88	89	95	86	16	20	NA	NA
359	88	50	81	82	19	20	NA	NA
359	76	41	27	38	74	42	NA	NA
359	89	85	91	82	41	22	NA	NA
359	26	27	27	37	76	77	NA	NA
359	96	91	88	89	18	17	NA	NA
359	1	68	74	62	72	39	NA	NA
359	85	82	92	96	18	15	NA	NA
359	91	79	95	96	35	32	NA	NA
359	85	29	87	25	5	18	NA	NA
359	83	86	50	83	39	14	NA	NA
359	96	71	94	50	12	19	NA	NA
359	44	75	79	80	50	29	NA	NA
359	88	94	89	86	19	97	NA	NA
359	24	32	21	24	65	85	NA	NA
359	87	89	94	87	17	47	NA	NA
359	80	42	61	88	34	58	NA	NA
359	94	63	95	80	20	38	NA	NA
359	77	88	59	67	29	26	NA	NA
359	94	77	76	86	43	74	NA	NA
359	99	52	65	84	36	24	NA	NA
359	30	76	48	74	19	65	NA	NA
359	83	40	73	89	33	86	NA	NA
359	12	22	19	19	88	92	NA	NA
359	85	75	88	83	55	23	NA	NA
364	16	12	19	12	26	58	NA	NA
364	10	8	14	13	41	67	NA	NA
364	4	34	1	1	29	19	NA	NA
364	12	19	14	16	84	75	NA	NA
364	NA	NA	NA	NA	NA	NA	NA	NA
364	11	17	9	9	85	100	NA	NA
364	11	16	6	1	92	87	NA	NA
364	6	15	13	5	95	65	NA	NA
364	13	10	8	12	94	87	NA	NA
364	6	10	11	1	80	53	NA	NA
364	66	12	61	21	32	12	NA	NA
364	NA	NA	NA	NA	NA	NA	NA	NA
364	15	1	1	1	75	83	NA	NA
364	13	13	16	1	92	81	NA	NA
364	9	12	10	9	11	17	NA	NA
364	71	12	86	14	77	26	NA	NA
364	7	10	19	9	87	63	NA	NA
364	14	12	14	11	86	96	NA	NA
364	15	15	12	9	89	89	NA	NA
364	8	16	13	12	86	76	NA	NA
364	11	6	11	8	90	82	NA	NA
364	9	18	10	10	96	92	NA	NA
364	NA	NA	NA	NA	NA	NA	NA	NA
364	64	9	12	8	34	19	NA	NA
364	16	60	26	60	43	29	NA	NA
364	12	10	15	56	17	12	NA	NA
364	12	10	15	11	81	41	NA	NA
364	NA	NA	NA	NA	NA	NA	NA	NA
364	4	13	11	14	43	91	NA	NA
364	13	12	15	18	23	82	NA	NA
364	37	18	26	88	13	12	NA	NA
364	12	12	1	5	91	89	NA	NA
364	12	11	7	11	95	93	NA	NA
364	12	1	12	8	100	51	NA	NA
364	15	6	12	10	97	82	NA	NA
364	10	14	14	9	95	92	NA	NA
364	1	1	1	7	48	54	NA	NA
364	12	12	10	14	82	90	NA	NA
364	8	8	14	12	45	46	NA	NA
364	12	13	15	17	61	60	NA	NA
364	5	13	12	11	16	75	NA	NA
364	11	15	14	11	71	77	NA	NA
364	10	9	9	11	18	61	NA	NA
364	10	13	9	15	67	25	NA	NA
364	12	9	8	17	89	71	NA	NA
364	12	9	7	10	82	95	NA	NA
364	22	19	16	12	96	85	NA	NA
364	21	20	12	11	87	89	NA	NA
364	16	10	14	16	18	20	NA	NA
364	14	16	15	16	32	77	NA	NA
364	NA	NA	NA	NA	NA	NA	NA	NA
364	9	6	14	14	88	84	NA	NA
364	11	10	9	12	84	90	NA	NA
364	56	20	33	58	27	95	NA	NA
364	13	12	14	16	32	52	NA	NA
364	17	12	12	7	86	77	NA	NA
364	13	15	15	5	15	75	NA	NA
364	19	16	10	14	82	59	NA	NA
364	9	13	13	11	86	71	NA	NA
364	NA	NA	NA	NA	NA	NA	NA	NA
364	18	16	17	19	72	79	NA	NA
364	14	19	12	13	26	82	NA	NA
364	15	18	14	17	39	36	NA	NA
364	8	49	12	12	11	9	NA	NA
364	14	15	17	17	17	16	NA	NA
367	16	17	12	26	54	75	NA	NA
367	NA	NA	NA	NA	NA	NA	NA	NA
367	16	14	24	12	77	93	NA	NA
367	19	17	25	64	26	66	NA	NA
367	59	18	21	12	44	77	NA	NA
367	24	18	8	13	48	73	NA	NA
367	11	10	8	23	44	64	NA	NA
367	28	19	10	29	28	25	NA	NA
367	11	9	15	10	50	30	NA	NA
367	13	12	7	12	39	54	NA	NA
367	15	11	9	16	41	60	NA	NA
367	23	17	19	16	55	61	NA	NA
367	17	11	16	21	64	62	NA	NA
367	20	15	18	11	58	59	NA	NA
367	27	12	31	6	76	60	NA	NA
367	19	12	11	4	61	51	NA	NA
367	22	15	23	15	60	61	NA	NA
367	7	4	2	7	89	69	NA	NA
367	13	12	12	11	75	61	NA	NA
367	17	9	7	7	58	65	NA	NA
367	9	12	12	12	61	75	NA	NA
367	10	12	17	10	68	59	NA	NA
367	12	9	8	7	63	67	NA	NA
367	NA	NA	NA	NA	NA	NA	NA	NA
367	8	5	6	5	76	68	NA	NA
367	16	15	1	3	64	64	NA	NA
367	5	5	9	8	94	94	NA	NA
367	3	8	9	9	85	69	NA	NA
367	7	8	7	4	70	65	NA	NA
367	6	7	5	6	94	73	NA	NA
367	7	4	7	5	93	75	NA	NA
367	8	5	21	8	98	70	NA	NA
367	5	3	7	1	89	100	NA	NA
367	5	1	5	9	81	98	NA	NA
367	6	2	1	1	25	100	NA	NA
367	3	1	1	5	84	81	NA	NA
367	3	3	5	7	84	66	NA	NA
367	6	1	14	1	67	68	NA	NA
367	5	1	5	1	80	68	NA	NA
367	NA	NA	NA	NA	NA	NA	NA	NA
367	2	5	6	19	78	73	NA	NA
367	1	4	5	5	57	63	NA	NA
367	19	6	4	1	54	59	NA	NA
367	4	5	9	4	6	68	NA	NA
367	13	10	9	5	58	57	NA	NA
367	6	17	7	1	73	83	NA	NA
367	5	7	5	6	69	63	NA	NA
367	3	1	5	1	67	88	NA	NA
367	4	5	5	4	73	75	NA	NA
367	NA	NA	NA	NA	NA	NA	NA	NA
367	1	6	6	2	45	78	NA	NA
367	3	1	1	5	60	75	NA	NA
367	3	6	14	5	60	57	NA	NA
367	9	14	11	12	56	81	NA	NA
367	25	1	1	1	67	63	NA	NA
367	17	19	17	14	79	66	NA	NA
367	3	6	1	2	74	75	NA	NA
367	1	3	5	1	60	69	NA	NA
367	50	3	2	5	67	54	NA	NA
367	5	3	6	7	67	64	NA	NA
367	19	8	2	6	61	58	NA	NA
367	4	5	1	1	62	70	NA	NA
367	3	8	7	7	67	66	NA	NA
367	NA	NA	NA	NA	NA	NA	NA	NA
367	8	11	8	8	93	82	NA	NA
370	33	22	26	13	61	47	NA	NA
370	11	8	15	12	54	61	NA	NA
370	13	12	13	14	45	58	NA	NA
370	NA	NA	NA	NA	NA	NA	NA	NA
370	19	4	6	6	43	59	NA	NA
370	3	6	21	6	19	30	NA	NA
370	7	17	26	15	26	37	NA	NA
370	4	3	6	5	73	80	NA	NA
370	NA	NA	NA	NA	NA	NA	NA	NA
370	5	4	25	1	34	43	NA	NA
370	5	1	6	6	38	58	NA	NA
370	4	5	4	3	74	50	NA	NA
370	2	5	5	4	79	73	NA	NA
370	4	7	4	5	83	88	NA	NA
370	3	5	7	5	80	55	NA	NA
370	NA	NA	NA	NA	NA	NA	NA	NA
370	3	4	1	1	70	60	NA	NA
370	1	2	1	1	99	78	NA	NA
370	3	5	29	37	30	40	NA	NA
370	6	1	3	7	82	72	NA	NA
370	1	8	4	4	90	75	NA	NA
370	1	4	6	1	85	83	NA	NA
370	6	4	6	5	100	86	NA	NA
370	6	1	1	2	93	87	NA	NA
370	2	4	1	3	91	85	NA	NA
370	1	18	29	1	48	30	NA	NA
370	28	4	5	2	36	70	NA	NA
370	1	3	1	1	73	83	NA	NA
370	5	8	1	3	80	78	NA	NA
370	4	1	5	1	78	83	NA	NA
370	1	5	32	1	46	53	NA	NA
370	NA	NA	NA	NA	NA	NA	NA	NA
370	NA	NA	NA	NA	NA	NA	NA	NA
370	6	18	51	2	32	46	NA	NA
370	5	1	5	2	63	59	NA	NA
370	6	7	4	30	37	38	NA	NA
370	2	4	35	25	26	26	NA	NA
370	1	7	24	33	33	29	NA	NA
370	1	1	19	27	34	44	NA	NA
370	1	1	1	5	48	39	NA	NA
370	1	2	16	3	20	40	NA	NA
370	2	1	1	1	61	55	NA	NA
370	NA	NA	NA	NA	NA	NA	NA	NA
370	1	11	1	1	69	62	NA	NA
370	1	9	7	5	68	54	NA	NA
370	3	11	2	16	26	37	NA	NA
370	1	1	26	44	16	14	NA	NA
370	1	1	16	24	1	24	NA	NA
370	1	5	1	10	62	73	NA	NA
370	2	1	2	1	53	57	NA	NA
370	1	16	1	10	32	32	NA	NA
370	1	3	1	5	29	37	NA	NA
370	1	1	1	1	58	56	NA	NA
370	2	21	17	34	19	16	NA	NA
370	10	13	41	13	14	15	NA	NA
370	1	1	1	18	24	43	NA	NA
370	1	1	16	26	25	30	NA	NA
370	1	1	1	1	13	23	NA	NA
370	1	1	1	10	66	53	NA	NA
370	3	1	1	1	68	64	NA	NA
370	1	3	11	58	36	59	NA	NA
370	34	40	58	26	15	19	NA	NA
370	32	4	22	1	26	23	NA	NA
370	5	24	38	1	16	62	NA	NA
370	1	1	1	1	17	38	NA	NA
376	NA	NA	NA	NA	NA	NA	NA	NA
376	23	9	8	1	76	83	NA	NA
376	67	22	18	28	98	81	NA	NA
376	14	5	5	14	86	95	NA	NA
376	NA	NA	NA	NA	NA	NA	NA	NA
376	5	1	12	58	96	78	NA	NA
376	NA	NA	NA	NA	NA	NA	NA	NA
376	9	7	5	8	39	65	NA	NA
376	5	8	5	7	87	85	NA	NA
376	5	7	2	12	67	75	NA	NA
376	22	15	34	15	84	76	NA	NA
376	NA	NA	NA	NA	NA	NA	NA	NA
376	NA	NA	NA	NA	NA	NA	NA	NA
376	NA	NA	NA	NA	NA	NA	NA	NA
376	2	3	3	5	86	96	NA	NA
376	NA	NA	NA	NA	NA	NA	NA	NA
376	4	1	4	1	41	52	NA	NA
376	1	1	1	1	54	47	NA	NA
376	15	4	9	9	54	56	NA	NA
376	1	1	27	18	26	36	NA	NA
376	9	9	12	14	77	84	NA	NA
376	18	17	20	12	91	88	NA	NA
376	NA	NA	NA	NA	NA	NA	NA	NA
376	NA	NA	NA	NA	NA	NA	NA	NA
376	NA	NA	NA	NA	NA	NA	NA	NA
376	NA	NA	NA	NA	NA	NA	NA	NA
376	NA	NA	NA	NA	NA	NA	NA	NA
376	NA	NA	NA	NA	NA	NA	NA	NA
376	NA	NA	NA	NA	NA	NA	NA	NA
376	1	1	1	4	99	94	NA	NA
376	8	14	12	19	72	87	NA	NA
376	NA	NA	NA	NA	NA	NA	NA	NA
376	4	1	4	1	95	100	NA	NA
376	NA	NA	NA	NA	NA	NA	NA	NA
376	NA	NA	NA	NA	NA	NA	NA	NA
376	NA	NA	NA	NA	NA	NA	NA	NA
376	7	1	14	2	45	59	NA	NA
376	15	9	5	7	34	32	NA	NA
376	2	5	6	1	69	56	NA	NA
376	9	7	8	9	52	62	NA	NA
376	17	52	20	4	61	76	NA	NA
376	4	9	13	17	72	53	NA	NA
376	8	7	1	3	41	71	NA	NA
376	7	12	9	12	82	86	NA	NA
376	8	10	6	8	61	77	NA	NA
376	5	1	1	9	81	80	NA	NA
376	6	4	9	6	81	74	NA	NA
376	5	1	1	4	30	51	NA	NA
376	5	5	6	6	42	19	NA	NA
376	1	1	5	5	24	62	NA	NA
376	16	4	7	19	86	86	NA	NA
376	20	18	17	9	73	50	NA	NA
376	8	6	5	5	95	89	NA	NA
376	2	2	6	2	57	55	NA	NA
376	1	9	3	3	47	59	NA	NA
376	44	41	30	58	45	58	NA	NA
376	NA	NA	NA	NA	NA	NA	NA	NA
376	1	5	3	5	68	75	NA	NA
376	1	1	1	1	69	81	NA	NA
376	26	27	24	40	63	67	NA	NA
376	9	19	39	4	33	39	NA	NA
376	25	60	70	24	59	47	NA	NA
376	51	18	26	18	92	69	NA	NA
376	1	1	1	1	82	78	NA	NA
376	12	9	1	3	94	88	NA	NA
376	1	1	1	4	61	71	NA	NA
376	9	17	11	7	84	74	NA	NA
376	1	20	1	39	100	100	NA	NA
379	6	12	15	11	77	60	NA	NA
379	8	6	5	8	60	51	NA	NA
379	NA	NA	NA	NA	NA	NA	NA	NA
379	60	4	4	26	35	79	NA	NA
379	NA	NA	NA	NA	NA	NA	NA	NA
379	1	1	1	1	77	79	NA	NA
379	1	1	1	1	76	73	NA	NA
379	1	1	1	1	79	49	NA	NA
379	1	1	1	1	82	47	NA	NA
379	1	1	1	1	76	63	NA	NA
379	1	1	1	1	70	56	NA	NA
379	1	1	17	1	81	74	NA	NA
379	1	1	2	1	76	75	NA	NA
379	1	1	1	1	88	61	NA	NA
379	1	1	1	1	82	77	NA	NA
379	5	5	5	4	93	89	NA	NA
379	1	4	1	1	98	81	NA	NA
379	6	6	6	5	94	96	NA	NA
379	4	5	6	6	96	96	NA	NA
379	7	6	6	1	96	96	NA	NA
379	1	1	1	1	79	90	NA	NA
379	1	1	1	1	70	72	NA	NA
379	1	2	1	1	73	79	NA	NA
379	1	1	1	1	100	100	NA	NA
379	NA	NA	NA	NA	NA	NA	NA	NA
379	1	1	1	1	96	95	NA	NA
379	1	1	1	1	83	98	NA	NA
379	10	3	1	1	55	72	NA	NA
379	1	1	1	1	55	55	NA	NA
379	1	1	13	1	87	61	NA	NA
379	1	1	1	1	56	70	NA	NA
379	1	5	74	1	72	100	NA	NA
379	NA	NA	NA	NA	NA	NA	NA	NA
379	1	4	1	5	77	100	NA	NA
379	1	1	1	1	68	81	NA	NA
379	1	1	1	1	48	66	NA	NA
379	1	1	1	1	87	72	NA	NA
379	1	1	1	1	34	62	NA	NA
379	1	1	1	1	60	78	NA	NA
379	1	1	1	1	66	100	NA	NA
379	NA	NA	NA	NA	NA	NA	NA	NA
379	1	24	1	1	17	31	NA	NA
379	1	1	1	1	67	93	NA	NA
379	21	1	1	1	67	53	NA	NA
379	NA	NA	NA	NA	NA	NA	NA	NA
379	49	5	1	6	44	55	NA	NA
379	1	1	1	1	73	71	NA	NA
379	1	1	1	1	76	75	NA	NA
379	1	1	12	1	33	75	NA	NA
379	1	1	1	1	78	69	NA	NA
379	1	1	1	1	66	72	NA	NA
379	1	1	1	1	25	52	NA	NA
379	NA	NA	NA	NA	NA	NA	NA	NA
379	1	1	1	1	73	87	NA	NA
379	NA	NA	NA	NA	NA	NA	NA	NA
379	NA	NA	NA	NA	NA	NA	NA	NA
379	1	1	1	1	67	76	NA	NA
379	1	1	1	1	84	93	NA	NA
379	1	1	1	1	21	69	NA	NA
379	1	1	1	1	34	62	NA	NA
379	1	1	1	1	48	72	NA	NA
379	1	1	1	1	23	58	NA	NA
379	77	32	68	1	12	18	NA	NA
379	1	1	1	1	61	60	NA	NA
379	1	1	1	1	9	45	NA	NA
379	1	1	1	1	71	71	NA	NA
392	17	3	4	17	75	62	NA	NA
392	27	19	25	10	65	74	NA	NA
392	1	10	6	4	17	70	NA	NA
392	1	5	12	35	79	74	NA	NA
392	1	19	22	17	94	64	NA	NA
392	1	3	1	22	52	67	NA	NA
392	3	1	2	8	73	100	NA	NA
392	30	6	26	3	65	63	NA	NA
392	NA	NA	NA	NA	NA	NA	NA	NA
392	1	1	7	24	71	56	NA	NA
392	15	14	44	2	62	45	NA	NA
392	34	7	3	9	66	77	NA	NA
392	15	20	14	15	70	59	NA	NA
392	14	13	19	6	63	76	NA	NA
392	1	15	1	15	53	69	NA	NA
392	15	2	11	21	49	74	NA	NA
392	35	26	54	15	56	39	NA	NA
392	26	14	29	27	54	76	NA	NA
392	21	21	11	14	56	51	NA	NA
392	14	9	14	5	73	70	NA	NA
392	NA	NA	NA	NA	NA	NA	NA	NA
392	27	13	9	2	63	78	NA	NA
392	12	9	19	9	31	56	NA	NA
392	5	11	47	16	74	80	NA	NA
392	48	19	9	16	56	58	NA	NA
392	16	39	45	2	27	16	NA	NA
392	47	8	19	24	63	59	NA	NA
392	54	59	46	54	13	14	NA	NA
392	NA	NA	NA	NA	NA	NA	NA	NA
392	NA	NA	NA	NA	NA	NA	NA	NA
392	6	21	18	22	71	75	NA	NA
392	NA	NA	NA	NA	NA	NA	NA	NA
392	27	10	12	20	64	87	NA	NA
392	98	75	55	75	14	12	NA	NA
392	1	14	29	20	58	60	NA	NA
392	NA	NA	NA	NA	NA	NA	NA	NA
392	19	23	26	14	48	59	NA	NA
392	25	18	9	24	66	8	NA	NA
392	22	12	29	20	50	47	NA	NA
392	16	21	9	24	36	52	NA	NA
392	34	1	21	26	12	63	NA	NA
392	9	9	7	18	27	54	NA	NA
392	1	21	1	5	52	61	NA	NA
392	NA	NA	NA	NA	NA	NA	NA	NA
392	3	5	19	17	65	64	NA	NA
392	15	16	1	6	75	76	NA	NA
392	7	17	17	7	60	68	NA	NA
392	13	24	17	10	45	65	NA	NA
392	45	24	5	13	55	47	NA	NA
392	24	15	12	11	72	65	NA	NA
392	23	39	16	35	44	22	NA	NA
392	35	28	19	25	40	51	NA	NA
392	21	8	16	19	71	61	NA	NA
392	17	15	27	16	53	61	NA	NA
392	1	26	20	1	56	44	NA	NA
392	16	9	11	9	68	67	NA	NA
392	13	4	3	12	26	54	NA	NA
392	8	16	12	22	43	49	NA	NA
392	22	8	12	9	61	65	NA	NA
392	13	7	16	3	46	70	NA	NA
392	18	6	6	15	90	65	NA	NA
392	19	1	6	16	24	70	NA	NA
392	13	5	7	11	68	73	NA	NA
392	13	10	20	9	59	53	NA	NA
392	24	7	12	27	52	48	NA	NA
392	50	15	15	40	68	80	NA	NA
394	9	13	25	9	28	25	NA	NA
394	5	7	9	6	59	8	NA	NA
394	6	7	6	6	73	59	NA	NA
394	6	6	5	6	85	50	NA	NA
394	5	19	23	1	66	45	NA	NA
394	6	15	31	7	52	8	NA	NA
394	6	3	3	5	61	23	NA	NA
394	5	7	5	5	41	50	NA	NA
394	6	5	6	5	53	13	NA	NA
394	3	3	9	5	50	3	NA	NA
394	8	21	5	2	47	12	NA	NA
394	5	9	23	1	36	3	NA	NA
394	5	5	20	5	49	48	NA	NA
394	3	6	15	2	49	22	NA	NA
394	NA	NA	NA	NA	NA	NA	NA	NA
