id	counter	reappraisal	distraction	suppression	rumination	appreciation	sharing_affect	problem_coping	pa	na	beep	day
187	10	3	5	3	1	4	3	3	3.4	2	5	2
187	11	3	5	3	1	3	2	3	3.2	2	1	3
187	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3
187	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3
187	14	3	3	3	1	3	2	3	2.8	2.4	4	3
187	15	3	3	3	1	3	2	3	3.2	1.8	5	3
187	16	3	3	3	1	3	2	3	2.8	2	1	4
187	17	3	3	3	1	3	2	3	2.8	1.4	2	4
187	18	3	3	3	1	4	3	4	3.6	1.2	3	4
187	19	3	4	3	1	4	2	3	3.2	1.2	4	4
187	20	3	3	3	1	3	3	3	3.6	1.6	5	4
187	21	2	3	5	1	3	1	3	2.4	4.2	1	5
187	22	3	2	3	1	2	1	2	2.8	3.2	2	5
187	23	3	2	5	1	1	1	4	2.6	3.4	3	5
187	24	3	4	4	1	2	1	3	3.2	2.2	4	5
187	25	3	4	3	1	3	3	3	2.4	2.2	5	5
187	26	3	3	5	1	2	1	3	2.4	3.4	1	6
187	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	6
187	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	6
187	29	3	3	4	1	3	1	3	2.8	2.2	4	6
187	30	3	3	4	1	3	1	3	3.4	1.8	5	6
187	31	2	3	5	3	2	1	3	2.8	3.4	1	7
187	32	3	4	5	1	3	1	5	3.2	2.2	2	7
187	33	3	4	5	1	3	1	3	3	2.6	3	7
187	34	3	3	3	2	3	1	3	2.6	3	4	7
187	35	3	4	4	1	3	3	3	3	2.6	5	7
187	36	3	5	3	1	3	3	3	3.4	2.2	1	8
187	37	3	3	4	1	2	3	4	2.8	2.4	2	8
187	38	3	3	4	1	2	2	3	2.6	3.2	3	8
187	39	3	3	4	1	3	2	4	3.2	2.4	4	8
187	40	2	2	4	1	2	1	3	2.4	3.4	5	8
187	41	3	3	4	1	2	1	3	2.6	3	1	9
187	42	2	3	3	1	1	1	3	2.4	3.2	2	9
187	43	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	9
187	44	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	9
187	45	3	3	3	1	1	1	3	2.4	2.8	5	9
187	46	3	3	4	1	2	2	3	2.4	3.2	1	10
187	47	3	3	3	1	2	1	3	2.6	2.8	2	10
187	48	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	10
187	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	10
187	50	3	4	3	1	2	1	3	3	2.2	5	10
187	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	11
187	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	11
187	53	3	3	4	1	2	1	3	3	2.4	3	11
187	54	3	4	4	1	3	1	3	2.6	2.6	4	11
187	55	3	4	3	1	3	1	3	2.8	2.8	5	11
187	56	3	4	4	1	2	1	3	3.2	2.6	1	12
187	57	3	4	4	1	3	3	3	2.6	2.6	2	12
187	58	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	12
187	59	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	12
187	60	3	4	3	1	2	3	3	3.2	2	5	12
187	61	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	13
187	62	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	13
187	63	3	3	3	1	2	2	3	3	2	3	13
187	64	3	3	3	1	2	3	3	3	2	4	13
187	65	3	3	4	1	2	2	3	3	2.6	5	13
187	66	3	2	4	1	2	1	3	2.8	3	1	14
187	67	3	5	4	1	3	4	3	2.2	1.4	2	14
187	68	3	3	4	1	2	2	3	2.2	2.8	3	14
187	69	3	5	4	1	2	3	4	3	2.6	4	14
187	70	3	3	3	1	3	3	3	3	2.6	5	14
188	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1
188	2	3	3	3	3	5	2	4	3.6	1.2	2	1
188	3	3	4	2	1	4	3	3	2.6	1.6	3	1
188	4	3	3	3	1	4	3	3	2.4	1.2	4	1
188	5	3	3	3	1	4	2	3	1.8	2.2	5	1
188	6	3	1	3	2	3	2	3	1.6	2.4	1	2
188	7	2	3	3	1	4	2	3	2.8	1.4	2	2
188	8	3	3	2	1	4	3	3	2.2	1.4	3	2
188	9	3	3	3	1	4	3	3	2.8	1.2	4	2
188	10	3	4	3	1	4	3	2	3.6	1.2	5	2
188	11	2	3	2	1	4	3	2	2.2	1.6	1	3
188	12	3	2	2	1	4	2	3	2.4	1.2	2	3
188	13	2	2	2	1	4	2	3	2.6	1.4	3	3
188	14	3	3	3	1	4	3	2	2.4	1.4	4	3
188	15	3	4	3	1	4	2	2	2.8	1.2	5	3
188	16	2	2	2	1	4	3	2	2.2	1.2	1	4
188	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	4
188	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	4
188	19	2	3	2	1	4	1	2	2.4	1.2	4	4
188	20	3	3	3	1	4	3	3	3	1.6	5	4
188	21	3	4	3	1	4	3	2	2.2	1.4	1	5
188	22	3	3	3	1	4	3	3	2.6	1	2	5
188	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	5
188	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	5
188	25	2	3	2	1	4	3	2	2.2	1.2	5	5
188	26	2	3	3	1	4	2	3	2.4	1.2	1	6
188	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	6
188	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	6
188	29	3	3	2	1	4	2	2	2.2	1.2	4	6
188	30	3	4	2	1	5	3	3	2.8	1.2	5	6
188	31	3	3	2	1	4	3	3	2	1.4	1	7
188	32	3	3	2	1	4	2	3	2.4	1	2	7
188	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	7
188	34	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	7
188	35	3	3	2	1	4	3	2	2.2	1.2	5	7
188	36	3	3	3	1	4	2	3	2	1.2	1	8
188	37	3	3	2	1	4	3	2	2.6	1	2	8
188	38	3	3	3	1	4	2	3	2.4	1	3	8
188	39	3	3	2	1	4	3	2	2.4	1.4	4	8
188	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	8
188	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	9
188	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	9
188	43	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	9
188	44	3	3	2	1	4	2	3	2.4	1.2	4	9
188	45	3	3	2	1	4	2	3	2.2	1.4	5	9
188	46	3	3	2	1	4	2	2	1.8	1.4	1	10
188	47	3	3	2	1	4	2	3	2.6	1.4	2	10
188	48	3	3	2	1	4	2	3	2.4	1.4	3	10
188	49	3	3	2	1	4	3	2	2.2	1.2	4	10
188	50	3	3	2	1	4	3	3	2.4	1.6	5	10
188	51	3	3	3	1	4	3	3	2.2	1.2	1	11
188	52	3	3	2	1	4	2	3	2.2	1.8	2	11
188	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	11
188	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	11
188	55	3	3	2	1	4	4	3	2.2	1.2	5	11
188	56	3	3	3	1	4	3	3	2.2	1.4	1	12
188	57	3	2	2	1	4	2	3	2.4	1	2	12
188	58	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	12
188	59	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	12
188	60	3	3	2	1	4	3	3	2	1.2	5	12
188	61	3	3	2	1	4	3	3	2	1	1	13
188	62	3	3	2	1	4	3	3	2.2	1	2	13
188	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	13
188	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	13
188	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	13
188	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	14
188	67	3	2	2	1	4	2	3	2.4	1.2	2	14
188	68	2	1	2	1	4	2	1	2.4	2	3	14
188	69	3	2	2	1	4	3	3	2.8	1.2	4	14
188	70	2	3	2	1	4	3	3	2.6	1.4	5	14
189	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1
189	2	1	1	1	5	4	5	5	3.2	2.6	2	1
189	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1
189	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1
189	5	1	1	1	5	5	5	1	4	1.4	5	1
189	6	1	4	4	5	3	5	1	3.8	1	1	2
189	7	1	4	3	5	3	5	1	2.8	1	2	2
189	8	1	2	4	5	3	5	1	3.8	1	3	2
189	9	1	3	3	5	4	5	1	3.8	1	4	2
189	10	1	1	5	5	3	5	1	3	1.4	5	2
189	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3
189	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3
189	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3
189	14	4	3	4	5	5	5	1	3.8	1	4	3
189	15	5	5	5	5	5	5	1	4.2	1.4	5	3
189	16	5	4	5	5	5	5	1	3.8	1	1	4
189	17	5	5	5	5	5	5	1	4	1	2	4
189	18	5	5	5	5	5	5	1	4	1	3	4
189	19	5	5	5	5	5	5	1	4.2	1	4	4
189	20	5	5	5	5	5	5	1	4.2	1	5	4
189	21	5	5	5	5	3	5	1	4.4	1.6	1	5
189	22	5	5	5	5	3	5	1	3.8	1	2	5
189	23	5	5	5	5	3	5	1	3.2	1	3	5
189	24	1	1	4	3	2	1	1	2.4	1.8	4	5
189	25	2	5	5	4	4	1	1	3.4	1.4	5	5
189	26	5	5	5	5	4	5	1	4.2	1	1	6
189	27	5	5	5	5	3	5	4	2.6	1.6	2	6
189	28	5	5	5	5	3	5	5	3.4	1.2	3	6
189	29	5	5	5	5	5	5	5	4	1	4	6
189	30	5	5	5	5	4	5	5	4.4	1	5	6
189	31	5	5	5	5	3	5	5	4	1.2	1	7
189	32	5	4	5	5	3	5	1	3.2	1	2	7
189	33	5	5	5	5	3	5	1	4.2	1	3	7
189	34	5	5	5	5	3	5	1	3	1.6	4	7
189	35	5	5	5	5	3	5	1	3.2	1	5	7
189	36	5	5	5	5	5	5	1	4	1	1	8
189	37	5	5	3	5	5	5	1	4.2	1	2	8
189	38	5	5	5	5	3	5	1	3.4	1.2	3	8
189	39	5	5	5	5	3	5	5	3.2	1.2	4	8
189	40	3	1	3	5	3	5	5	4.2	1.6	5	8
189	41	5	5	5	5	5	5	1	4.6	1	1	9
189	42	5	2	5	5	3	5	1	3	1.2	2	9
189	43	5	5	1	5	5	5	1	3.8	1	3	9
189	44	5	5	2	5	5	5	1	4.4	1	4	9
189	45	5	5	5	5	5	5	5	4.6	1	5	9
189	46	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	10
189	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	10
189	48	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	10
189	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	10
189	50	5	3	5	5	4	5	5	4.6	1	5	10
189	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	11
189	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	11
189	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	11
189	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	11
189	55	5	5	4	5	5	5	5	4.6	1	5	11
189	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	12
189	57	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	12
189	58	5	5	5	5	5	5	5	3.8	1.4	3	12
189	59	5	5	5	5	3	5	5	3	1.4	4	12
189	60	5	5	5	5	3	5	5	3.2	1.4	5	12
189	61	3	5	5	5	3	5	5	2.8	2.6	1	13
189	62	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	13
189	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	13
189	64	5	5	5	5	3	5	5	3.2	1.4	4	13
189	65	5	5	5	5	3	5	5	3.2	1.4	5	13
189	66	5	2	5	5	3	5	5	2.8	1.4	1	14
189	67	5	3	5	5	3	5	5	3.4	1.6	2	14
189	68	5	3	5	5	4	5	5	3.6	1.2	3	14
189	69	5	5	3	5	3	5	5	2.2	2.4	4	14
189	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	14
190	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1
190	2	5	2	4	3	4	5	2	3.2	2.4	2	1
190	3	2	4	3	4	3	4	2	2.8	2.4	3	1
190	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1
190	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	1
190	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2
190	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2
190	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	2
190	9	3	4	4	5	4	4	3	2.6	2.8	4	2
190	10	1	1	2	5	1	2	5	2	3.8	5	2
190	11	2	5	4	2	4	3	2	3.6	2.2	1	3
190	12	1	4	5	5	2	3	3	2.6	3.2	2	3
190	13	1	4	5	5	2	3	5	2.4	3.8	3	3
190	14	1	4	4	5	1	3	5	2.8	3.2	4	3
190	15	1	3	4	5	2	3	5	2.6	3.4	5	3
190	16	1	3	5	5	2	3	5	2	3.6	1	4
190	17	1	4	4	5	3	3	5	3	3.6	2	4
190	18	1	4	5	5	1	2	5	2	4.4	3	4
190	19	4	4	5	4	2	3	5	3.2	3.8	4	4
190	20	1	4	5	5	2	3	5	2.4	4	5	4
190	21	1	5	5	5	1	3	5	2.2	4.2	1	5
190	22	1	5	5	5	2	3	5	2.4	4	2	5
190	23	1	5	5	5	2	2	5	2	4.4	3	5
190	24	1	5	5	5	1	2	5	2.2	4.8	4	5
190	25	1	5	5	5	1	2	5	2	4.6	5	5
190	26	1	5	5	5	2	2	5	2.2	4	1	6
190	27	1	4	5	5	2	3	5	2.4	4.4	2	6
190	28	1	4	5	5	2	3	5	2	4.4	3	6
190	29	1	5	5	5	2	3	4	2.2	4.4	4	6
190	30	1	5	5	5	2	3	5	1.8	4.2	5	6
190	31	1	5	5	5	2	3	5	1.8	4.2	1	7
190	32	1	4	3	3	4	4	2	3.8	2.6	2	7
190	33	1	4	4	4	4	4	3	2.6	3.6	3	7
190	34	1	5	5	5	2	2	5	1.6	4.4	4	7
190	35	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	7
190	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	8
190	37	2	4	5	5	2	2	5	2	3.8	2	8
190	38	1	4	5	5	1	2	5	2.2	4	3	8
190	39	1	5	5	5	2	1	5	1.8	4.2	4	8
190	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	8
190	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	9
190	42	1	3	3	5	1	1	5	1.8	4.6	2	9
190	43	1	2	3	5	1	1	5	1.4	4.8	3	9
190	44	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	9
190	45	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	9
190	46	1	2	2	5	1	1	5	1.2	5	1	10
190	47	1	3	3	5	1	1	5	1.8	4.6	2	10
190	48	2	5	4	4	1	2	4	2.2	4.4	3	10
190	49	2	5	4	4	2	2	4	2.2	4.8	4	10
190	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	10
190	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	11
190	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	11
190	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	11
190	54	1	3	3	5	1	1	5	1.6	5	4	11
190	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	11
190	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	12
190	57	2	4	4	5	2	2	5	2.2	4.6	2	12
190	58	2	4	3	4	2	2	4	2.4	3.8	3	12
190	59	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	12
190	60	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	12
190	61	1	5	5	4	1	2	5	1.6	4.2	1	13
190	62	2	4	5	4	2	2	5	2.2	4	2	13
190	63	2	4	4	5	2	2	5	2	4.6	3	13
190	64	2	4	5	5	2	1	5	1.4	4.8	4	13
190	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	13
190	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	14
190	67	1	5	5	5	1	2	5	1.4	5	2	14
190	68	1	3	3	5	1	2	5	1.6	5	3	14
190	69	2	4	4	5	1	1	5	1.8	4.8	4	14
190	70	2	4	5	4	2	2	4	1.6	4.6	5	14
192	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1
192	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1
192	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1
192	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1
192	5	2	5	5	3	5	3	4	4.6	1	5	1
192	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2
192	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2
192	8	1	3	5	3	5	1	3	1.4	4	3	2
192	9	2	4	5	2	5	5	2	4.2	1.4	4	2
192	10	1	1	3	1	5	4	1	3.2	1	5	2
192	11	1	1	5	1	5	4	1	3.6	1	1	3
192	12	1	3	5	1	3	1	1	1	4.4	2	3
192	13	1	5	5	5	5	1	1	1	4.8	3	3
192	14	2	5	5	3	5	2	2	1.8	3	4	3
192	15	4	3	5	3	3	5	1	3	1.8	5	3
192	16	3	2	4	1	3	3	1	3	1.4	1	4
192	17	1	1	3	1	4	1	1	2.8	1.4	2	4
192	18	1	3	4	3	5	1	1	3.4	1.6	3	4
192	19	3	4	5	2	5	4	1	2.8	1.2	4	4
192	20	1	5	5	1	5	4	1	3	1.4	5	4
192	21	1	1	5	1	3	1	1	2.2	1.8	1	5
192	22	1	5	5	4	5	1	4	3	1.2	2	5
192	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	5
192	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	5
192	25	5	3	4	3	5	1	1	3.4	1.6	5	5
192	26	1	2	4	1	5	4	1	2.6	1	1	6
192	27	1	3	5	3	5	1	3	2.8	1.2	2	6
192	28	1	5	5	1	5	3	1	3.4	1	3	6
192	29	2	5	5	2	5	2	2	3.2	1.2	4	6
192	30	1	2	4	2	4	3	1	3.2	1	5	6
192	31	1	3	5	1	5	3	1	3.6	1	1	7
192	32	1	1	5	1	4	3	1	2.2	2	2	7
192	33	1	4	5	2	5	4	2	2.8	1.4	3	7
192	34	1	5	5	1	5	5	1	2.6	1.6	4	7
192	35	2	5	5	1	4	5	1	3.4	1	5	7
192	36	3	2	5	2	5	5	2	2.6	1.2	1	8
192	37	1	3	5	1	5	5	1	2.6	1.4	2	8
192	38	2	3	5	2	5	3	2	1.4	3	3	8
192	39	1	1	5	1	5	2	1	3.4	1	4	8
192	40	3	1	3	2	5	4	2	2.8	1	5	8
192	41	2	2	2	1	5	4	1	3.6	1	1	9
192	42	1	3	3	1	5	3	1	1.2	3	2	9
192	43	2	4	5	1	5	5	1	2.8	1.8	3	9
192	44	1	5	5	2	5	4	2	1.8	2.6	4	9
192	45	3	4	3	2	5	5	2	3.2	1.2	5	9
192	46	2	1	2	1	5	4	1	2.4	1.8	1	10
192	47	1	3	1	3	5	3	2	1.6	2.2	2	10
192	48	2	5	2	1	5	5	1	2.2	1.6	3	10
192	49	3	3	1	2	5	5	2	3.6	1.2	4	10
192	50	4	5	1	1	5	5	1	2	2	5	10
192	51	1	5	1	2	5	3	2	1.8	2	1	11
192	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	11
192	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	11
192	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	11
192	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	11
192	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	12
192	57	1	1	1	1	5	1	1	3	1.8	2	12
192	58	3	5	1	2	5	5	2	1.4	3.2	3	12
192	59	2	1	1	1	5	5	1	3.8	1	4	12
192	60	3	5	5	1	5	5	1	4.2	1	5	12
192	61	3	4	5	2	5	5	1	3.4	1	1	13
192	62	1	4	5	1	5	1	1	1.8	2.4	2	13
192	63	2	5	5	2	5	2	1	2.8	1	3	13
192	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	13
192	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	13
192	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	14
192	67	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	14
192	68	3	4	4	2	5	4	2	1	3.2	3	14
192	69	1	1	3	1	5	1	1	2.4	2	4	14
192	70	2	5	5	1	5	3	1	3.6	1.2	5	14
193	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1
193	2	2	2	1	1	5	3	2	2.8	1	2	1
193	3	2	2	1	1	5	3	2	2.8	1	3	1
193	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1
193	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	1
193	6	2	2	1	1	5	3	2	2.4	1	1	2
193	7	2	2	1	1	5	3	2	2.8	1	2	2
193	8	1	2	1	1	3	2	1	2	1	3	2
193	9	2	2	1	1	5	3	2	2.8	1	4	2
193	10	2	2	1	1	5	3	2	2.8	1	5	2
193	11	2	2	2	1	4	3	3	3	1	1	3
193	12	3	3	3	3	2	2	3	1.2	4	2	3
193	13	4	3	4	3	2	3	4	1	3.8	3	3
193	14	3	3	3	3	2	2	3	1.2	4	4	3
193	15	4	4	4	3	3	4	3	2	2.6	5	3
193	16	4	4	4	3	3	4	3	2	2.6	1	4
193	17	4	4	4	3	3	4	3	2.4	2	2	4
193	18	3	3	3	2	3	3	3	2.6	2	3	4
193	19	3	3	3	2	2	3	3	2.6	2	4	4
193	20	3	3	3	3	2	2	3	1.2	4	5	4
193	21	3	3	3	3	2	2	3	1.2	3.6	1	5
193	22	4	4	4	2	4	3	3	3.2	2	2	5
193	23	2	3	2	2	3	3	3	3.2	1.8	3	5
193	24	2	3	2	2	3	3	3	2.8	1.8	4	5
193	25	3	4	4	2	4	3	3	3.2	2	5	5
193	26	3	4	4	2	4	3	3	3.2	2	1	6
193	27	4	4	4	2	3	3	3	3.2	2	2	6
193	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	6
193	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	6
193	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	6
193	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	7
193	32	3	3	3	2	2	2	2	2	2.2	2	7
193	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	7
193	34	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	7
193	35	3	3	3	2	3	3	3	2.4	1.8	5	7
193	36	3	3	2	2	3	3	2	2.6	1	1	8
193	37	2	3	1	1	3	2	2	2.4	1.6	2	8
193	38	2	3	2	1	2	2	2	2.4	1.2	3	8
193	39	3	3	2	1	2	3	2	2.4	1.2	4	8
193	40	3	3	2	1	2	3	2	2.4	1.2	5	8
193	41	3	3	3	1	3	2	2	3.6	1.2	1	9
193	42	2	2	2	3	2	2	2	2.2	1.6	2	9
193	43	3	3	3	2	2	2	3	2.4	1.2	3	9
193	44	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	9
193	45	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	9
193	46	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	10
193	47	2	2	2	3	2	2	2	2.2	1.6	2	10
193	48	2	2	2	3	3	2	2	2.2	1.6	3	10
193	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	10
193	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	10
193	51	4	3	3	1	4	4	3	3.6	1	1	11
193	52	3	3	2	1	4	4	3	3.8	1	2	11
193	53	3	3	3	1	4	2	2	3.8	1	3	11
193	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	11
193	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	11
193	56	2	3	2	1	5	2	2	3.6	1	1	12
193	57	2	4	2	1	5	4	3	4	1	2	12
193	58	2	3	2	1	4	3	3	3.8	1	3	12
193	59	2	3	2	1	5	3	3	3.8	1	4	12
193	60	2	3	2	1	3	3	3	3.8	1	5	12
193	61	3	3	2	1	5	3	3	3.6	1	1	13
193	62	3	3	3	1	3	3	3	2.8	1	2	13
193	63	3	2	2	1	3	2	2	3.4	1.2	3	13
193	64	3	2	3	4	2	2	2	2.2	2.4	4	13
193	65	3	3	3	3	2	3	3	1.2	2.4	5	13
193	66	3	3	3	3	2	3	3	2	2.4	1	14
193	67	3	3	3	4	1	2	3	1	4	2	14
193	68	3	3	3	4	2	2	3	1	3.8	3	14
193	69	3	4	4	3	1	3	4	1.4	3.2	4	14
193	70	3	4	4	3	1	3	4	1.4	3.8	5	14
194	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1
194	2	2	1	2	2	4	1	2	3	1.2	2	1
194	3	2	2	2	2	4	1	2	2.4	1.4	3	1
194	4	1	2	1	1	5	1	1	2.6	1	4	1
194	5	1	1	1	1	4	1	1	2.8	1	5	1
194	6	2	2	1	1	4	1	1	2.8	1	1	2
194	7	2	2	1	1	3	1	1	3	1	2	2
194	8	2	1	1	2	4	1	1	2.8	1.2	3	2
194	9	2	1	1	2	3	1	1	2.4	1	4	2
194	10	3	1	3	2	3	2	3	2	2.6	5	2
194	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3
194	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3
194	13	2	2	1	1	4	3	1	2.2	1.4	3	3
194	14	2	2	1	1	3	3	2	2.6	1.4	4	3
194	15	1	1	1	1	4	1	1	2.8	1	5	3
194	16	2	1	1	1	3	1	1	2.2	1.2	1	4
194	17	1	1	1	1	3	1	2	3	1	2	4
194	18	1	1	1	1	5	1	1	2.4	1	3	4
194	19	1	1	1	1	4	1	1	2.8	1.2	4	4
194	20	1	1	1	1	4	1	1	2.6	1	5	4
194	21	2	1	1	2	4	1	2	2.4	1.4	1	5
194	22	2	1	1	2	4	1	2	2.6	1.2	2	5
194	23	2	1	1	2	3	1	2	2.2	1.2	3	5
194	24	1	1	1	2	4	1	1	2	1.4	4	5
194	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5
194	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	6
194	27	2	1	1	2	3	1	1	2.2	1.2	2	6
194	28	2	1	1	2	3	1	1	2.2	1.4	3	6
194	29	2	1	1	2	3	1	2	2	1.2	4	6
194	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	6
194	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	7
194	32	2	1	1	2	3	1	1	2	1.6	2	7
194	33	2	1	1	2	4	1	1	2.8	1	3	7
194	34	1	1	1	1	5	1	1	2	1	4	7
194	35	2	1	1	2	4	1	1	2.8	1.2	5	7
194	36	2	1	1	1	4	1	1	2.8	1	1	8
194	37	2	1	1	2	4	1	1	2.6	1	2	8
194	38	2	1	1	2	3	1	1	2	1.6	3	8
194	39	1	1	1	2	4	3	2	2.2	1.2	4	8
194	40	2	1	2	2	4	1	1	2.2	1	5	8
194	41	2	2	2	2	3	1	2	1.8	1.8	1	9
194	42	2	1	1	2	4	1	1	2.4	1.4	2	9
194	43	3	1	2	2	4	1	1	2.4	1.8	3	9
194	44	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	9
194	45	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	9
194	46	2	1	1	1	3	2	1	2	1.4	1	10
