id	timestamp	extraversion	agreeableness	conscientiousness	emotional_stability	openness	date	day	beep
517	1328004177	4.5	5	5.5	3.5	5	2012-01-31T10:02:57Z	2	NA
517	1328015271	4.5	5.5	5.5	5	3.5	2012-01-31T13:07:51Z	2	NA
517	1328031399	4.5	4.5	4.5	5	5	2012-01-31T17:36:39Z	2	NA
517	1329128240	3	5	4.5	5	3.5	2012-02-13T10:17:20Z	15	NA
517	1329141014	3	5	5.5	5.5	4	2012-02-13T13:50:14Z	15	NA
517	1329149032	2.5	5	6	6	5	2012-02-13T16:03:52Z	15	NA
517	1329218532	3	4	4.5	5.5	5	2012-02-14T11:22:12Z	16	NA
517	1329226146	3	3	6	3	3.5	2012-02-14T13:29:06Z	16	NA
517	1329239511	5.5	5	5.5	5	5.5	2012-02-14T17:11:51Z	16	NA
517	1329302474	4.5	4.5	5.5	5.5	4.5	2012-02-15T10:41:14Z	17	NA
517	1329311741	3	3	4.5	3.5	3.5	2012-02-15T13:15:41Z	17	NA
517	1329325671	3.5	4.5	5	3.5	6	2012-02-15T17:07:51Z	17	NA
517	1329390254	5	5	5.5	3.5	5	2012-02-16T11:04:14Z	18	NA
517	1329398695	3.5	5	5.5	4	5	2012-02-16T13:24:55Z	18	NA
517	1329408736	3	4.5	5	3.5	5	2012-02-16T16:12:16Z	18	NA
517	1329486174	5.5	5	5	5.5	5	2012-02-17T13:42:54Z	19	NA
517	1329495757	3.5	4.5	5.5	3.5	4.5	2012-02-17T16:22:37Z	19	NA
517	1329732851	3	4.5	5	4	4.5	2012-02-20T10:14:11Z	22	NA
517	1329744120	5.5	5	6	4	5	2012-02-20T13:22:00Z	22	NA
517	1329754338	3.5	4.5	4.5	5	4	2012-02-20T16:12:18Z	22	NA
517	1329818736	3.5	5	6	5	5	2012-02-21T10:05:36Z	23	NA
517	1329831243	3	4	4.5	4	3	2012-02-21T13:34:03Z	23	NA
517	1329843396	3.5	5	5.5	5	5	2012-02-21T16:56:36Z	23	NA
517	1329905930	4.5	4.5	5.5	3.5	3.5	2012-02-22T10:18:50Z	24	NA
517	1329918093	3	5	5.5	3.5	4.5	2012-02-22T13:41:33Z	24	NA
517	1329993438	4	5	5.5	5	4.5	2012-02-23T10:37:18Z	25	NA
517	1330337594	4.5	5	6	5	5	2012-02-27T10:13:14Z	29	NA
517	1330348332	3.5	5	5	5	4	2012-02-27T13:12:12Z	29	NA
517	1330360161	4.5	4.5	6	5	5	2012-02-27T16:29:21Z	29	NA
517	1330423716	3.5	4.5	5.5	4	5	2012-02-28T10:08:36Z	30	NA
517	1330434228	3	5	5.5	5.5	4.5	2012-02-28T13:03:48Z	30	NA
517	1330444902	3.5	4.5	5.5	4	5	2012-02-28T16:01:42Z	30	NA
517	1330525530	3.5	5.5	5	5.5	4.5	2012-02-29T14:25:30Z	31	NA
517	1330533598	4.5	4.5	5	3.5	5	2012-02-29T16:39:58Z	31	NA
517	1330598015	3	3.5	6	5.5	5	2012-03-01T10:33:35Z	32	NA
517	1330608650	3.5	5	6	5	4.5	2012-03-01T13:30:50Z	32	NA
517	1330619796	3.5	5	6	6	4.5	2012-03-01T16:36:36Z	32	NA
517	1330697458	3.5	5.5	6	6	5	2012-03-02T14:10:58Z	33	NA
517	1330943773	3.5	5.5	5.5	5	5	2012-03-05T10:36:13Z	36	NA
517	1330957422	3	4.5	5	4	3.5	2012-03-05T14:23:42Z	36	NA
517	1330965659	3	4.5	5.5	5.5	4.5	2012-03-05T16:40:59Z	36	NA
517	1331028151	3	4.5	5.5	3.5	4	2012-03-06T10:02:31Z	37	NA
517	1331039034	4.5	5.5	5	5.5	4.5	2012-03-06T13:03:54Z	37	NA
517	1331052063	3	4.5	6	3.5	4.5	2012-03-06T16:41:03Z	37	NA
517	1331122540	5.5	5	5.5	5	5	2012-03-07T12:15:40Z	38	NA
517	1331125472	5	5	6	5	4.5	2012-03-07T13:04:32Z	38	NA
517	1331141706	4	5	5.5	4.5	5	2012-03-07T17:35:06Z	38	NA
517	1331204409	3.5	5	5	5.5	4	2012-03-08T11:00:09Z	39	NA
517	1331211942	5	5	6	5.5	5	2012-03-08T13:05:42Z	39	NA
517	1331224289	3	5	5	4	5	2012-03-08T16:31:29Z	39	NA
517	1331290780	4.5	5	6	5.5	3	2012-03-09T10:59:40Z	40	NA
517	1331300382	3	5	6	5	5	2012-03-09T13:39:42Z	40	NA
517	1331312164	3.5	4.5	3.5	5.5	3	2012-03-09T16:56:04Z	40	NA
518	1327917655	2	5.5	6	5	3	2012-01-30T10:00:55Z	1	NA
518	1327928433	3	5.5	6	6.5	3.5	2012-01-30T13:00:33Z	1	NA
518	1327939294	3.5	5.5	5.5	6	3.5	2012-01-30T16:01:34Z	1	NA
518	1328004795	3.5	5.5	6.5	6.5	3.5	2012-01-31T10:13:15Z	2	NA
518	1328026319	3.5	5.5	5.5	6	3.5	2012-01-31T16:11:59Z	2	NA
518	1328090523	3.5	5.5	6.5	6.5	4	2012-02-01T10:02:03Z	3	NA
518	1328101625	3.5	5	5.5	6.5	3.5	2012-02-01T13:07:05Z	3	NA
518	1328112078	2.5	4	6.5	5	4	2012-02-01T16:01:18Z	3	NA
518	1328178507	3	5.5	6.5	6	3.5	2012-02-02T10:28:27Z	4	NA
518	1328198937	3	5.5	5.5	6	4	2012-02-02T16:08:57Z	4	NA
518	1328264442	3.5	5.5	6.5	6.5	4	2012-02-03T10:20:42Z	5	NA
518	1328284902	3	5.5	5.5	6.5	4	2012-02-03T16:01:42Z	5	NA
518	1328695233	2	5.5	6	6	4	2012-02-08T10:00:33Z	10	NA
518	1328717209	3	5.5	5.5	6	4	2012-02-08T16:06:49Z	10	NA
518	1328783080	2.5	5.5	6	6	3.5	2012-02-09T10:24:40Z	11	NA
518	1328804341	3	5.5	6	6.5	3.5	2012-02-09T16:19:01Z	11	NA
518	1328872181	4	5.5	6.5	6.5	4.5	2012-02-10T11:09:41Z	12	NA
518	1328886235	3.5	5.5	6	6	4	2012-02-10T15:03:55Z	12	NA
518	1328890571	4.5	5.5	6	6	4.5	2012-02-10T16:16:11Z	12	NA
518	1329128777	3.5	5.5	5.5	6	4.5	2012-02-13T10:26:17Z	15	NA
518	1329138339	4	5.5	5.5	6	4.5	2012-02-13T13:05:39Z	15	NA
518	1329149910	5	5.5	6	6.5	4.5	2012-02-13T16:18:30Z	15	NA
518	1329214540	2.5	5.5	6	6	4	2012-02-14T10:15:40Z	16	NA
518	1329235280	3	5.5	6	6	4	2012-02-14T16:01:20Z	16	NA
518	1329302351	4.5	5.5	6	6	5.5	2012-02-15T10:39:11Z	17	NA
518	1329322397	4	5.5	6	5.5	4.5	2012-02-15T16:13:17Z	17	NA
518	1329386443	3	5.5	6	6	4	2012-02-16T10:00:43Z	18	NA
518	1329411599	5	5.5	6	6	4	2012-02-16T16:59:59Z	18	NA
518	1329472989	3.5	5.5	6	6	4	2012-02-17T10:03:09Z	19	NA
518	1329495268	3.5	5.5	6	6	4	2012-02-17T16:14:28Z	19	NA
518	1329732630	3.5	5.5	6	6	4	2012-02-20T10:10:30Z	22	NA
518	1329754500	4	5.5	6	6	4.5	2012-02-20T16:15:00Z	22	NA
518	1329818665	4.5	5.5	6	6	4	2012-02-21T10:04:25Z	23	NA
518	1329840277	4.5	5.5	6	6	4.5	2012-02-21T16:04:37Z	23	NA
518	1329904902	2.5	5.5	6.5	6	4	2012-02-22T10:01:42Z	24	NA
518	1329926939	3.5	5.5	6	6	4	2012-02-22T16:08:59Z	24	NA
518	1330007875	6	5.5	6	6	4.5	2012-02-23T14:37:55Z	25	NA
518	1330013865	4	5	5.5	4.5	3.5	2012-02-23T16:17:45Z	25	NA
518	1330080347	4.5	5.5	6	6	4	2012-02-24T10:45:47Z	26	NA
518	1330099874	4	5.5	6	6	3.5	2012-02-24T16:11:14Z	26	NA
518	1330336821	3.5	5.5	6	6	4	2012-02-27T10:00:21Z	29	NA
518	1330358571	3	5.5	6	6	3.5	2012-02-27T16:02:51Z	29	NA
518	1330423473	4	5.5	6	6	4	2012-02-28T10:04:33Z	30	NA
518	1330445800	4	5.5	6	6	4.5	2012-02-28T16:16:40Z	30	NA
518	1330509932	4	5	5.5	4.5	3.5	2012-02-29T10:05:32Z	31	NA
518	1330521262	3.5	5.5	6	6	4	2012-02-29T13:14:22Z	31	NA
518	1330531443	3.5	5.5	6	6	4.5	2012-02-29T16:04:03Z	31	NA
518	1330596069	3	5.5	6	6	4	2012-03-01T10:01:09Z	32	NA
518	1330606857	3.5	5.5	6	5.5	4	2012-03-01T13:00:57Z	32	NA
518	1330617734	4.5	5.5	6	6	4.5	2012-03-01T16:02:14Z	32	NA
518	1330695241	3.5	5.5	5.5	6.5	3	2012-03-02T13:34:01Z	33	NA
518	1330704833	2	5.5	6.5	6.5	5	2012-03-02T16:13:53Z	33	NA
518	1330943098	3.5	5.5	6	6	4	2012-03-05T10:24:58Z	36	NA
518	1331033238	5	5.5	6	6	4	2012-03-06T11:27:18Z	37	NA
518	1331050262	4	5.5	6	6	4.5	2012-03-06T16:11:02Z	37	NA
509	1327918076	6.5	5.5	5.5	5.5	6	2012-01-30T10:07:56Z	1	NA
509	1327939737	4.5	5.5	5.5	5.5	4.5	2012-01-30T16:08:57Z	1	NA
509	1328004016	6.5	6	5.5	5.5	6.5	2012-01-31T10:00:16Z	2	NA
509	1328015668	5.5	3.5	4.5	5	3.5	2012-01-31T13:14:28Z	2	NA
509	1328026710	6	5.5	5.5	6.5	5	2012-01-31T16:18:30Z	2	NA
509	1328179465	3.5	5	5	5.5	4.5	2012-02-02T10:44:25Z	4	NA
509	1328189462	2.5	5.5	4	7	4	2012-02-02T13:31:02Z	4	NA
509	1328198647	6	4	6	5.5	6	2012-02-02T16:04:07Z	4	NA
509	1328263226	6	6	6.5	5.5	4.5	2012-02-03T10:00:26Z	5	NA
509	1328275270	2	6	5.5	6.5	4	2012-02-03T13:21:10Z	5	NA
509	1328522641	1.5	4	4	6	2	2012-02-06T10:04:01Z	8	NA
509	1328534114	2.5	6.5	6	5.5	3.5	2012-02-06T13:15:14Z	8	NA
509	1328544031	1	4	2	6	1	2012-02-06T16:00:31Z	8	NA
509	1328630580	1	4	4	7	1	2012-02-07T16:03:00Z	9	NA
509	1328698100	1	4	5.5	7	1.5	2012-02-08T10:48:20Z	10	NA
509	1328707841	1	4	4	7	1	2012-02-08T13:30:41Z	10	NA
509	1328717369	1	4	4	6.5	1.5	2012-02-08T16:09:29Z	10	NA
509	1328869397	1	4	6.5	7	2	2012-02-10T10:23:17Z	12	NA
509	1328878828	1	4	7	7	2.5	2012-02-10T13:00:28Z	12	NA
509	1329127774	1	4	6.5	7	4	2012-02-13T10:09:34Z	15	NA
509	1329139835	7	7	7	6	5.5	2012-02-13T13:30:35Z	15	NA
509	1329216185	1	6	6.5	6.5	4	2012-02-14T10:43:05Z	16	NA
509	1329227737	4	6	6.5	6.5	4.5	2012-02-14T13:55:37Z	16	NA
509	1329305674	6.5	5.5	7	6	7	2012-02-15T11:34:34Z	17	NA
509	1329311527	5	4	5.5	5	2.5	2012-02-15T13:12:07Z	17	NA
509	1329321728	2.5	5.5	6	7	4	2012-02-15T16:02:08Z	17	NA
509	1329387133	4	5.5	5.5	5.5	4	2012-02-16T10:12:13Z	18	NA
509	1329473156	5.5	3	7	5.5	4.5	2012-02-17T10:05:56Z	19	NA
509	1329483639	1	4	4	6.5	1	2012-02-17T13:00:39Z	19	NA
509	1329735680	1.5	4	6	6	3	2012-02-20T11:01:20Z	22	NA
509	1329819974	2.5	4	6.5	6	1	2012-02-21T10:26:14Z	23	NA
509	1329842093	5	5.5	5.5	6.5	5.5	2012-02-21T16:34:53Z	23	NA
509	1329907941	3.5	4.5	6	3.5	4.5	2012-02-22T10:52:21Z	24	NA
509	1329920970	2	5.5	5.5	5.5	4	2012-02-22T14:29:30Z	24	NA
509	1329930248	6.5	6.5	5	5.5	5	2012-02-22T17:04:08Z	24	NA
509	1329992718	1	4	7	6	4.5	2012-02-23T10:25:18Z	25	NA
509	1330009290	1.5	4	4	6	2.5	2012-02-23T15:01:30Z	25	NA
509	1330014541	2.5	4	6.5	5.5	4.5	2012-02-23T16:29:01Z	25	NA
509	1330338276	2.5	5	5.5	6	4	2012-02-27T10:24:36Z	29	NA
509	1330354538	3.5	4	5.5	6	3.5	2012-02-27T14:55:38Z	29	NA
509	1330359652	1.5	4	5.5	5.5	2.5	2012-02-27T16:20:52Z	29	NA
509	1330425921	2	5.5	5.5	6	3	2012-02-28T10:45:21Z	30	NA
509	1330435653	4.5	6.5	5.5	6	4.5	2012-02-28T13:27:33Z	30	NA
509	1330445165	5	6	6	5.5	5	2012-02-28T16:06:05Z	30	NA
509	1330513845	3	5	5.5	5.5	4	2012-02-29T11:10:45Z	31	NA
509	1330599146	5	5.5	6	6	5.5	2012-03-01T10:52:26Z	32	NA
509	1330610369	1	5.5	7	5.5	4.5	2012-03-01T13:59:29Z	32	NA
509	1330619240	1	4	5.5	5.5	4	2012-03-01T16:27:20Z	32	NA
509	1330693802	3.5	5.5	5.5	5	3.5	2012-03-02T13:10:02Z	33	NA
509	1330704767	3	3.5	4	5.5	2.5	2012-03-02T16:12:47Z	33	NA
509	1330951061	3.5	5.5	5.5	5.5	4	2012-03-05T12:37:41Z	36	NA
509	1330955113	3	4	5	5.5	4	2012-03-05T13:45:13Z	36	NA
509	1331018309	6.5	5.5	6	5.5	6	2012-03-06T07:18:29Z	37	NA
509	1331031825	6	6	6	6	7	2012-03-06T11:03:45Z	37	NA
509	1331047688	2	6	6	6.5	4	2012-03-06T15:28:08Z	37	NA
509	1331201970	3	5.5	6	6	3.5	2012-03-08T10:19:30Z	39	NA
519	1327920860	6	5	6	6	5	2012-01-30T10:54:20Z	1	NA
519	1327928903	6	5	6	6	5	2012-01-30T13:08:23Z	1	NA
519	1327939954	4	5.5	6.5	6.5	5	2012-01-30T16:12:34Z	1	NA
519	1328011063	4	6	6	6.5	4.5	2012-01-31T11:57:43Z	2	NA
519	1328019068	4.5	5.5	6.5	6.5	5	2012-01-31T14:11:08Z	2	NA
519	1328027371	4	5.5	6.5	6.5	3.5	2012-01-31T16:29:31Z	2	NA
519	1328181917	5.5	5.5	6.5	3.5	5	2012-02-02T11:25:17Z	4	NA
519	1328190640	4.5	4.5	6.5	3	5	2012-02-02T13:50:40Z	4	NA
519	1328199186	3	5.5	6.5	3	4.5	2012-02-02T16:13:06Z	4	NA
519	1328264767	4	5.5	6.5	4	4	2012-02-03T10:26:07Z	5	NA
519	1328275030	3.5	5.5	6	3	4	2012-02-03T13:17:10Z	5	NA
519	1328284986	3.5	5	6.5	5	4	2012-02-03T16:03:06Z	5	NA
519	1328524649	6.5	6.5	6	6.5	6	2012-02-06T10:37:29Z	8	NA
519	1328537438	6	6.5	6.5	6	5.5	2012-02-06T14:10:38Z	8	NA
519	1328547576	5	6.5	6.5	6.5	5	2012-02-06T16:59:36Z	8	NA
519	1328871306	6	5	6.5	6.5	5	2012-02-10T10:55:06Z	12	NA
519	1328881069	6	6	6.5	6	5.5	2012-02-10T13:37:49Z	12	NA
519	1328889805	6	5	6	6	5.5	2012-02-10T16:03:25Z	12	NA
519	1329130707	5.5	5.5	6.5	6.5	6	2012-02-13T10:58:27Z	15	NA
519	1329138338	4.5	5.5	6.5	6.5	4.5	2012-02-13T13:05:38Z	15	NA
519	1329148914	3.5	5.5	6.5	6.5	4.5	2012-02-13T16:01:54Z	15	NA
519	1329215372	4	3.5	6.5	6	4.5	2012-02-14T10:29:32Z	16	NA
519	1329230068	5.5	6	6.5	6	4.5	2012-02-14T14:34:28Z	16	NA
519	1329236210	3	5.5	6.5	6.5	5	2012-02-14T16:16:50Z	16	NA
519	1329306583	6	5.5	6.5	3	4.5	2012-02-15T11:49:43Z	17	NA
519	1329316068	3	5.5	5	6.5	3	2012-02-15T14:27:48Z	17	NA
519	1329326313	5.5	3.5	6	4	4.5	2012-02-15T17:18:33Z	17	NA
519	1329390176	4	5.5	6.5	6.5	6	2012-02-16T11:02:56Z	18	NA
519	1329399941	5.5	5.5	6.5	6.5	5	2012-02-16T13:45:41Z	18	NA
519	1329410517	5.5	6.5	6.5	6.5	6.5	2012-02-16T16:41:57Z	18	NA
519	1329475109	4	5.5	6.5	6.5	5	2012-02-17T10:38:29Z	19	NA
519	1329738245	5.5	4	6.5	6.5	5	2012-02-20T11:44:05Z	22	NA
519	1329746774	4	6.5	6.5	6.5	6.5	2012-02-20T14:06:14Z	22	NA
519	1329754554	3	5.5	6.5	6.5	4.5	2012-02-20T16:15:54Z	22	NA
519	1329822173	5.5	5.5	6.5	6	4.5	2012-02-21T11:02:53Z	23	NA
519	1329829267	4	5.5	6.5	6.5	5	2012-02-21T13:01:07Z	23	NA
519	1329994023	4	5.5	6.5	6.5	4.5	2012-02-23T10:47:03Z	25	NA
519	1330008397	4.5	5.5	6.5	6	5	2012-02-23T14:46:37Z	25	NA
519	1330015894	5	5.5	6.5	6.5	5	2012-02-23T16:51:34Z	25	NA
519	1330093704	4	6.5	6.5	6	5	2012-02-24T14:28:24Z	26	NA
519	1330101316	4.5	6.5	6.5	6.5	5	2012-02-24T16:35:16Z	26	NA
519	1330338828	4.5	6.5	6.5	3.5	5	2012-02-27T10:33:48Z	29	NA
519	1330355073	5	4	5	6	4	2012-02-27T15:04:33Z	29	NA
519	1330364375	1.5	2.5	5.5	2.5	5	2012-02-27T17:39:35Z	29	NA
519	1330425322	5	4.5	6.5	6	4.5	2012-02-28T10:35:22Z	30	NA
519	1330437346	6.5	6.5	6.5	6.5	6.5	2012-02-28T13:55:46Z	30	NA
519	1330448167	3	3	5	5	4.5	2012-02-28T16:56:07Z	30	NA
519	1330599655	4	6.5	6.5	5.5	5	2012-03-01T11:00:55Z	32	NA
519	1330611549	6	5.5	6.5	6.5	5	2012-03-01T14:19:09Z	32	NA
519	1330619149	4.5	6.5	6.5	6.5	5	2012-03-01T16:25:49Z	32	NA
519	1330695245	4	5.5	6.5	6.5	4	2012-03-02T13:34:05Z	33	NA
519	1330707850	4.5	6.5	6.5	6.5	5	2012-03-02T17:04:10Z	33	NA
519	1330944263	4.5	6.5	6.5	6.5	4.5	2012-03-05T10:44:23Z	36	NA
519	1330959891	5	6.5	6.5	6.5	5	2012-03-05T15:04:51Z	36	NA
519	1330971031	6	6.5	6.5	6.5	4.5	2012-03-05T18:10:31Z	36	NA
519	1331034827	6	6.5	6.5	6.5	6.5	2012-03-06T11:53:47Z	37	NA
519	1331043897	4.5	5.5	6.5	6.5	5	2012-03-06T14:24:57Z	37	NA
519	1331050140	4	6.5	6.5	6.5	5	2012-03-06T16:09:00Z	37	NA
519	1331203189	4.5	6.5	6.5	6.5	5	2012-03-08T10:39:49Z	39	NA
519	1331213841	4.5	6.5	6.5	6.5	5	2012-03-08T13:37:21Z	39	NA
519	1331222427	5	6.5	6.5	6.5	5	2012-03-08T16:00:27Z	39	NA
519	1331291179	5.5	6.5	6.5	6.5	5	2012-03-09T11:06:19Z	40	NA
519	1331298267	4.5	6	6.5	6	5	2012-03-09T13:04:27Z	40	NA
519	1331308833	5	6.5	6.5	6.5	5	2012-03-09T16:00:33Z	40	NA
520	1327917767	2	5.5	6.5	7	3.5	2012-01-30T10:02:47Z	1	NA
520	1327930637	5	5.5	6	6.5	4	2012-01-30T13:37:17Z	1	NA
520	1327939394	1.5	5.5	7	7	3	2012-01-30T16:03:14Z	1	NA
520	1328008952	3.5	4	6.5	6.5	3.5	2012-01-31T11:22:32Z	2	NA
520	1328014968	5.5	4	6	6.5	4	2012-01-31T13:02:48Z	2	NA
520	1328025814	2.5	5.5	6.5	6.5	4.5	2012-01-31T16:03:34Z	2	NA
520	1328091750	2	5.5	6.5	6.5	4	2012-02-01T10:22:30Z	3	NA
520	1328103752	3.5	4	6.5	6	3.5	2012-02-01T13:42:32Z	3	NA
520	1328113191	5.5	5.5	6.5	6.5	5	2012-02-01T16:19:51Z	3	NA
520	1328177313	2.5	5.5	6.5	6.5	5	2012-02-02T10:08:33Z	4	NA
520	1328187889	2	5.5	6.5	6.5	4.5	2012-02-02T13:04:49Z	4	NA
520	1328264656	2	5.5	6.5	6	3.5	2012-02-03T10:24:16Z	5	NA
520	1328274795	4.5	5.5	6	6.5	5	2012-02-03T13:13:15Z	5	NA
520	1328525429	2.5	5.5	6.5	6.5	3.5	2012-02-06T10:50:29Z	8	NA
520	1328533951	2.5	5.5	6.5	6.5	4	2012-02-06T13:12:31Z	8	NA
520	1328545713	5	6.5	6.5	6.5	4.5	2012-02-06T16:28:33Z	8	NA
520	1328608863	5	5.5	6.5	6.5	3.5	2012-02-07T10:01:03Z	9	NA
520	1328619793	5.5	5.5	6.5	6.5	4.5	2012-02-07T13:03:13Z	9	NA
520	1328632503	2.5	5.5	6.5	6.5	4.5	2012-02-07T16:35:03Z	9	NA
520	1328695483	3.5	5.5	6.5	6.5	4.5	2012-02-08T10:04:43Z	10	NA
520	1328706528	2.5	5.5	6.5	6.5	4	2012-02-08T13:08:48Z	10	NA
520	1328716986	3.5	4	6.5	6.5	4.5	2012-02-08T16:03:06Z	10	NA
520	1328782501	5	5	6	4.5	4.5	2012-02-09T10:15:01Z	11	NA
520	1328795954	4.5	5.5	6.5	6	4.5	2012-02-09T13:59:14Z	11	NA
520	1328871443	3.5	4	4	6	3	2012-02-10T10:57:23Z	12	NA
520	1328882158	5	5.5	6.5	5.5	3.5	2012-02-10T13:55:58Z	12	NA
520	1329128419	2.5	5.5	6.5	6.5	4	2012-02-13T10:20:19Z	15	NA
520	1329138985	3	5.5	6.5	6.5	4	2012-02-13T13:16:25Z	15	NA
520	1329149410	4.5	5.5	6	6.5	3.5	2012-02-13T16:10:10Z	15	NA
520	1329217361	4.5	5.5	6.5	6	4.5	2012-02-14T11:02:41Z	16	NA
520	1329302863	4.5	5.5	6.5	6.5	4	2012-02-15T10:47:43Z	17	NA
520	1329311502	2.5	5.5	6.5	6.5	5	2012-02-15T13:11:42Z	17	NA
520	1329321913	2.5	5.5	6.5	6.5	3.5	2012-02-15T16:05:13Z	17	NA
520	1329392138	5	5.5	6.5	6.5	3.5	2012-02-16T11:35:38Z	18	NA
520	1329398204	2	5.5	4	6.5	3.5	2012-02-16T13:16:44Z	18	NA
520	1329409257	3	5.5	6.5	6.5	4	2012-02-16T16:20:57Z	18	NA
520	1329472969	3.5	5.5	6.5	6.5	4	2012-02-17T10:02:49Z	19	NA
520	1329484194	5	5.5	6.5	6.5	4.5	2012-02-17T13:09:54Z	19	NA
520	1329736982	3	5.5	6.5	6.5	4.5	2012-02-20T11:23:02Z	22	NA
520	1329744478	2	5.5	6.5	6.5	4.5	2012-02-20T13:27:58Z	22	NA
520	1329754785	4	5.5	6.5	6.5	3.5	2012-02-20T16:19:45Z	22	NA
520	1329818747	2	5.5	6.5	6.5	4	2012-02-21T10:05:47Z	23	NA
520	1329842650	5.5	5.5	6.5	6.5	4.5	2012-02-21T16:44:10Z	23	NA
520	1329904887	2	5.5	5.5	6.5	2	2012-02-22T10:01:27Z	24	NA
520	1329915667	3	5.5	6.5	6.5	4	2012-02-22T13:01:07Z	24	NA
520	1329927158	5.5	5.5	6.5	6.5	4	2012-02-22T16:12:38Z	24	NA
520	1329995580	4.5	5.5	6.5	6.5	4	2012-02-23T11:13:00Z	25	NA
520	1330080574	3	5.5	6.5	6.5	5	2012-02-24T10:49:34Z	26	NA
520	1330089755	2	5.5	6.5	6.5	4.5	2012-02-24T13:22:35Z	26	NA
520	1330336867	2	5.5	6	6.5	3	2012-02-27T10:01:07Z	29	NA
520	1330347793	1.5	5.5	5	6.5	2	2012-02-27T13:03:13Z	29	NA
520	1330358583	2	5.5	6.5	6.5	3.5	2012-02-27T16:03:03Z	29	NA
520	1330424076	2	5.5	5.5	6.5	4	2012-02-28T10:14:36Z	30	NA
520	1330434367	2	5.5	5.5	6.5	3.5	2012-02-28T13:06:07Z	30	NA
520	1330445061	2	5.5	3	6.5	3.5	2012-02-28T16:04:21Z	30	NA
520	1330509999	2	5.5	6	6.5	3.5	2012-02-29T10:06:39Z	31	NA
520	1330532055	2	5.5	6.5	6.5	2.5	2012-02-29T16:14:15Z	31	NA
520	1330596254	2	5.5	5.5	6.5	3	2012-03-01T10:04:14Z	32	NA
520	1330607686	2	5.5	6.5	6.5	4.5	2012-03-01T13:14:46Z	32	NA
520	1330941668	4	5	6.5	6.5	3	2012-03-05T10:01:08Z	36	NA
520	1330957433	5	4	6.5	6.5	4	2012-03-05T14:23:53Z	36	NA
520	1330963759	4	5.5	6.5	6.5	4.5	2012-03-05T16:09:19Z	36	NA
520	1331028228	2.5	5.5	6.5	6.5	3.5	2012-03-06T10:03:48Z	37	NA
520	1331039006	3	5.5	6.5	6.5	4	2012-03-06T13:03:26Z	37	NA
520	1331051564	3	5.5	6.5	6.5	4	2012-03-06T16:32:44Z	37	NA
520	1331116516	2	5.5	6.5	6.5	4.5	2012-03-07T10:35:16Z	38	NA
520	1331125488	2	5.5	6.5	6.5	3.5	2012-03-07T13:04:48Z	38	NA
520	1331136191	2	5.5	6	6.5	3	2012-03-07T16:03:11Z	38	NA
520	1331200843	2	5.5	6.5	6.5	4.5	2012-03-08T10:00:43Z	39	NA
520	1331212357	5	5.5	6.5	6.5	5	2012-03-08T13:12:37Z	39	NA
520	1331291615	5	5.5	6.5	6.5	5.5	2012-03-09T11:13:35Z	40	NA
520	1331300236	5.5	5.5	6	6.5	4.5	2012-03-09T13:37:16Z	40	NA
541	1327917958	4	5	5	5.5	3.5	2012-01-30T10:05:58Z	1	NA
541	1327929793	4.5	5	5	5.5	4.5	2012-01-30T13:23:13Z	1	NA
541	1327939589	4	5.5	5.5	5.5	5.5	2012-01-30T16:06:29Z	1	NA
541	1328004099	4.5	5.5	6	6	5.5	2012-01-31T10:01:39Z	2	NA
541	1328015160	4.5	5.5	5.5	6	4	2012-01-31T13:06:00Z	2	NA
541	1328025874	3.5	5.5	6	5.5	4.5	2012-01-31T16:04:34Z	2	NA
541	1328090486	3.5	5.5	5.5	6	4	2012-02-01T10:01:26Z	3	NA
541	1328102031	3.5	5.5	5.5	6	4	2012-02-01T13:13:51Z	3	NA
541	1328112132	4	5.5	6	6	2.5	2012-02-01T16:02:12Z	3	NA
541	1328176826	4	5.5	5.5	5.5	4	2012-02-02T10:00:26Z	4	NA
541	1328187875	5	5.5	6	6	5.5	2012-02-02T13:04:35Z	4	NA
541	1328198553	4.5	5.5	4	6	4	2012-02-02T16:02:33Z	4	NA
541	1328264688	4.5	5.5	5.5	5.5	4	2012-02-03T10:24:48Z	5	NA
541	1328274292	3	5.5	5.5	6	2.5	2012-02-03T13:04:52Z	5	NA
541	1328284868	4	5.5	5.5	5.5	2.5	2012-02-03T16:01:08Z	5	NA
541	1328522740	3.5	5	5.5	4.5	4.5	2012-02-06T10:05:40Z	8	NA
541	1328533905	3.5	5.5	5.5	6	3	2012-02-06T13:11:45Z	8	NA
541	1328544055	3.5	5.5	6	5	3.5	2012-02-06T16:00:55Z	8	NA
541	1328613926	3.5	5.5	5.5	5.5	4.5	2012-02-07T11:25:26Z	9	NA
541	1328619805	4.5	4	5.5	5.5	2.5	2012-02-07T13:03:25Z	9	NA
541	1328630512	4.5	5.5	6	6	5.5	2012-02-07T16:01:52Z	9	NA
541	1328698288	4.5	5.5	6	6	5	2012-02-08T10:51:28Z	10	NA
541	1328706156	4.5	5.5	6	5.5	4.5	2012-02-08T13:02:36Z	10	NA
541	1328717104	3.5	4.5	5	4.5	4	2012-02-08T16:05:04Z	10	NA
541	1328781988	5	5.5	5.5	6.5	4	2012-02-09T10:06:28Z	11	NA
541	1328793258	4	5.5	5.5	6	3.5	2012-02-09T13:14:18Z	11	NA
